,python/cpython,ruby/ruby,nodejs/node
2019-05-16,17.329103929713302,8.745525362734108,8.99383087822401
2019-05-17,17.4817104233451,11.47013244869332,10.290030380472983
2019-05-18,19.13569604987714,14.91116626257014,8.306049049069795
2019-05-19,17.40693625674824,16.140029709076632,10.354967527332803
2019-05-20,16.51920051534597,12.211357480822954,11.591294202701041
2019-05-21,1.5254119058865534,15.490431167926374,8.928563530601323
2019-05-22,15.856048297678308,20.58540935665362,8.067491478398995
2019-05-23,17.232952693032583,22.79629153155543,9.103372198633354
2019-05-24,16.838287642953222,35.18686020265823,8.34367575972327
2019-05-25,13.742919091231094,21.685861810171218,11.662926133175464
2019-05-26,16.699161235396076,44.77084814458155,5.399394173858269
2019-05-27,16.008054570633842,27.32675464367861,7.572941046477048
2019-05-28,15.999930185846718,31.291829244416007,11.857491963935388
2019-05-29,19.823088887688858,22.68757496757425,11.482702924923299
2019-05-30,26.125956814113128,27.78245347145266,12.481082710361973
2019-05-31,17.05158834436267,24.80809582549277,9.402516406764025
2019-06-01,35.32685738169861,25.281849400013805,32.99763355673241
2019-06-02,29.856774917043168,19.30971075831249,9.731236028355358
2019-06-03,18.74817123881453,26.91917652485934,5.906054339325395
2019-06-04,15.616871855068318,18.980838589402165,4.690917805776449
2019-06-05,10.688541222004696,22.72871956868424,27.032665413626134
2019-06-06,12.062280208787186,7.810217751418088,5.2711274066733225
2019-06-07,9.146604681846346,15.382287637971693,5.330172627174234
2019-06-08,10.933154330528538,8.560762924509321,4.536713734963277
2019-06-09,9.138738959861406,13.88703285289255,11.077515569925094
2019-06-10,-4.5892556817040155,14.13117411267188,31.21893069948936
2019-06-11,3.320186475021937,10.0800217756148,15.660773887001339
2019-06-12,12.851002489982104,6.357374129504084,4.584056833722797
2019-06-13,19.39808310823777,12.505969250130251,18.1092260566108
2019-06-14,11.139046857279373,1.8394580574481154,18.51607497281169
2019-06-15,14.125949315181073,13.072964552330589,3.7440081149233855
2019-06-16,13.999824499388282,9.973809834853915,3.804676281506297
2019-06-17,13.823358445425301,7.884773221251124,24.00787601845918
2019-06-18,9.699191446051367,8.680981213613013,4.494592953798487
2019-06-19,9.872173084226649,49.36913375981447,9.635911667787786
2019-06-20,9.669388636031414,21.083288550003054,8.356172091341932
2019-06-21,8.84097409539266,21.437317890972132,7.6773044422619625
2019-06-22,8.161331972921039,20.663988108446567,9.90078984150698
2019-06-23,6.446548990811729,3.2145671418192983,36.958879249263944
2019-06-24,6.774281379058667,15.83442849275893,10.13433460262088
2019-06-25,14.540663770055568,22.810192701353486,11.354638309301482
2019-06-26,9.232335339373172,21.220418893134433,7.371481340977477
2019-06-27,7.603115441811635,14.90724976573912,9.463743670305348
2019-06-28,9.387807844191169,28.66276864167615,10.098367707324142
2019-06-29,7.386313262140559,15.051166092407826,-1.4010775342913235
2019-06-30,7.701001647629377,26.267777580189083,7.00405737682259
2019-07-01,13.633847510424662,26.21903669580031,6.276549417183073
2019-07-02,5.724001020463245,31.95641895698687,9.70543676393519
2019-07-03,6.7574162724230025,14.423708884110336,10.723516110532099
2019-07-04,6.3168858743699765,8.976523549597381,6.483198773480237
2019-07-05,7.911359956479689,4.092978947476034,4.24926697887318
2019-07-06,7.3795648397811,8.007837511136097,9.050111866815872
2019-07-07,5.08674138690641,7.025993963049429,7.02688964890601
2019-07-08,4.854892941715105,8.827316995195087,6.225812599065383
2019-07-09,7.085354682855121,10.062866882150649,-1.7022114005332822
2019-07-10,2.6077836265663796,7.767140791831318,5.104123828911657
2019-07-11,7.839216158669467,16.109255317201843,7.952553413464583
2019-07-12,2.684493274549752,9.602085270545345,12.054790820163378
2019-07-13,12.304340867804301,14.790907966259834,7.846442643614689
2019-07-14,9.681614628771142,126.143403708178,19.02906863606815
2019-07-15,4.116947931275829,70.56400490716769,9.86908313683997
2019-07-16,4.031173484289456,7.165326679398817,9.11513244680511
2019-07-17,4.937491561186707,9.419200020082679,4.051790860712266
2019-07-18,5.087009232129468,30.746915370221494,15.989053113139876
2019-07-19,4.282438726964229,22.332755292222295,6.75996203896138
2019-07-20,3.242949842250034,7.88902400868741,6.841560675444378
2019-07-21,7.3214960771252,11.368717756641015,8.16230825923356
2019-07-22,4.158342844733253,11.60517162784524,6.547181191036926
2019-07-23,4.110408237235613,16.895873280539103,5.18883800493602
2019-07-24,5.725458054169005,26.355723319391412,9.472866229590544
2019-07-25,4.183958735255798,8.485343826716138,5.703427853273442
2019-07-26,5.176248096404399,14.606111529878666,6.037183933699966
2019-07-27,6.1123170643924905,13.713329330440889,4.346584128046938
2019-07-28,3.210306126696132,12.874982072195223,3.144579337273872
2019-07-29,6.921151212076279,12.757161215330854,5.957626386073224
