,jashkenas/backbone,angular/angular,facebook/react
2014-12-18,-1.1371984974529254,3.5263865128439233,19.712154993580697
2014-12-19,1.314384362595873,1.0488187966500422,5.757933685130529
2014-12-20,0.3256664538563865,0.46814748523860494,3.543638686803076
2014-12-21,0.3641105238944904,0.2582431862250072,3.1416270694391017
2014-12-22,0.40779565972099063,-0.14873504690867545,1.6967670890909483
2014-12-23,0.857437245254171,-0.47664505228602316,2.884103422715264
2014-12-24,0.5253260151097594,1.070402946968804,2.255853081516497
2014-12-25,-1.1274449768154455,-1.6262896574388244,2.9339035876406983
2014-12-26,0.619866466562347,0.7944153164343888,0.5807345150862031
2014-12-27,0.6414934758301495,0.9801080773101037,2.236742270033172
2014-12-28,0.6902580674590442,1.002208224522013,2.2097691147381786
2014-12-29,-2.2685397553355533,6.350750110648741,4.253711745935046
2014-12-30,0.7904449095911774,2.3287313799087532,-3.4027993063453774
2014-12-31,0.31014028324505866,-0.014186371902214924,2.345856905629308
2015-01-01,0.8837362903879076,-1.8529553525478573,2.026220635397433
2015-01-02,0.9242286278387983,0.5047978181854531,2.2445427161441054
2015-01-03,0.9565089001827655,1.525021651590758,2.9918266063230243
2015-01-04,3.017640887367793,1.799708928549477,3.355616094764182
2015-01-05,-0.9433005194688286,0.9112415951655499,12.826455945251046
2015-01-06,0.7250632562888524,2.1290090201521767,-7.6228214351582295
2015-01-07,1.092572130700402,10.920480008284743,5.5041647091196335
2015-01-08,-1.1032659457969625,3.571431869005684,3.0507784122601573
2015-01-09,1.228580778866189,10.206845878859923,1.6680211623460734
2015-01-10,1.2691097609829372,2.0958090400326244,4.890839901049545
2015-01-11,1.3456883801612454,2.617008037561772,5.642515034205427
2015-01-12,1.385117937888265,4.57594754400022,5.5995785773636335
2015-01-13,0.6607345700329419,0.9954678241133692,6.155318901135841
2015-01-14,-0.12389942542733703,2.8440853999811537,2.688560145100074
2015-01-15,-1.0993893273976578,4.380003522932169,7.124746341618942
2015-01-16,1.5058264583133478,2.690921182246044,9.014990902303639
2015-01-17,1.5325580977782194,3.583927406662741,7.743058727410347
2015-01-18,1.251373682087281,3.206266089615576,6.450237386360885
2015-01-19,-1.6366914329866336,2.2195659513799644,4.638467207113921
2015-01-20,1.5558446488431963,5.988054441018499,-3.251892606788708
2015-01-21,1.5612990710693313,4.29587194521384,9.835067205823378
2015-01-22,53.32446214622755,12.238133986977047,17.167140348082746
2015-01-23,6.403154024723609,6.398463635254475,8.348990598575568
2015-01-24,6.444602202761262,3.3802739306486917,7.372467761801873
2015-01-25,6.131070693870673,3.3046767939427655,8.197215433493874
2015-01-26,-2.037912368300833,3.549179319119658,7.1429140664692365
2015-01-27,3.214997132605942,3.4351949132318262,35.555578590973155
2015-01-28,3.517631682557293,4.20941737073063,7.26533758104606
2015-01-29,0.28154208827307603,2.4808233517402676,-1.9320286622020373
2015-01-30,5.371501790032941,1.1412190923302974,2.072607152878109
2015-01-31,1.4270887443487221,1.8864168594153707,16.43503206340928
2015-02-01,1.0095428141531535,3.3174679586521294,7.747947667880446
2015-02-02,-1.4372976384084115,2.7438588723597683,19.482455804054275
2015-02-03,2.881893711266903,-5.682478800310367,8.285138961041412
2015-02-04,-0.508065429892349,-1.6471995730962983,9.538414569804637
2015-02-05,1.2727377894821452,22.304998437490728,8.536779985564504
2015-02-06,1.3617216822269709,17.357535717973104,10.567350865924542
2015-02-07,1.4660293372158526,5.427705996795739,6.873612924001604
2015-02-08,2.483962073020526,3.664515210614345,8.213036729736254
2015-02-09,1.6842812477634301,5.065606199005625,10.274992968489325
2015-02-10,1.753130065514856,3.7085140460426853,5.847334606324575
2015-02-11,1.8543435249599103,3.1301938102149975,7.564780632672917
2015-02-12,1.5523253693189996,3.0494024128048567,9.556130636299404
2015-02-13,3.220144541516889,6.704907767217248,7.630517178402782
2015-02-14,1.6427030794037019,4.015250067901002,12.377338371037988
2015-02-15,1.966169369183145,7.59981633576301,7.622499959593499
2015-02-16,-0.820731910002648,5.466324742784104,-0.16800164442604437
2015-02-17,7.245489297447153,10.55531341480799,15.661656739866542
2015-02-18,2.4562594027449256,10.065713501068107,9.238656536580404
2015-02-19,5.885209246531786,9.77216228650739,16.860759918379703
2015-02-20,6.977152365026891,6.9168749616726535,18.63404500764504
2015-02-21,2.410612981542461,10.340391183807474,5.6605428821183335
