,n_commits
2015-05-01,7
2015-06-01,348
2015-07-01,274
2015-08-01,384
2015-09-01,175
2015-10-01,206
2015-11-01,70
2015-12-01,83
2016-01-01,139
2016-02-01,140
2016-03-01,53
2016-04-01,58
2016-05-01,36
2016-06-01,15
2016-07-01,21
2016-08-01,18
2016-09-01,60
2016-10-01,38
2016-11-01,45
2016-12-01,30
2017-01-01,35
2017-02-01,22
2017-03-01,33
2017-04-01,21
2017-05-01,26
2017-06-01,18
2017-07-01,29
2017-08-01,37
2017-09-01,9
2017-10-01,36
2017-11-01,51
2017-12-01,12
2018-01-01,14
2018-02-01,16
2018-03-01,19
2018-04-01,33
2018-05-01,11
2018-06-01,11
2018-07-01,11
2018-08-01,8
2018-09-01,28
2018-10-01,16
2018-11-01,18
2018-12-01,60
2019-01-01,21
2019-02-01,2
2019-03-01,5
2019-04-01,15
2019-05-01,6
2019-06-01,4
2019-07-01,16
2019-08-01,45
2019-09-01,17
2019-10-01,6
2019-11-01,24
2019-12-01,13
2020-01-01,8
2020-02-01,14
2020-03-01,11
2020-04-01,9
2020-05-01,8
2020-06-01,5
2020-07-01,24
2020-08-01,21
2020-09-01,29
2020-10-01,53
2020-11-01,35
2020-12-01,8
2021-01-01,12
2021-02-01,10
2021-03-01,29
2021-04-01,35
2021-05-01,35
2021-06-01,35
2021-07-01,19
2021-08-01,24
2021-09-01,12
2021-10-01,23
2021-11-01,14
2021-12-01,11
2022-01-01,27
2022-02-01,19
2022-03-01,13
2022-04-01,36
2022-05-01,18
2022-06-01,25
2022-07-01,22
2022-08-01,10
2022-09-01,15
2022-10-01,1
2022-11-01,11
2022-12-01,9
2023-01-01,19
2023-02-01,32
2023-03-01,25
2023-04-01,49
2023-05-01,28
2023-06-01,16
2023-07-01,0
2023-08-01,2
2023-09-01,6
2023-10-01,7
2023-11-01,40
2023-12-01,31
2024-01-01,32
2024-02-01,2
2024-03-01,22
