,n_commits
2014-04-01,86
2014-05-01,78
2014-06-01,166
2014-07-01,78
2014-08-01,7
2014-09-01,0
2014-10-01,0
2014-11-01,105
2014-12-01,147
2015-01-01,213
2015-02-01,112
2015-03-01,130
2015-04-01,220
2015-05-01,350
2015-06-01,144
2015-07-01,108
2015-08-01,64
2015-09-01,75
2015-10-01,137
2015-11-01,58
2015-12-01,122
2016-01-01,151
2016-02-01,177
2016-03-01,165
2016-04-01,126
2016-05-01,65
2016-06-01,47
2016-07-01,49
2016-08-01,25
2016-09-01,9
2016-10-01,15
2016-11-01,13
2016-12-01,22
2017-01-01,47
2017-02-01,16
2017-03-01,22
2017-04-01,9
2017-05-01,31
2017-06-01,36
2017-07-01,50
2017-08-01,9
2017-09-01,1
2017-10-01,6
2017-11-01,5
2017-12-01,3
2018-01-01,10
2018-02-01,4
2018-03-01,3
2018-04-01,5
2018-05-01,7
2018-06-01,4
2018-07-01,0
2018-08-01,0
2018-09-01,5
2018-10-01,0
2018-11-01,0
2018-12-01,0
2019-01-01,0
2019-02-01,0
2019-03-01,9
2019-04-01,0
2019-05-01,7
2019-06-01,1
2019-07-01,1
2019-08-01,0
2019-09-01,2
2019-10-01,0
2019-11-01,0
2019-12-01,0
2020-01-01,0
2020-02-01,0
2020-03-01,2
2020-04-01,0
2020-05-01,7
2020-06-01,4
