,facebook/react-native,ionic-team/ionic,jquery-archive/jquery-mobile
2015-04-16,8.031186224489796,-3.085145211930926,1.0378581240188383
2015-04-17,12.363775510204082,-2.9958594976452115,1.3347331240188385
2015-04-18,15.743239795918367,6.104586930926216,1.3503581240188385
2015-04-19,16.41532083987441,6.883261381475666,0.729410321821036
2015-04-20,14.021914246467817,2.1228218210361067,-7.1167435243328105
2015-04-21,24.96257358712716,-0.7101452119309255,1.3140257064364207
2015-04-22,18.461989795918367,5.680479788069074,1.3503581240188383
2015-04-23,19.031186224489794,7.914854788069074,1.0378581240188383
2015-04-24,13.363775510204082,7.0041405023547885,1.3347331240188385
2015-04-25,12.743239795918367,19.104586930926217,1.3503581240188385
2015-04-26,15.415320839874411,13.883261381475666,0.729410321821036
2015-04-27,9.021914246467817,5.122821821036107,-7.1167435243328105
2015-04-28,11.96257358712716,1.2898547880690745,1.3140257064364207
2015-04-29,6.461989795918367,-1.319520211930926,1.3503581240188383
2015-04-30,14.031186224489796,-2.085145211930926,1.0378581240188383
2015-05-01,1.3637755102040812,-0.9958594976452115,1.3347331240188385
2015-05-02,19.743239795918367,6.104586930926216,1.3503581240188385
2015-05-03,15.415320839874411,7.883261381475666,0.729410321821036
2015-05-04,8.021914246467817,18.122821821036105,-7.1167435243328105
2015-05-05,13.96257358712716,11.289854788069075,1.3140257064364207
2015-05-06,9.461989795918367,3.680479788069074,1.3503581240188383
2015-05-07,21.031186224489794,-1.085145211930926,3.0378581240188383
2015-05-08,9.363775510204082,4.0041405023547885,1.3347331240188385
2015-05-09,7.743239795918368,10.104586930926217,1.3503581240188385
2015-05-10,13.415320839874411,6.883261381475666,0.729410321821036
2015-05-11,4.0219142464678175,1.1228218210361067,-7.1167435243328105
2015-05-12,-5.037426412872841,12.289854788069075,1.3140257064364207
2015-05-13,44.46198979591837,10.680479788069075,1.3503581240188383
2015-05-14,32.031186224489794,3.914854788069074,1.0378581240188383
2015-05-15,17.363775510204082,1.0041405023547885,1.3347331240188385
2015-05-16,12.743239795918367,17.104586930926217,1.3503581240188385
2015-05-17,12.415320839874411,10.883261381475666,0.729410321821036
2015-05-18,13.021914246467817,0.12282182103610662,-7.1167435243328105
2015-05-19,-3.0374264128728408,-1.7101452119309255,1.3140257064364207
2015-05-20,3.4619897959183668,0.680479788069074,1.3503581240188383
2015-05-21,2.0311862244897956,1.914854788069074,1.0378581240188383
2015-05-22,9.363775510204082,-0.9958594976452115,1.3347331240188385
2015-05-23,14.743239795918367,6.104586930926216,1.3503581240188385
2015-05-24,11.415320839874411,6.883261381475666,0.729410321821036
2015-05-25,4.0219142464678175,-0.8771781789638934,-7.1167435243328105
2015-05-26,8.96257358712716,1.2898547880690745,1.3140257064364207
2015-05-27,3.4619897959183668,-0.31952021193092595,1.3503581240188383
2015-05-28,21.031186224489794,7.914854788069074,15.037858124018838
2015-05-29,16.363775510204082,11.004140502354788,1.3347331240188385
2015-05-30,15.743239795918367,17.104586930926217,1.3503581240188385
2015-05-31,20.41532083987441,14.883261381475666,0.729410321821036
2015-06-01,13.021914246467817,9.122821821036107,-7.1167435243328105
2015-06-02,12.96257358712716,10.289854788069075,1.3140257064364207
2015-06-03,18.461989795918367,8.680479788069075,1.3503581240188383
2015-06-04,3.0311862244897956,20.914854788069075,3.0378581240188383
2015-06-05,5.363775510204081,7.0041405023547885,1.3347331240188385
2015-06-06,12.743239795918367,7.104586930926216,1.3503581240188385
2015-06-07,15.415320839874411,7.883261381475666,0.729410321821036
2015-06-08,9.021914246467817,12.122821821036107,-7.1167435243328105
2015-06-09,11.96257358712716,5.289854788069075,1.3140257064364207
2015-06-10,4.461989795918367,23.680479788069075,1.3503581240188383
2015-06-11,16.031186224489794,4.914854788069074,1.0378581240188383
2015-06-12,38.36377551020408,0.004140502354788467,1.3347331240188385
2015-06-13,10.743239795918367,6.104586930926216,1.3503581240188385
2015-06-14,10.415320839874411,7.883261381475666,1.7294103218210362
2015-06-15,17.021914246467816,6.122821821036107,-7.1167435243328105
2015-06-16,3.9625735871271592,2.2898547880690745,1.3140257064364207
2015-06-17,5.461989795918367,4.680479788069074,1.3503581240188383
2015-06-18,7.031186224489796,17.914854788069075,2.0378581240188383
2015-06-19,10.363775510204082,16.004140502354787,1.3347331240188385
2015-06-20,14.743239795918367,9.104586930926217,1.3503581240188385
2015-06-21,11.415320839874411,8.883261381475666,0.729410321821036
2015-06-22,19.021914246467816,7.122821821036107,-7.1167435243328105
2015-06-23,7.962573587127159,9.289854788069075,1.3140257064364207
2015-06-24,11.461989795918367,6.680479788069074,1.3503581240188383
2015-06-25,18.031186224489794,20.914854788069075,1.0378581240188383
2015-06-26,2.363775510204081,7.0041405023547885,1.3347331240188385
2015-06-27,11.743239795918367,14.104586930926217,1.3503581240188385
2015-06-28,11.415320839874411,6.883261381475666,0.729410321821036
2015-06-29,4.0219142464678175,9.122821821036107,-7.1167435243328105
2015-06-30,7.962573587127159,7.289854788069075,1.3140257064364207
2015-07-01,5.461989795918367,4.680479788069074,1.3503581240188383
2015-07-02,3.0311862244897956,3.914854788069074,1.0378581240188383
2015-07-03,5.363775510204081,9.004140502354788,1.3347331240188385
2015-07-04,7.743239795918368,8.104586930926217,1.3503581240188385
2015-07-05,11.415320839874411,8.883261381475666,0.729410321821036
2015-07-06,10.021914246467817,4.122821821036107,-7.1167435243328105
2015-07-07,9.96257358712716,3.2898547880690745,1.3140257064364207
2015-07-08,10.461989795918367,-0.31952021193092595,1.3503581240188383
2015-07-09,11.031186224489796,-0.08514521193092595,1.0378581240188383
2015-07-10,13.363775510204082,-2.9958594976452115,1.3347331240188385
2015-07-11,7.743239795918368,6.104586930926216,1.3503581240188385
2015-07-12,10.415320839874411,6.883261381475666,0.729410321821036
2015-07-13,12.021914246467817,4.122821821036107,-7.1167435243328105
2015-07-14,13.96257358712716,0.2898547880690745,1.3140257064364207
2015-07-15,11.461989795918367,-1.319520211930926,1.3503581240188383
2015-07-16,6.031186224489796,5.914854788069074,1.0378581240188383
2015-07-17,10.363775510204082,21.004140502354787,1.3347331240188385
2015-07-18,8.743239795918367,11.104586930926217,1.3503581240188385
2015-07-19,10.415320839874411,13.883261381475666,0.729410321821036
2015-07-20,8.021914246467817,29.122821821036105,-7.1167435243328105
2015-07-21,11.96257358712716,19.289854788069075,1.3140257064364207
2015-07-22,3.4619897959183668,11.680479788069075,1.3503581240188383
2015-07-23,8.031186224489796,9.914854788069075,1.0378581240188383
2015-07-24,11.363775510204082,4.0041405023547885,1.3347331240188385
2015-07-25,11.743239795918367,6.104586930926216,1.3503581240188385
2015-07-26,10.415320839874411,7.883261381475666,0.729410321821036
2015-07-27,22.021914246467816,11.122821821036107,-7.1167435243328105
2015-07-28,5.962573587127159,7.289854788069075,1.3140257064364207
2015-07-29,5.461989795918367,0.680479788069074,1.3503581240188383
2015-07-30,9.031186224489796,3.914854788069074,1.0378581240188383
2015-07-31,2.363775510204081,0.004140502354788467,1.3347331240188385
2015-08-01,13.743239795918367,8.104586930926217,1.3503581240188385
2015-08-02,14.415320839874411,9.883261381475666,0.729410321821036
2015-08-03,7.0219142464678175,1.1228218210361067,-7.1167435243328105
2015-08-04,3.9625735871271592,-3.7101452119309255,1.3140257064364207
2015-08-05,-1.5380102040816332,-2.319520211930926,1.3503581240188383
2015-08-06,4.031186224489796,5.914854788069074,1.0378581240188383
2015-08-07,12.363775510204082,11.004140502354788,1.3347331240188385
2015-08-08,11.743239795918367,6.104586930926216,1.3503581240188385
2015-08-09,10.415320839874411,6.883261381475666,0.729410321821036
2015-08-10,8.021914246467817,5.122821821036107,-7.1167435243328105
2015-08-11,11.96257358712716,-0.7101452119309255,1.3140257064364207
2015-08-12,3.4619897959183668,16.680479788069075,1.3503581240188383
2015-08-13,14.031186224489796,5.914854788069074,1.0378581240188383
2015-08-14,15.363775510204082,-1.9958594976452115,1.3347331240188385
2015-08-15,12.743239795918367,6.104586930926216,1.3503581240188385
2015-08-16,11.415320839874411,6.883261381475666,0.729410321821036
2015-08-17,10.021914246467817,-0.8771781789638934,-7.1167435243328105
2015-08-18,2.9625735871271592,6.289854788069075,1.3140257064364207
2015-08-19,9.461989795918367,4.680479788069074,1.3503581240188383
2015-08-20,17.031186224489794,2.914854788069074,1.0378581240188383
2015-08-21,16.363775510204082,5.0041405023547885,1.3347331240188385
2015-08-22,10.743239795918367,9.104586930926217,1.3503581240188385
2015-08-23,10.415320839874411,7.883261381475666,0.729410321821036
2015-08-24,2.0219142464678175,7.122821821036107,-7.1167435243328105
2015-08-25,23.96257358712716,-0.7101452119309255,1.3140257064364207
2015-08-26,11.461989795918367,3.680479788069074,1.3503581240188383
2015-08-27,10.031186224489796,-1.085145211930926,1.0378581240188383
2015-08-28,2.363775510204081,21.004140502354787,1.3347331240188385
2015-08-29,8.743239795918367,10.104586930926217,1.3503581240188385
2015-08-30,13.415320839874411,6.883261381475666,0.729410321821036
2015-08-31,14.021914246467817,22.122821821036105,-7.1167435243328105
2015-09-01,15.96257358712716,16.289854788069075,1.3140257064364207
2015-09-02,7.461989795918367,5.680479788069074,1.3503581240188383
