,kubernetes/kubernetes,apache/mesos,docker-archive/classicswarm
2014-07-06,33.98262105439636,4.901956226852205,3.038897822011553
2014-07-07,3.5374060752008054,1.8395429120117055,0.17759407721266243
2014-07-08,3.5679192513450495,-1.0425652710673519,-2.119215908917712
2014-07-09,5.879799119050158,-2.7674532471689197,-1.3186184481260763
2014-07-10,11.574854064105104,-2.322398302113975,-1.2032338327414611
2014-07-11,20.335843075094115,-1.8800906098062824,0.32561232110469274
2014-07-12,54.12155736080841,4.271008291292619,2.098963969456341
2014-07-13,38.98262105439636,4.901956226852205,4.038897822011553
2014-07-14,3.5374060752008054,4.839542912011706,1.1775940772126625
2014-07-15,27.56791925134505,4.957434728932649,-0.11921590891771183
2014-07-16,16.87979911905016,1.2325467528310803,0.6813815518739237
2014-07-17,-1.4251459358948964,2.677601697886025,-1.2032338327414611
2014-07-18,25.335843075094115,2.1199093901937176,-0.6743876788953073
2014-07-19,31.121557360808406,5.271008291292619,2.098963969456341
2014-07-20,51.98262105439636,4.901956226852205,3.038897822011553
2014-07-21,10.537406075200806,4.839542912011706,0.17759407721266243
2014-07-22,-2.4320807486549505,1.9574347289326481,-1.1192159089177118
2014-07-23,16.87979911905016,-0.7674532471689197,-0.3186184481260763
2014-07-24,3.5748540641051036,-1.322398302113975,-1.2032338327414611
2014-07-25,12.335843075094115,2.1199093901937176,-0.6743876788953073
2014-07-26,30.121557360808406,4.271008291292619,3.098963969456341
2014-07-27,50.98262105439636,4.901956226852205,3.038897822011553
2014-07-28,32.537406075200806,-0.16045708798829442,5.177594077212662
2014-07-29,10.56791925134505,5.957434728932649,-2.119215908917712
2014-07-30,27.87979911905016,3.2325467528310803,-1.3186184481260763
2014-07-31,16.574854064105104,5.6776016978860255,-0.20323383274146112
2014-08-01,11.335843075094115,0.1199093901937176,-0.6743876788953073
2014-08-02,26.121557360808406,5.271008291292619,3.098963969456341
2014-08-03,36.98262105439636,4.901956226852205,5.038897822011553
2014-08-04,40.537406075200806,53.83954291201171,0.17759407721266243
2014-08-05,25.56791925134505,1.9574347289326481,-2.119215908917712
2014-08-06,4.879799119050158,11.23254675283108,-1.3186184481260763
2014-08-07,5.574854064105104,5.6776016978860255,-0.20323383274146112
2014-08-08,14.335843075094115,2.1199093901937176,-0.6743876788953073
2014-08-09,29.121557360808406,6.271008291292619,3.098963969456341
2014-08-10,34.98262105439636,5.901956226852205,3.038897822011553
2014-08-11,18.537406075200806,1.8395429120117055,0.17759407721266243
2014-08-12,1.5679192513450495,-1.0425652710673519,-2.119215908917712
2014-08-13,13.879799119050158,17.23254675283108,-1.3186184481260763
2014-08-14,10.574854064105104,12.677601697886026,-1.2032338327414611
2014-08-15,3.3358430750941146,4.119909390193717,-0.6743876788953073
