,kubernetes/kubernetes,apache/mesos,hashicorp/nomad
2015-07-01,75.39417170901221,4.008361783847221,-3.0799065705445736
2015-07-02,13.39555867156422,12.46328550090686,-1.9509190532075413
2015-07-03,7.399719559220252,-0.6712498666382163,0.7231447470698513
2015-07-04,35.74521993263325,5.5440627333831225,13.382552087302436
2015-07-05,46.53917597658929,8.74873306305345,5.453980658731005
2015-07-06,62.40868147109479,17.605875920196308,10.106453186203533
2015-07-07,72.11747267988599,17.300930865251253,-0.6353050555547095
2015-07-08,90.39417170901221,1.0083617838472207,-3.0799065705445736
2015-07-09,67.39555867156422,14.46328550090686,-1.9509190532075413
2015-07-10,67.39971955922024,-0.6712498666382163,-2.2768552529301487
2015-07-11,66.74521993263325,6.5440627333831225,5.382552087302435
2015-07-12,43.53917597658929,7.748733063053451,5.453980658731005
2015-07-13,87.40868147109478,0.6058759201963089,0.10645318620353282
2015-07-14,58.11747267988599,-2.6990691347487465,-3.6353050555547095
2015-07-15,53.39417170901221,6.008361783847221,-3.0799065705445736
2015-07-16,11.39555867156422,9.46328550090686,-1.9509190532075413
2015-07-17,59.39971955922025,20.328750133361783,-2.2768552529301487
2015-07-18,83.74521993263325,6.5440627333831225,5.382552087302435
2015-07-19,97.53917597658929,12.74873306305345,5.453980658731005
2015-07-20,64.40868147109478,0.6058759201963089,0.10645318620353282
2015-07-21,-4.882527320114004,2.3009308652512535,-3.6353050555547095
2015-07-22,9.394171709012209,10.00836178384722,-3.0799065705445736
2015-07-23,82.39555867156422,5.46328550090686,4.049080946792459
2015-07-24,118.39971955922024,29.328750133361783,8.72314474706985
2015-07-25,44.74521993263325,9.544062733383122,5.382552087302435
2015-07-26,41.53917597658929,7.748733063053451,5.453980658731005
2015-07-27,54.40868147109479,8.60587592019631,5.106453186203533
2015-07-28,20.117472679885996,9.300930865251253,4.36469494444529
2015-07-29,55.39417170901221,13.00836178384722,2.9200934294554264
2015-07-30,45.39555867156422,13.46328550090686,-1.9509190532075413
2015-07-31,53.39971955922025,7.328750133361783,-2.2768552529301487
2015-08-01,36.74521993263325,14.544062733383122,5.382552087302435
2015-08-02,40.53917597658929,7.748733063053451,5.453980658731005
2015-08-03,43.40868147109479,4.605875920196309,0.10645318620353282
2015-08-04,38.11747267988599,3.3009308652512535,1.3646949444452905
2015-08-05,49.39417170901221,12.00836178384722,18.920093429455427
2015-08-06,57.39555867156422,6.46328550090686,7.049080946792459
2015-08-07,66.39971955922024,17.328750133361783,5.723144747069851
2015-08-08,35.74521993263325,8.544062733383122,5.382552087302435
2015-08-09,42.53917597658929,15.74873306305345,5.453980658731005
2015-08-10,85.40868147109478,13.60587592019631,0.10645318620353282
2015-08-11,50.11747267988599,16.300930865251253,2.3646949444452905
2015-08-12,70.39417170901221,7.008361783847221,1.9200934294554264
2015-08-13,49.39555867156422,21.46328550090686,20.049080946792458
2015-08-14,36.39971955922025,12.328750133361783,20.723144747069853
2015-08-15,34.74521993263325,10.544062733383122,24.382552087302436
2015-08-16,38.53917597658929,13.74873306305345,25.453980658731005
2015-08-17,70.40868147109478,8.60587592019631,4.106453186203533
2015-08-18,65.11747267988599,14.300930865251253,-3.6353050555547095
2015-08-19,53.39417170901221,-1.9916382161527793,-3.0799065705445736
2015-08-20,49.39555867156422,1.46328550090686,10.049080946792458
2015-08-21,57.39971955922025,-1.6712498666382163,-1.2768552529301487
2015-08-22,37.74521993263325,5.5440627333831225,5.382552087302435
2015-08-23,40.53917597658929,7.748733063053451,32.453980658731005
2015-08-24,61.40868147109479,1.6058759201963089,4.106453186203533
2015-08-25,43.11747267988599,1.3009308652512535,3.3646949444452905
2015-08-26,39.39417170901221,7.008361783847221,6.920093429455426
2015-08-27,24.39555867156422,4.46328550090686,18.049080946792458
2015-08-28,41.39971955922025,10.328750133361783,4.723144747069851
2015-08-29,44.74521993263325,6.5440627333831225,12.382552087302436
2015-08-30,40.53917597658929,9.74873306305345,11.453980658731005
2015-08-31,36.40868147109479,10.60587592019631,13.106453186203533
2015-09-01,57.11747267988599,11.300930865251253,5.36469494444529
2015-09-02,48.39417170901221,0.00836178384722075,-2.0799065705445736
2015-09-03,45.39555867156422,-1.53671449909314,4.049080946792459
2015-09-04,53.39971955922025,8.328750133361783,3.7231447470698513
2015-09-05,31.745219932633244,5.5440627333831225,5.382552087302435
2015-09-06,44.53917597658929,7.748733063053451,34.453980658731005
2015-09-07,17.408681471094788,-0.3941240798036912,37.10645318620353
2015-09-08,36.11747267988599,-0.6990691347487465,12.36469494444529
2015-09-09,42.39417170901221,6.008361783847221,11.920093429455427
2015-09-10,61.39555867156422,11.46328550090686,18.049080946792458
2015-09-11,57.39971955922025,16.328750133361783,19.723144747069853
2015-09-12,57.74521993263325,9.544062733383122,27.382552087302436
2015-09-13,50.53917597658929,7.748733063053451,27.453980658731005
2015-09-14,42.40868147109479,32.60587592019631,44.10645318620353
2015-09-15,53.11747267988599,5.300930865251253,38.36469494444529
2015-09-16,56.39417170901221,17.00836178384722,6.920093429455426
2015-09-17,77.39555867156422,12.46328550090686,5.049080946792459
2015-09-18,49.39971955922025,19.328750133361783,2.7231447470698513
2015-09-19,55.74521993263325,9.544062733383122,22.382552087302436
2015-09-20,43.53917597658929,13.74873306305345,38.453980658731005
2015-09-21,62.40868147109479,9.60587592019631,31.106453186203535
2015-09-22,56.11747267988599,5.300930865251253,79.36469494444529
2015-09-23,51.39417170901221,12.00836178384722,85.92009342945542
2015-09-24,48.39555867156422,12.46328550090686,51.04908094679246
2015-09-25,70.39971955922024,29.328750133361783,50.72314474706985
2015-09-26,56.74521993263325,5.5440627333831225,38.382552087302436
2015-09-27,39.53917597658929,27.74873306305345,28.453980658731005
2015-09-28,33.40868147109479,15.60587592019631,48.10645318620353
2015-09-29,39.11747267988599,8.300930865251253,22.36469494444529
2015-09-30,81.39417170901221,1.0083617838472207,3.9200934294554264
2015-10-01,56.39555867156422,-2.53671449909314,9.049080946792458
2015-10-02,79.39971955922024,-1.6712498666382163,18.723144747069853
2015-10-03,40.74521993263325,7.5440627333831225,21.382552087302436
2015-10-04,43.53917597658929,12.74873306305345,10.453980658731005
2015-10-05,86.40868147109478,10.60587592019631,10.106453186203533
2015-10-06,53.11747267988599,-0.6990691347487465,27.36469494444529
2015-10-07,62.39417170901221,-2.9916382161527793,11.920093429455427
2015-10-08,65.39555867156422,3.46328550090686,19.049080946792458
2015-10-09,76.39971955922024,6.328750133361783,11.72314474706985
2015-10-10,70.74521993263325,7.5440627333831225,26.382552087302436
2015-10-11,40.53917597658929,7.748733063053451,39.453980658731005
2015-10-12,93.40868147109478,5.605875920196309,23.106453186203535
2015-10-13,61.11747267988599,9.300930865251253,7.36469494444529
2015-10-14,44.39417170901221,16.00836178384722,-0.07990657054457362
2015-10-15,61.39555867156422,5.46328550090686,7.049080946792459
2015-10-16,60.39971955922025,8.328750133361783,19.723144747069853
2015-10-17,48.74521993263325,10.544062733383122,14.382552087302436
2015-10-18,49.53917597658929,27.74873306305345,5.453980658731005
2015-10-19,58.40868147109479,8.60587592019631,9.106453186203533
2015-10-20,43.11747267988599,9.300930865251253,1.3646949444452905
2015-10-21,55.39417170901221,4.008361783847221,0.9200934294554264
2015-10-22,36.39555867156422,-2.53671449909314,12.049080946792458
2015-10-23,38.39971955922025,1.3287501333617837,12.72314474706985
2015-10-24,57.74521993263325,6.5440627333831225,7.382552087302435
2015-10-25,47.53917597658929,9.74873306305345,14.453980658731005
2015-10-26,42.40868147109479,7.605875920196309,22.106453186203535
2015-10-27,53.11747267988599,-0.6990691347487465,2.3646949444452905
2015-10-28,15.394171709012209,13.00836178384722,22.920093429455427
