,microsoft/TypeScript,dart-lang/sdk,jashkenas/coffeescript
2014-08-08,21.130690737833596,33.247081043956044,-0.01944662480376771
2014-08-09,16.242297880690735,23.180116758241756,0.18367837519623237
2014-08-10,15.255690737833595,21.74261675824176,0.1524283751962323
2014-08-11,8.86262755102041,30.15580357142857,0.057785518053375194
2014-08-12,9.849440737833595,43.14921016483517,0.05778551805337521
2014-08-13,8.528561616954473,36.61514423076923,-0.11144525117739407
2014-08-14,34.130690737833596,23.910027472527474,-0.32078591051805333
2014-08-15,46.130690737833596,18.247081043956044,-0.01944662480376771
2014-08-16,19.242297880690735,19.180116758241756,0.18367837519623237
2014-08-17,16.255690737833596,21.74261675824176,0.1524283751962323
2014-08-18,30.86262755102041,27.15580357142857,2.0577855180533753
2014-08-19,6.849440737833595,18.149210164835168,0.05778551805337521
2014-08-20,4.528561616954474,25.615144230769232,-0.11144525117739407
2014-08-21,10.130690737833595,28.910027472527474,-0.32078591051805333
2014-08-22,15.130690737833595,17.247081043956044,-0.01944662480376771
2014-08-23,14.242297880690737,22.180116758241756,1.1836783751962323
2014-08-24,14.255690737833595,22.74261675824176,0.1524283751962323
2014-08-25,4.862627551020409,12.15580357142857,1.0577855180533753
2014-08-26,3.8494407378335946,20.149210164835168,3.0577855180533753
2014-08-27,4.528561616954474,34.61514423076923,1.888554748822606
2014-08-28,5.130690737833595,33.910027472527474,2.6792140894819467
2014-08-29,14.130690737833595,17.247081043956044,-0.01944662480376771
2014-08-30,15.242297880690737,21.180116758241756,0.18367837519623237
2014-08-31,14.255690737833595,23.74261675824176,0.1524283751962323
2014-09-01,-0.13737244897959133,6.155803571428571,0.057785518053375194
2014-09-02,-3.1505592621664054,26.149210164835168,0.05778551805337521
2014-09-03,7.528561616954474,36.61514423076923,-0.11144525117739407
2014-09-04,14.130690737833595,33.910027472527474,-0.32078591051805333
2014-09-05,11.130690737833595,28.247081043956044,-0.01944662480376771
2014-09-06,16.242297880690735,23.180116758241756,6.183678375196233
2014-09-07,17.255690737833596,21.74261675824176,0.1524283751962323
2014-09-08,11.86262755102041,36.15580357142857,0.057785518053375194
2014-09-09,14.849440737833595,51.14921016483517,0.05778551805337521
2014-09-10,23.528561616954473,28.615144230769232,-0.11144525117739407
2014-09-11,13.130690737833595,27.910027472527474,-0.32078591051805333
2014-09-12,15.130690737833595,11.247081043956044,-0.01944662480376771
2014-09-13,13.242297880690737,18.180116758241756,0.18367837519623237
2014-09-14,14.255690737833595,20.74261675824176,0.1524283751962323
2014-09-15,27.86262755102041,24.15580357142857,0.057785518053375194
2014-09-16,14.849440737833595,26.149210164835168,0.05778551805337521
2014-09-17,13.528561616954473,20.615144230769232,1.888554748822606
2014-09-18,19.130690737833596,26.910027472527474,-0.32078591051805333
2014-09-19,19.130690737833596,25.247081043956044,0.9805533751962323
2014-09-20,18.242297880690735,18.180116758241756,0.18367837519623237
2014-09-21,17.255690737833596,19.74261675824176,0.1524283751962323
2014-09-22,45.86262755102041,25.15580357142857,0.057785518053375194
2014-09-23,20.849440737833596,13.149210164835166,1.0577855180533753
2014-09-24,24.528561616954473,24.615144230769232,-0.11144525117739407
2014-09-25,25.130690737833596,20.910027472527474,-0.32078591051805333
2014-09-26,16.130690737833596,20.247081043956044,-0.01944662480376771
2014-09-27,10.242297880690737,18.180116758241756,0.18367837519623237
2014-09-28,14.255690737833595,21.74261675824176,0.1524283751962323
2014-09-29,10.86262755102041,23.15580357142857,0.057785518053375194
2014-09-30,13.849440737833595,16.149210164835168,0.05778551805337521
2014-10-01,32.52856161695448,19.615144230769232,-0.11144525117739407
2014-10-02,-3.8693092621664054,15.910027472527473,-0.32078591051805333
2014-10-03,21.130690737833596,9.247081043956044,-0.01944662480376771
2014-10-04,21.242297880690735,22.180116758241756,1.1836783751962323
2014-10-05,15.255690737833595,23.74261675824176,0.1524283751962323
2014-10-06,24.86262755102041,23.15580357142857,0.057785518053375194
2014-10-07,22.849440737833596,26.149210164835168,0.05778551805337521
2014-10-08,18.528561616954473,1.6151442307692303,-0.11144525117739407
2014-10-09,27.130690737833596,19.910027472527474,-0.32078591051805333
2014-10-10,16.130690737833596,13.247081043956044,-0.01944662480376771
2014-10-11,17.242297880690735,22.180116758241756,0.18367837519623237
2014-10-12,14.255690737833595,21.74261675824176,2.1524283751962323
2014-10-13,20.86262755102041,16.15580357142857,2.0577855180533753
2014-10-14,15.849440737833595,11.149210164835166,0.05778551805337521
2014-10-15,20.528561616954473,12.61514423076923,-0.11144525117739407
2014-10-16,6.130690737833595,12.910027472527473,-0.32078591051805333
2014-10-17,15.130690737833595,13.247081043956044,-0.01944662480376771
2014-10-18,16.242297880690735,19.180116758241756,0.18367837519623237
2014-10-19,20.255690737833596,19.74261675824176,0.1524283751962323
2014-10-20,17.86262755102041,18.15580357142857,0.057785518053375194
2014-10-21,32.849440737833596,9.149210164835166,0.05778551805337521
2014-10-22,10.528561616954473,2.6151442307692303,-0.11144525117739407
2014-10-23,24.130690737833596,6.910027472527473,-0.32078591051805333
2014-10-24,15.130690737833595,6.247081043956044,-0.01944662480376771
2014-10-25,15.242297880690737,21.180116758241756,0.18367837519623237
2014-10-26,18.255690737833596,25.74261675824176,0.1524283751962323
2014-10-27,18.86262755102041,25.15580357142857,1.0577855180533753
2014-10-28,19.849440737833596,19.149210164835168,0.05778551805337521
2014-10-29,25.528561616954473,15.61514423076923,2.8885547488226058
2014-10-30,15.130690737833595,8.910027472527473,-0.32078591051805333
2014-10-31,10.130690737833595,12.247081043956044,-0.01944662480376771
2014-11-01,28.242297880690735,19.180116758241756,0.18367837519623237
2014-11-02,27.255690737833596,19.74261675824176,0.1524283751962323
2014-11-03,23.86262755102041,8.15580357142857,0.057785518053375194
2014-11-04,35.849440737833596,20.149210164835168,0.05778551805337521
2014-11-05,14.528561616954473,14.61514423076923,-0.11144525117739407
2014-11-06,31.130690737833596,37.910027472527474,-0.32078591051805333
2014-11-07,30.130690737833596,20.247081043956044,-0.01944662480376771
2014-11-08,24.242297880690735,21.180116758241756,0.18367837519623237
2014-11-09,25.255690737833596,19.74261675824176,0.1524283751962323
2014-11-10,24.86262755102041,20.15580357142857,0.057785518053375194
2014-11-11,47.849440737833596,21.149210164835168,0.05778551805337521
2014-11-12,23.528561616954473,9.61514423076923,-0.11144525117739407
2014-11-13,11.130690737833595,19.910027472527474,-0.32078591051805333
2014-11-14,11.130690737833595,15.247081043956044,-0.01944662480376771
2014-11-15,25.242297880690735,26.180116758241756,0.18367837519623237
2014-11-16,16.255690737833596,19.74261675824176,0.1524283751962323
2014-11-17,24.86262755102041,25.15580357142857,1.0577855180533753
2014-11-18,20.849440737833596,17.149210164835168,0.05778551805337521
2014-11-19,56.52856161695448,14.61514423076923,-0.11144525117739407
2014-11-20,39.130690737833596,25.910027472527474,-0.32078591051805333
2014-11-21,36.130690737833596,46.247081043956044,2.9805533751962323
2014-11-22,37.242297880690735,19.180116758241756,0.18367837519623237
2014-11-23,23.255690737833596,20.74261675824176,0.1524283751962323
2014-11-24,7.862627551020409,12.15580357142857,0.057785518053375194
2014-11-25,37.849440737833596,25.149210164835168,0.05778551805337521
2014-11-26,25.528561616954473,26.615144230769232,-0.11144525117739407
2014-11-27,4.130690737833595,0.9100274725274726,-0.32078591051805333
2014-11-28,12.130690737833595,-0.7529189560439562,-0.01944662480376771
2014-11-29,26.242297880690735,18.180116758241756,0.18367837519623237
2014-11-30,33.255690737833596,19.74261675824176,0.1524283751962323
2014-12-01,56.86262755102041,17.15580357142857,0.057785518053375194
2014-12-02,53.849440737833596,15.149210164835166,0.05778551805337521
2014-12-03,26.528561616954473,5.61514423076923,1.888554748822606
2014-12-04,31.130690737833596,14.910027472527473,-0.32078591051805333
2014-12-05,12.130690737833595,15.247081043956044,-0.01944662480376771
2014-12-06,23.242297880690735,20.180116758241756,0.18367837519623237
2014-12-07,18.255690737833596,21.74261675824176,0.1524283751962323
2014-12-08,15.86262755102041,31.15580357142857,0.057785518053375194
