,jquery/jquery,facebook/react,angular/angular
2014-11-18,-0.4517072213500785,12.841920133437991,2.9177492150706437
2014-11-19,-0.1481357927786499,6.32629513343799,0.8262313579277869
2014-11-20,0.10186420722135005,-0.25182986656200956,2.0427492150706437
2014-11-21,0.4234301412872842,6.580759419152276,-3.1511038069073782
2014-11-22,0.34650706436420725,3.0730671114599684,6.064280808477237
2014-11-23,0.30474882260596553,4.697242935635793,8.13680828100471
2014-11-24,-0.5767072213500785,4.73254513343799,2.163284929356358
2014-11-25,-0.4517072213500785,10.841920133437991,5.917749215070644
2014-11-26,-0.1481357927786499,6.32629513343799,3.826231357927787
2014-11-27,0.10186420722135005,1.7481701334379904,-2.9572507849293563
2014-11-28,0.4234301412872842,0.5807594191522765,-3.1511038069073782
2014-11-29,0.34650706436420725,3.0730671114599684,5.064280808477237
2014-11-30,0.30474882260596553,6.697242935635793,7.1368082810047095
2014-12-01,-0.5767072213500785,7.73254513343799,3.163284929356358
2014-12-02,0.5482927786499214,5.841920133437991,-0.08225078492935634
2014-12-03,3.8518642072213503,5.32629513343799,5.826231357927787
2014-12-04,2.1018642072213503,-0.25182986656200956,3.0427492150706437
2014-12-05,2.4234301412872843,2.5807594191522765,0.8488961930926218
2014-12-06,2.346507064364207,4.073067111459968,11.064280808477237
2014-12-07,0.30474882260596553,7.697242935635793,7.1368082810047095
2014-12-08,3.4232927786499214,4.73254513343799,16.163284929356358
2014-12-09,7.548292778649921,-1.1580798665620087,-3.0822507849293563
2014-12-10,1.85186420722135,1.3262951334379904,-0.1737686420722131
2014-12-11,1.10186420722135,-1.2518298665620096,1.0427492150706437
2014-12-12,0.4234301412872842,3.5807594191522765,2.8488961930926218
2014-12-13,1.3465070643642072,6.073067111459968,8.064280808477237
2014-12-14,0.30474882260596553,15.697242935635792,7.1368082810047095
2014-12-15,1.4232927786499214,3.7325451334379904,0.16328492935635788
2014-12-16,-0.4517072213500785,2.8419201334379913,-4.082250784929356
2014-12-17,3.8518642072213503,1.3262951334379904,0.8262313579277869
2014-12-18,0.10186420722135005,16.74817013343799,2.0427492150706437
2014-12-19,0.4234301412872842,4.580759419152276,-3.1511038069073782
2014-12-20,0.34650706436420725,5.073067111459968,5.064280808477237
2014-12-21,0.30474882260596553,6.697242935635793,7.1368082810047095
2014-12-22,-0.5767072213500785,3.7325451334379904,0.16328492935635788
2014-12-23,5.548292778649921,4.841920133437991,-4.082250784929356
2014-12-24,-0.1481357927786499,-1.6737048665620096,-1.173768642072213
2014-12-25,3.1018642072213503,-0.25182986656200956,-2.9572507849293563
2014-12-26,1.4234301412872843,-0.4192405808477236,-3.1511038069073782
2014-12-27,0.34650706436420725,3.0730671114599684,5.064280808477237
2014-12-28,0.30474882260596553,4.697242935635793,7.1368082810047095
2014-12-29,-0.5767072213500785,4.73254513343799,6.163284929356358
2014-12-30,-0.4517072213500785,0.8419201334379913,-0.08225078492935634
2014-12-31,-0.1481357927786499,-0.6737048665620096,-2.173768642072213
2015-01-01,0.10186420722135005,-1.2518298665620096,-2.9572507849293563
2015-01-02,0.4234301412872842,1.5807594191522765,-3.1511038069073782
2015-01-03,2.346507064364207,3.0730671114599684,5.064280808477237
2015-01-04,0.30474882260596553,4.697242935635793,7.1368082810047095
2015-01-05,0.42329277864992154,11.732545133437991,0.16328492935635788
2015-01-06,-0.4517072213500785,-1.1580798665620087,0.9177492150706437
2015-01-07,3.8518642072213503,3.3262951334379904,8.826231357927787
2015-01-08,0.10186420722135005,-0.25182986656200956,3.0427492150706437
2015-01-09,1.4234301412872843,1.5807594191522765,6.848896193092622
2015-01-10,0.34650706436420725,4.073067111459968,5.064280808477237
2015-01-11,6.304748822605966,5.697242935635793,7.1368082810047095
2015-01-12,2.4232927786499214,2.7325451334379904,3.163284929356358
2015-01-13,2.5482927786499214,14.841920133437991,0.9177492150706437
2015-01-14,0.85186420722135,1.3262951334379904,0.8262313579277869
2015-01-15,0.10186420722135005,4.74817013343799,4.042749215070644
2015-01-16,0.4234301412872842,10.580759419152276,-0.15110380690737824
2015-01-17,0.34650706436420725,6.073067111459968,6.064280808477237
2015-01-18,0.30474882260596553,5.697242935635793,7.1368082810047095
2015-01-19,1.4232927786499214,0.7325451334379907,0.16328492935635788
2015-01-20,-0.4517072213500785,2.8419201334379913,6.917749215070644
