,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2016-11-25,36.73647688932283,7.0914241035897705,11.076562802439174
2016-11-26,31.67754036072465,9.3506409948663,8.576438622292006
2016-11-27,42.8334602793801,6.177451417321058,12.264242419856295
2016-11-28,35.14356889443431,7.783759255252271,12.087284966816302
2016-11-29,44.030758419263016,40.03137473794535,9.645871126346877
2016-11-30,41.09622280640565,8.087735799800608,11.553325086138955
2016-12-01,35.885684664575706,5.881473616316001,16.725794048689593
2016-12-02,89.53185884709859,9.043433876376845,11.923145001202233
2016-12-03,44.70795606737511,5.037471042332096,17.456703865500106
2016-12-04,37.805595011947894,7.611313199514683,13.548928850550128
2016-12-05,49.07885184908048,22.007875816315668,40.222920091636446
2016-12-06,31.270340746237817,5.98753439027033,15.716919555084225
2016-12-07,95.74821528439064,5.513383164386525,13.903056436802263
2016-12-08,51.12338612144689,-17.600818053370137,4.14002960739906
2016-12-09,74.23684224284017,5.846698799906413,11.806464856587468
2016-12-10,45.24534596793181,7.599374132315183,10.23856588847147
2016-12-11,37.34576105518704,12.9619282140825,5.803935494011335
2016-12-12,34.02517313193277,9.240418430931825,29.264172324941104
2016-12-13,39.335390840081864,12.182322258976203,11.025544574502982
2016-12-14,32.83352990745195,25.962441973630803,10.104023744810442
2016-12-15,30.277896758120697,18.075866291981175,9.485222474806857
2016-12-16,81.44679109315298,16.720815909872805,43.36673166348215
2016-12-17,38.25181008760307,17.841520684023735,6.051140104002716
2016-12-18,29.90129054784664,12.330341160177202,12.947973894210143
2016-12-19,38.48986341535039,23.75142078402147,6.0670551200614256
2016-12-20,27.31356240487983,22.8683826339959,6.16129713630623
2016-12-21,51.831544467787666,19.615161443750345,2.348986532549184
2016-12-22,33.260398134773226,4.546311398978389,8.207089067537472
2016-12-23,25.09496703276063,4.233249459297986,5.219675022478773
2016-12-24,16.85931595525741,16.41166916952471,5.342823041965298
2016-12-25,23.794528291746666,15.700543268817379,1.61802913059284
2016-12-26,11.997860694021131,11.797741031300246,5.997529385897438
2016-12-27,16.15597858963148,15.250840994623813,27.45573967743883
2016-12-28,10.983061381428845,17.696447375641675,6.72601278027095
2016-12-29,10.465874904707654,16.24980518619642,-5.095360217701902
2016-12-30,10.60756218773823,17.865843974921273,1.696894657732558
2016-12-31,19.738866702017017,46.440499469963896,4.616842413355432
2017-01-01,23.645948116907658,21.79045496199383,2.2664952654493944
2017-01-02,13.465025813221022,15.187773212646562,-1.4188467847195378
2017-01-03,16.35943869658818,17.867621044866794,0.090687834426042
2017-01-04,37.85503468760347,74.433637421752,4.44259486248156
2017-01-05,19.860947885478133,18.95868364739223,9.082462908307505
2017-01-06,35.628244157182344,-0.6126162948324474,26.44335512813175
2017-01-07,30.340984050229103,12.773181149296123,9.177727073476799
2017-01-08,30.369689852841475,10.635798778987171,10.866260201769206
2017-01-09,43.246540361317464,13.884129470811246,-3.643501329505214
2017-01-10,38.547097838805485,-0.2949799319759414,13.03614666662842
2017-01-11,32.91160025591811,9.45425254235259,12.794809126684816
2017-01-12,40.96871441727275,-2.204540746559868,10.74587657227477
2017-01-13,36.22198140841145,15.661698272345369,13.97387252450028
2017-01-14,31.222390334669,14.416760783577077,10.466845906813665
2017-01-15,33.183271337162054,11.184400537068921,17.218578401753863
2017-01-16,24.095113187719576,19.329082605110834,19.13846664560277
2017-01-17,35.03078325702711,12.413875203116756,-0.5850031677684946
2017-01-18,28.299774006793157,28.989211069974147,15.51813751349198
2017-01-19,58.833879849477654,10.974675721185656,24.706573956657767
2017-01-20,39.583523557019966,11.503206173306783,13.368340390107338
2017-01-21,32.842208556183735,12.841640942572184,19.02384426956408
2017-01-22,34.614948555428015,16.926076857874722,10.8160079879006
2017-01-23,33.39793447757572,14.003526717618689,16.812264229350312
2017-01-24,40.255417856862344,15.65255080409205,11.872353099221202
2017-01-25,31.691763414532414,16.396610225160938,32.99014876546458
2017-01-26,28.316052756392658,11.327905289946111,12.552247778604789
2017-01-27,25.923585741634763,16.348502126382698,15.156158011514165
2017-01-28,37.012780970720215,25.192818167800695,12.694659344313942
2017-01-29,38.40063182813118,18.83240187108455,18.140425625602283
2017-01-30,43.49115242783169,11.799217067429218,14.425016197181773
2017-01-31,38.776367872491534,44.35209346279336,25.262428684986094
2017-02-01,48.16168560208445,18.548734203094806,16.646174689683672
2017-02-02,45.52228172862476,12.480325486505324,17.180946252678297
2017-02-03,46.91648015094994,3.3947553388265086,30.346256091280786
2017-02-04,38.7536041802979,12.112642725646543,15.114755607960493
2017-02-05,38.40053535562873,9.608757692022767,14.356823743590814
2017-02-06,78.23008750128,13.897403581893897,41.56292428538789
2017-02-07,128.35631681316625,8.835905052081161,21.636763631420003
2017-02-08,44.204910209870604,9.568217200863867,14.428215400351757
2017-02-09,43.24174890056786,12.14723590549032,13.903275677313566
2017-02-10,54.97489830128517,10.261737334264716,12.834873739246383
2017-02-11,58.45177373411093,13.700531742231881,14.968826454103207
2017-02-12,39.3065815357062,13.316194589217284,10.508924310575251
2017-02-13,41.69616825217731,13.986858721951666,12.904479184714639
2017-02-14,91.81918971031789,21.221297435747516,0.41104667758669144
2017-02-15,31.48231842307389,13.051202269893896,11.156498408688867
2017-02-16,36.57088634143136,27.865080003943383,62.918373369725
2017-02-17,21.504465349154746,18.92006715146662,7.997497202861567
