,facebook/react,angular/angular,jashkenas/backbone
2014-12-18,19.712154993580697,3.5263865128439233,-1.1371984974529254
2014-12-19,5.757933685130529,1.0488187966500422,1.314384362595873
2014-12-20,3.543638686803076,0.46814748523860494,0.3256664538563865
2014-12-21,3.1416270694391017,0.2582431862250072,0.3641105238944904
2014-12-22,1.6967670890909483,-0.14873504690867545,0.40779565972099063
2014-12-23,2.884103422715264,-0.47664505228602316,0.857437245254171
2014-12-24,2.255853081516497,1.070402946968804,0.5253260151097594
2014-12-25,2.9339035876406983,-1.6262896574388244,-1.1274449768154455
2014-12-26,0.5807345150862031,0.7944153164343888,0.619866466562347
2014-12-27,2.236742270033172,0.9801080773101037,0.6414934758301495
2014-12-28,2.2097691147381786,1.002208224522013,0.6902580674590442
2014-12-29,4.253711745935046,6.350750110648741,-2.2685397553355533
2014-12-30,-3.4027993063453774,2.3287313799087532,0.7904449095911774
2014-12-31,2.345856905629308,-0.014186371902214924,0.31014028324505866
2015-01-01,2.026220635397433,-1.8529553525478573,0.8837362903879076
2015-01-02,2.2445427161441054,0.5047978181854531,0.9242286278387983
2015-01-03,2.9918266063230243,1.525021651590758,0.9565089001827655
2015-01-04,3.355616094764182,1.799708928549477,3.017640887367793
2015-01-05,12.826455945251046,0.9112415951655499,-0.9433005194688286
2015-01-06,-7.6228214351582295,2.1290090201521767,0.7250632562888524
2015-01-07,5.5041647091196335,10.920480008284743,1.092572130700402
2015-01-08,3.0507784122601573,3.571431869005684,-1.1032659457969625
2015-01-09,1.6680211623460734,10.206845878859923,1.228580778866189
2015-01-10,4.890839901049545,2.0958090400326244,1.2691097609829372
2015-01-11,5.642515034205427,2.617008037561772,1.3456883801612454
2015-01-12,5.5995785773636335,4.57594754400022,1.385117937888265
2015-01-13,6.155318901135841,0.9954678241133692,0.6607345700329419
2015-01-14,2.688560145100074,2.8440853999811537,-0.12389942542733703
2015-01-15,7.124746341618942,4.380003522932169,-1.0993893273976578
2015-01-16,9.014990902303639,2.690921182246044,1.5058264583133478
2015-01-17,7.743058727410347,3.583927406662741,1.5325580977782194
2015-01-18,6.450237386360885,3.206266089615576,1.251373682087281
2015-01-19,4.638467207113921,2.2195659513799644,-1.6366914329866336
2015-01-20,-3.251892606788708,5.988054441018499,1.5558446488431963
2015-01-21,9.835067205823378,4.29587194521384,1.5612990710693313
2015-01-22,17.167140348082746,12.238133986977047,53.32446214622755
2015-01-23,8.348990598575568,6.398463635254475,6.403154024723609
2015-01-24,7.372467761801873,3.3802739306486917,6.444602202761262
