,mongodb/mongo,apache/cassandra,apache/couchdb
2017-06-02,13.29808606566323,1.974517070015278,4.364126301300546
2017-06-03,13.32827044564819,2.037323964690538,13.741610932432227
2017-06-04,13.017587399876696,1.9282951607104506,1.7501931813578762
2017-06-05,14.924420031770648,2.3813315386800586,3.751845935260144
2017-06-06,13.572610590573877,1.5208810380314448,3.3569990336029094
2017-06-07,14.389992612450481,2.2060485941606394,2.970662198757406
2017-06-08,13.27297978330271,1.7866461036185726,2.7939142597372326
2017-06-09,17.032038890529336,-0.4176772197211287,-0.2342819502463631
2017-06-10,12.212638462610702,1.90870783762219,2.0500148082714436
2017-06-11,12.491439404655704,1.9055041750109154,1.7305322089326467
2017-06-12,9.09956291410585,1.0551027553734589,-0.2709960355814263
2017-06-13,20.746150954717432,2.5091489275929506,1.6986729405171666
2017-06-14,10.312658926544959,1.462715876886032,-0.6063288148413013
2017-06-15,23.877006294098045,10.423974050279138,1.3268793647761834
2017-06-16,7.6245391764309245,2.1812399345435938,4.170237432253042
2017-06-17,13.18212178978864,1.7708180831997384,1.4141941872835726
2017-06-18,12.001164849515863,1.887558324236586,1.7398684465856789
2017-06-19,28.37010504172496,6.726494898564436,0.6678410644164005
2017-06-20,11.789327922739433,-1.4875911102693862,1.0127674144647334
2017-06-21,6.221610975792313,9.68209735890135,-0.18049755072130758
2017-06-22,20.435299076848153,3.07381483070345,-0.13962602129170598
2017-06-23,22.58608291474665,0.7538939334976705,1.5495268043760602
2017-06-24,11.116603903980668,1.6266991907146533,1.8694256743473048
2017-06-25,11.5656474356703,1.864821794990284,1.7583462649536314
2017-06-26,17.45691804421061,10.487494116396585,1.8047992903468943
2017-06-27,10.609981946831237,-0.538639477141469,3.393772867014593
2017-06-28,14.20217400018081,1.7954175580859544,-2.2812814225945672
2017-06-29,12.196734940437167,1.9215796440360107,-1.5283445071371355
2017-06-30,13.131156089671373,2.0955715949450107,2.1438438979208816
2017-07-01,11.652729605729707,2.319430381202456,0.490871885732489
2017-07-02,11.796290904593565,1.725623524161324,1.8332105009222648
2017-07-03,10.085893015851951,1.7384663446036903,1.8286853397278193
2017-07-04,-6.378757487174081,1.4880212456919684,2.663105849905257
2017-07-05,12.192330510986922,-0.6475328312932753,2.81876711485078
2017-07-06,11.57807846203006,4.678785668765777,2.982633002597109
2017-07-07,11.252121294917508,7.619879243072317,4.541373243375549
2017-07-08,11.201229409943657,1.1831663001542274,3.0200042524012853
2017-07-09,11.707859000948396,1.948557533243994,3.555674442067648
2017-07-10,10.800873463303391,0.8689313542647165,3.380879996639828
2017-07-11,12.632888026509676,4.640872392478568,3.486087534167881
2017-07-12,11.574649041507435,2.775051893254762,7.711057325785055
2017-07-13,24.959840374918098,-1.871848673207455,8.768537200342617
2017-07-14,11.798438774540205,14.376717375310163,3.7903487541550884
2017-07-15,15.710032530950265,3.5594100791464225,4.311224183273839
2017-07-16,11.77599574095671,2.1920546918954327,10.854485922637425
2017-07-17,22.542652678657156,2.996248776116779,4.59741383191284
2017-07-18,3.571455885167909,2.8727020252895494,14.20871003496407
2017-07-19,5.008646525214776,-2.562012644593073,1.1179207264988902
2017-07-20,14.064301422814674,2.190902139206124,0.5035761624904296
2017-07-21,22.82244226018614,2.1961136428289048,4.888162521527496
2017-07-22,14.122736269536192,1.849312786400125,8.191037654273252
2017-07-23,16.4111034831224,4.354787224516833,-1.7457225773184124
2017-07-24,14.325620867564123,12.367637263771806,2.470594893719801
2017-07-25,15.683227164645059,2.4863476317435644,3.8651247703408047
2017-07-26,23.840438276501647,3.335140696483413,3.2985059088521234
2017-07-27,26.175557012671675,2.500589460989534,3.237030002051307
2017-07-28,15.798855728378305,4.259259813156494,3.097087892254933
2017-07-29,13.410382721698282,2.391847710902919,0.6093507173402631
2017-07-30,15.165420049139502,2.6545666130118177,2.8435151995528924
2017-07-31,12.901765679941903,3.071523007370451,2.923301970342508
2017-08-01,14.76602753966965,2.6377824007540145,5.791231375927327
2017-08-02,14.742647142118166,2.4919727315539904,2.6711467750670153
2017-08-03,15.658044676521623,4.658334288905056,1.745789913551243
2017-08-04,15.372274451446781,-2.5321006528034418,0.5330123693611087
2017-08-05,13.610584240408027,2.8404816056086952,1.5368711400257289
2017-08-06,13.548064415199816,2.867354630992566,-1.6827021511974858
2017-08-07,16.835817082294962,1.884563487857763,-1.5369880442434456
2017-08-08,21.437095222895707,9.408942661871631,0.59116827141674
2017-08-09,17.600648711046972,1.8911151897269312,1.1800772349453532
2017-08-10,14.677398103349523,2.7637213318840876,2.7153855454482594
2017-08-11,15.198855866369176,2.6909441449327054,0.809215084037554
2017-08-12,17.886485412324582,3.2236814201907036,1.2060551797006724
2017-08-13,13.998101451090788,3.2857521648732297,0.584129907983596
2017-08-14,16.354153689478977,3.6639386542281693,1.4733273131433153
2017-08-15,12.31990863639684,0.22254671151292205,1.4073915042273382
2017-08-16,6.354555965046284,4.06143312082189,1.5187393424589533
2017-08-17,13.717832354751424,3.685982669979731,0.536406931019325
2017-08-18,21.591779994059024,3.6791543547344636,3.9722021924966144
2017-08-19,11.571353976534066,3.6884586853979893,1.0378338911587224
2017-08-20,13.549062394027283,3.599469674648839,0.6436555591392845
2017-08-21,2.907551860689807,7.784127392245872,0.6613195409460073
2017-08-22,20.34472359597097,3.634791632790731,3.0909342892541183
2017-08-23,9.80272253176499,3.66642335622795,10.203118594406703
2017-08-24,14.526432397413217,14.493952365704182,0.9235801450610192
