,n_commits
2015-05-01,137
2015-06-01,62
2015-07-01,104
2015-08-01,121
2015-09-01,164
2015-10-01,168
2015-11-01,84
2015-12-01,71
2016-01-01,93
2016-02-01,28
2016-03-01,25
2016-04-01,41
2016-05-01,18
2016-06-01,164
2016-07-01,47
2016-08-01,55
2016-09-01,142
2016-10-01,36
2016-11-01,6
2016-12-01,108
2017-01-01,57
2017-02-01,5
2017-03-01,27
2017-04-01,13
2017-05-01,1
2017-06-01,51
2017-07-01,57
2017-08-01,136
2017-09-01,57
2017-10-01,4
2017-11-01,161
2017-12-01,154
2018-01-01,223
2018-02-01,133
2018-03-01,182
2018-04-01,103
2018-05-01,102
2018-06-01,145
2018-07-01,30
2018-08-01,59
2018-09-01,34
2018-10-01,32
2018-11-01,14
2018-12-01,34
2019-01-01,28
2019-02-01,42
2019-03-01,47
2019-04-01,35
2019-05-01,52
2019-06-01,75
2019-07-01,30
2019-08-01,57
2019-09-01,28
2019-10-01,40
2019-11-01,42
2019-12-01,32
2020-01-01,28
2020-02-01,13
2020-03-01,72
2020-04-01,45
2020-05-01,72
2020-06-01,45
2020-07-01,28
2020-08-01,41
2020-09-01,31
2020-10-01,24
2020-11-01,24
2020-12-01,17
2021-01-01,29
2021-02-01,26
2021-03-01,52
2021-04-01,16
2021-05-01,43
2021-06-01,41
2021-07-01,40
2021-08-01,15
2021-09-01,7
2021-10-01,14
2021-11-01,17
2021-12-01,24
2022-01-01,41
2022-02-01,38
2022-03-01,21
2022-04-01,17
2022-05-01,35
2022-06-01,15
2022-07-01,26
2022-08-01,14
2022-09-01,7
2022-10-01,64
2022-11-01,15
2022-12-01,33
2023-01-01,42
2023-02-01,49
2023-03-01,25
2023-04-01,33
2023-05-01,35
2023-06-01,19
2023-07-01,13
2023-08-01,16
2023-09-01,27
2023-10-01,45
2023-11-01,29
2023-12-01,17
2024-01-01,14
2024-02-01,18
2024-03-01,14
