,playcanvas/engine,BabylonJS/Babylon.js,mrdoob/three.js
2017-06-27,2.4728037276260553,15.279865756672221,12.523567540953529
2017-06-28,2.4984515334244097,16.120773514099504,11.432473180915508
2017-06-29,2.3735076678572216,13.3376304058981,13.611384029377152
2017-06-30,2.4824341298829715,17.481760007622714,13.500520449597033
2017-07-01,1.6363419078699997,16.76032673510562,11.554667318282675
2017-07-02,1.6424117387485433,16.279936317423825,8.36135559406092
2017-07-03,1.6164982885140424,14.683333317322855,9.019880240728272
2017-07-04,3.6466351465763145,16.547269064371353,13.703339517018437
2017-07-05,-4.332029512339131,14.550296807212867,13.85628751628786
2017-07-06,-1.7108696450448426,24.723677908584015,24.656055556826534
2017-07-07,0.8146120629121987,35.19981482240068,6.148201179755873
2017-07-08,1.3717821548658944,16.633109475205618,7.032042735297379
2017-07-09,1.4499148198941854,14.50887525105594,10.03828522718317
2017-07-10,1.4779461217259175,17.717351063734352,16.82137515191572
2017-07-11,1.8446453195579449,37.822219455732125,-1.414673119824798
2017-07-12,3.8177129075484544,33.24840286366554,-1.7358317062629611
2017-07-13,1.1852811196720823,10.071088894601672,2.5684083379220333
2017-07-14,6.1542892232521185,4.794408398418841,8.70730250079136
2017-07-15,2.135014046643505,5.414617239601196,8.566624711475015
2017-07-16,1.2674858262383177,9.769397014785714,11.609877158706201
2017-07-17,4.325243634824022,7.643214468988116,8.36547397652884
2017-07-18,1.0770118411046532,10.112197019102101,27.93475755323293
2017-07-19,0.985701536079826,15.568282140086145,13.259882549805855
2017-07-20,1.134425851740943,9.743131521338842,11.626473117002785
2017-07-21,10.557042697910214,11.651147923840934,7.87971642258938
2017-07-22,1.0511387648380743,12.209768023086085,14.011117110389172
2017-07-23,1.3204778305806948,10.901402282945659,8.272542256606107
2017-07-24,3.4069717561004627,11.69476535903706,10.24433275595431
2017-07-25,-0.11745547740331347,9.957611829828839,14.202254679049657
2017-07-26,-4.137099131216796,9.04322090754088,22.474920488773034
2017-07-27,1.34556087083402,13.419996061553334,14.823413033035267
2017-07-28,1.499844915224384,17.844751595778895,14.181678688106231
2017-07-29,1.575359013603432,12.17883004309947,2.668294029984072
2017-07-30,1.7219985822297883,9.83612951855358,6.166856070921557
2017-07-31,1.590338558341935,6.256469745614432,8.409150850794617
2017-08-01,1.6207406915055254,12.53393949129987,2.802631512776758
2017-08-02,5.672487369642268,10.569332731794928,-2.463752677619471
2017-08-03,12.733489335353871,8.000639042042627,3.365175981405554
2017-08-04,1.178127565473843,5.533341666405114,-0.021375623987343495
2017-08-05,1.9515452811284921,6.399399919135257,11.988675081778297
2017-08-06,1.995475975199406,10.008316803093486,7.458760286972417
2017-08-07,2.6837481641914023,12.300534703079173,5.958432431208374
2017-08-08,3.2531072263150973,11.865200275521989,6.150460798155603
2017-08-09,2.435516563312559,5.279250806688715,12.855760087393136
2017-08-10,9.480769032444439,3.461046797976289,12.13888689785099
2017-08-11,4.966421957348373,8.761392333624164,17.9133806851898
2017-08-12,1.9536094893601357,6.742399295950339,13.56174139701442
2017-08-13,2.0715839441608446,7.76021899170766,14.226174225262712
2017-08-14,1.4375909852579156,4.5655661721171,18.163435420667902
2017-08-15,1.8619395780411578,2.631378616522345,16.827853549446843
2017-08-16,-2.943964972167614,5.663243024400448,14.277717153269698
2017-08-17,1.775463156382659,11.63183087779272,14.612850816873173
2017-08-18,1.3788547563647608,7.525597940748261,13.766139927036061
2017-08-19,1.4886248874392842,11.144640130281847,7.6105828601589645
2017-08-20,1.8129152904226546,7.499299092130815,16.849445610428948
2017-08-21,2.150602680271581,10.257584168906899,14.782652982497156
2017-08-22,-1.089319350971602,7.535288033887475,17.57481417960517
2017-08-23,-3.3585943514944807,13.698309169099854,14.431120934398768
2017-08-24,-0.9958650573137118,15.519087462669987,49.694602216929475
2017-08-25,2.2510839492663943,9.126875260747639,8.82902726718753
2017-08-26,3.04127859383304,9.214100136683143,11.409046957515868
2017-08-27,1.3403598552050282,8.194336090926043,6.166875575910563
2017-08-28,1.7693050618800987,9.591193790605795,2.0383281210366437
2017-08-29,2.259158013601544,7.378164556185125,9.748094951157919
2017-08-30,1.533944662176359,-4.046152400177151,6.99297112942299
2017-08-31,1.8753896020535183,3.760129425483707,25.24658528965769
2017-09-01,0.665019558600355,12.121498635117032,11.198928556970987
2017-09-02,0.6095861996936484,11.767417106767752,6.035625158312431
2017-09-03,0.9264228751784552,15.156435129084146,7.991788601406141
2017-09-04,0.5555122142994662,8.258249981048584,12.789396180413044
2017-09-05,-0.2531174503670136,23.03240271674114,2.920638399660573
2017-09-06,0.06224556999444708,11.15931746012277,9.044731387439821
2017-09-07,3.01514403506649,11.624021370089908,9.011692415269312
