,spring-projects/spring-boot,playframework/playframework,apache/struts
2012-11-21,-2.2891992032545025,9.713004507013723,3.8682230212184128
2012-11-22,-2.119613949798282,2.932359345723401,2.861771408315187
2012-11-23,-0.6827475903512771,20.054018331898515,-0.17693826910416774
2012-11-24,4.419639270100099,4.213890717577353,0.5806004287571108
2012-11-25,4.810664911125741,3.604916358602994,0.25001434817103024
2012-11-26,-1.1417160412552123,3.6296416333282693,-0.1629893148326328
2012-11-27,-2.997027396566567,1.8521691058557415,0.7793183774750595
2012-11-28,-2.2891992032545025,5.713004507013723,0.868223021218413
2012-11-29,-2.119613949798282,6.932359345723401,-0.13822859168481288
2012-11-30,-0.6827475903512771,3.054018331898516,1.8230617308958323
2012-12-01,4.419639270100099,5.213890717577353,0.5806004287571108
2012-12-02,4.810664911125741,3.604916358602994,0.25001434817103024
2012-12-03,-1.1417160412552123,2.6296416333282693,-0.1629893148326328
2012-12-04,-2.997027396566567,7.852169105855742,-0.22068162252494053
2012-12-05,-2.2891992032545025,-0.28699549298627636,2.8682230212184128
2012-12-06,-2.119613949798282,4.932359345723401,-0.13822859168481288
2012-12-07,-0.6827475903512771,2.054018331898516,-0.17693826910416774
2012-12-08,4.419639270100099,3.2138907175773537,0.5806004287571108
2012-12-09,4.810664911125741,2.604916358602994,6.25001434817103
2012-12-10,-1.1417160412552123,2.6296416333282693,-0.1629893148326328
2012-12-11,-2.997027396566567,12.852169105855742,-0.22068162252494053
2012-12-12,-2.2891992032545025,6.713004507013723,3.8682230212184128
2012-12-13,-2.119613949798282,-0.06764065427659904,1.861771408315187
2012-12-14,-0.6827475903512771,9.054018331898517,0.8230617308958322
2012-12-15,4.419639270100099,3.2138907175773537,0.5806004287571108
2012-12-16,4.810664911125741,3.604916358602994,5.25001434817103
2012-12-17,-1.1417160412552123,4.629641633328269,1.837010685167367
2012-12-18,-2.997027396566567,0.8521691058557415,5.779318377475059
2012-12-19,-2.2891992032545025,0.7130045070137236,-0.13177697878158703
2012-12-20,-2.119613949798282,0.932359345723401,3.861771408315187
2012-12-21,-0.6827475903512771,1.0540183318985161,-0.17693826910416774
2012-12-22,4.419639270100099,7.213890717577353,1.5806004287571107
2012-12-23,4.810664911125741,3.604916358602994,0.25001434817103024
2012-12-24,-1.1417160412552123,-1.3703583666717307,-0.1629893148326328
2012-12-25,-2.997027396566567,-2.1478308941442585,-0.22068162252494053
2012-12-26,-2.2891992032545025,0.7130045070137236,-0.13177697878158703
2012-12-27,-2.119613949798282,2.932359345723401,-0.13822859168481288
2012-12-28,-0.6827475903512771,3.054018331898516,-0.17693826910416774
2012-12-29,4.419639270100099,3.2138907175773537,1.5806004287571107
2012-12-30,4.810664911125741,2.604916358602994,0.25001434817103024
2012-12-31,-1.1417160412552123,-1.3703583666717307,-0.1629893148326328
2013-01-01,-2.997027396566567,-2.1478308941442585,-0.22068162252494053
2013-01-02,-2.2891992032545025,6.713004507013723,6.868223021218413
2013-01-03,-2.119613949798282,10.932359345723402,15.861771408315187
2013-01-04,-0.6827475903512771,1.0540183318985161,-0.17693826910416774
2013-01-05,4.419639270100099,4.213890717577353,0.5806004287571108
2013-01-06,4.810664911125741,6.604916358602994,0.25001434817103024
2013-01-07,-1.1417160412552123,10.62964163332827,-0.1629893148326328
2013-01-08,-2.997027396566567,5.852169105855742,-0.22068162252494053
2013-01-09,-2.2891992032545025,8.713004507013723,1.868223021218413
2013-01-10,-2.119613949798282,1.932359345723401,1.861771408315187
2013-01-11,-0.6827475903512771,2.054018331898516,-0.17693826910416774
2013-01-12,4.419639270100099,3.2138907175773537,0.5806004287571108
2013-01-13,4.810664911125741,5.604916358602994,8.25001434817103
2013-01-14,-1.1417160412552123,5.629641633328269,-0.1629893148326328
2013-01-15,-2.997027396566567,5.852169105855742,2.7793183774750596
2013-01-16,-2.2891992032545025,3.7130045070137236,2.8682230212184128
2013-01-17,-2.119613949798282,3.932359345723401,1.861771408315187
2013-01-18,-0.6827475903512771,3.054018331898516,-0.17693826910416774
2013-01-19,4.419639270100099,4.213890717577353,0.5806004287571108
2013-01-20,4.810664911125741,3.604916358602994,3.2500143481710304
2013-01-21,-1.1417160412552123,2.6296416333282693,6.8370106851673675
2013-01-22,-2.997027396566567,18.85216910585574,5.779318377475059
2013-01-23,-2.2891992032545025,4.713004507013723,-0.13177697878158703
2013-01-24,-2.119613949798282,1.932359345723401,-0.13822859168481288
2013-01-25,-0.6827475903512771,5.054018331898516,-0.17693826910416774
2013-01-26,4.419639270100099,4.213890717577353,0.5806004287571108
2013-01-27,4.810664911125741,8.604916358602994,4.25001434817103
2013-01-28,-1.1417160412552123,13.62964163332827,3.837010685167367
2013-01-29,-2.997027396566567,3.8521691058557415,-0.22068162252494053
2013-01-30,-2.2891992032545025,2.7130045070137236,-0.13177697878158703
2013-01-31,-2.119613949798282,-0.06764065427659904,-0.13822859168481288
2013-02-01,-0.6827475903512771,1.0540183318985161,0.8230617308958322
2013-02-02,4.419639270100099,4.213890717577353,0.5806004287571108
2013-02-03,4.810664911125741,4.604916358602994,1.2500143481710302
2013-02-04,-1.1417160412552123,4.629641633328269,3.837010685167367
2013-02-05,-2.997027396566567,-0.14783089414425854,0.7793183774750595
2013-02-06,-2.2891992032545025,-0.28699549298627636,-0.13177697878158703
2013-02-07,-2.119613949798282,1.932359345723401,2.861771408315187
2013-02-08,-0.6827475903512771,6.054018331898516,-0.17693826910416774
2013-02-09,4.419639270100099,4.213890717577353,0.5806004287571108
