,spring-projects/spring-boot,playframework/playframework,apache/struts
2019-11-21,15.677675089887071,1.0830261136712749,0.14415269830016375
2019-11-22,8.285769146368224,0.9166902989483634,0.07779915936597966
2019-11-23,14.253511081852094,1.8632340777502068,0.07964247733832984
2019-11-24,13.01375567596766,0.7057367363818976,-0.38148832734086185
2019-11-25,32.91210732431931,13.559216589861752,0.8428706470181124
2019-11-26,-2.9551087928968114,5.083941864587025,0.035178339325804754
2019-11-27,28.812290474502454,5.78815431879948,0.2018450059924714
2019-11-28,4.677675089887071,1.0830261136712749,0.14415269830016375
2019-11-29,10.285769146368224,6.916690298948364,0.07779915936597966
2019-11-30,11.253511081852094,1.8632340777502068,0.07964247733832984
2019-12-01,13.01375567596766,0.7057367363818976,0.6185116726591382
2019-12-02,-0.08789267568069459,6.559216589861752,0.8428706470181124
2019-12-03,0.04489120710318861,13.083941864587025,0.035178339325804754
2019-12-04,62.812290474502454,2.78815431879948,0.2018450059924714
2019-12-05,43.677675089887074,1.0830261136712749,0.14415269830016375
2019-12-06,5.285769146368224,1.9166902989483634,0.07779915936597966
2019-12-07,11.253511081852094,2.8632340777502066,0.07964247733832984
2019-12-08,13.01375567596766,0.7057367363818976,-0.38148832734086185
2019-12-09,2.9121073243193054,1.5592165898617512,-0.15712935298188757
2019-12-10,-7.955108792896811,2.083941864587026,0.035178339325804754
2019-12-11,-7.187709525497545,7.78815431879948,0.2018450059924714
2019-12-12,7.677675089887071,7.083026113671275,0.14415269830016375
2019-12-13,13.285769146368224,9.916690298948364,1.0777991593659797
2019-12-14,13.253511081852094,2.8632340777502066,1.0796424773383297
2019-12-15,15.01375567596766,1.7057367363818976,1.6185116726591382
2019-12-16,-3.0878926756806946,3.559216589861751,-0.15712935298188757
2019-12-17,-3.9551087928968114,9.083941864587025,1.0351783393258047
2019-12-18,-7.187709525497545,5.78815431879948,0.2018450059924714
2019-12-19,-0.3223249101129291,6.083026113671275,0.14415269830016375
2019-12-20,19.285769146368224,7.916690298948364,0.07779915936597966
2019-12-21,21.253511081852096,0.8632340777502068,4.0796424773383295
2019-12-22,20.01375567596766,0.7057367363818976,-0.38148832734086185
2019-12-23,13.912107324319305,0.5592165898617512,-0.15712935298188757
2019-12-24,4.044891207103189,0.0839418645870258,3.035178339325805
2019-12-25,-3.187709525497545,-0.21184568120051994,0.2018450059924714
2019-12-26,2.677675089887071,0.08302611367127492,0.14415269830016375
2019-12-27,0.2857691463682241,0.9166902989483634,3.0777991593659797
2019-12-28,18.253511081852096,0.8632340777502068,1.0796424773383297
2019-12-29,16.01375567596766,0.7057367363818976,14.618511672659139
2019-12-30,4.912107324319305,-0.4407834101382488,-0.15712935298188757
2019-12-31,5.044891207103189,0.0839418645870258,0.035178339325804754
2020-01-01,-2.187709525497545,4.78815431879948,0.2018450059924714
2020-01-02,-3.322324910112929,4.083026113671275,0.14415269830016375
2020-01-03,14.285769146368224,5.916690298948364,0.07779915936597966
2020-01-04,21.253511081852096,0.8632340777502068,0.07964247733832984
2020-01-05,13.01375567596766,0.7057367363818976,-0.38148832734086185
2020-01-06,2.9121073243193054,4.559216589861752,-0.15712935298188757
2020-01-07,4.044891207103189,7.083941864587025,0.035178339325804754
2020-01-08,11.812290474502454,4.78815431879948,0.2018450059924714
2020-01-09,1.677675089887071,5.083026113671275,0.14415269830016375
2020-01-10,25.285769146368224,1.9166902989483634,0.07779915936597966
