,angular/angular,jquery/jquery,facebook/react
2014-11-18,2.9177492150706437,-0.4517072213500785,12.841920133437991
2014-11-19,0.8262313579277869,-0.1481357927786499,6.32629513343799
2014-11-20,2.0427492150706437,0.10186420722135005,-0.25182986656200956
2014-11-21,-3.1511038069073782,0.4234301412872842,6.580759419152276
2014-11-22,6.064280808477237,0.34650706436420725,3.0730671114599684
2014-11-23,8.13680828100471,0.30474882260596553,4.697242935635793
2014-11-24,2.163284929356358,-0.5767072213500785,4.73254513343799
2014-11-25,5.917749215070644,-0.4517072213500785,10.841920133437991
2014-11-26,3.826231357927787,-0.1481357927786499,6.32629513343799
2014-11-27,-2.9572507849293563,0.10186420722135005,1.7481701334379904
2014-11-28,-3.1511038069073782,0.4234301412872842,0.5807594191522765
2014-11-29,5.064280808477237,0.34650706436420725,3.0730671114599684
2014-11-30,7.1368082810047095,0.30474882260596553,6.697242935635793
2014-12-01,3.163284929356358,-0.5767072213500785,7.73254513343799
2014-12-02,-0.08225078492935634,0.5482927786499214,5.841920133437991
2014-12-03,5.826231357927787,3.8518642072213503,5.32629513343799
2014-12-04,3.0427492150706437,2.1018642072213503,-0.25182986656200956
2014-12-05,0.8488961930926218,2.4234301412872843,2.5807594191522765
2014-12-06,11.064280808477237,2.346507064364207,4.073067111459968
2014-12-07,7.1368082810047095,0.30474882260596553,7.697242935635793
2014-12-08,16.163284929356358,3.4232927786499214,4.73254513343799
2014-12-09,-3.0822507849293563,7.548292778649921,-1.1580798665620087
2014-12-10,-0.1737686420722131,1.85186420722135,1.3262951334379904
2014-12-11,1.0427492150706437,1.10186420722135,-1.2518298665620096
2014-12-12,2.8488961930926218,0.4234301412872842,3.5807594191522765
2014-12-13,8.064280808477237,1.3465070643642072,6.073067111459968
2014-12-14,7.1368082810047095,0.30474882260596553,15.697242935635792
2014-12-15,0.16328492935635788,1.4232927786499214,3.7325451334379904
2014-12-16,-4.082250784929356,-0.4517072213500785,2.8419201334379913
2014-12-17,0.8262313579277869,3.8518642072213503,1.3262951334379904
2014-12-18,2.0427492150706437,0.10186420722135005,16.74817013343799
2014-12-19,-3.1511038069073782,0.4234301412872842,4.580759419152276
2014-12-20,5.064280808477237,0.34650706436420725,5.073067111459968
2014-12-21,7.1368082810047095,0.30474882260596553,6.697242935635793
2014-12-22,0.16328492935635788,-0.5767072213500785,3.7325451334379904
2014-12-23,-4.082250784929356,5.548292778649921,4.841920133437991
2014-12-24,-1.173768642072213,-0.1481357927786499,-1.6737048665620096
2014-12-25,-2.9572507849293563,3.1018642072213503,-0.25182986656200956
2014-12-26,-3.1511038069073782,1.4234301412872843,-0.4192405808477236
2014-12-27,5.064280808477237,0.34650706436420725,3.0730671114599684
2014-12-28,7.1368082810047095,0.30474882260596553,4.697242935635793
2014-12-29,6.163284929356358,-0.5767072213500785,4.73254513343799
2014-12-30,-0.08225078492935634,-0.4517072213500785,0.8419201334379913
2014-12-31,-2.173768642072213,-0.1481357927786499,-0.6737048665620096
2015-01-01,-2.9572507849293563,0.10186420722135005,-1.2518298665620096
2015-01-02,-3.1511038069073782,0.4234301412872842,1.5807594191522765
2015-01-03,5.064280808477237,2.346507064364207,3.0730671114599684
2015-01-04,7.1368082810047095,0.30474882260596553,4.697242935635793
2015-01-05,0.16328492935635788,0.42329277864992154,11.732545133437991
2015-01-06,0.9177492150706437,-0.4517072213500785,-1.1580798665620087
2015-01-07,8.826231357927787,3.8518642072213503,3.3262951334379904
2015-01-08,3.0427492150706437,0.10186420722135005,-0.25182986656200956
2015-01-09,6.848896193092622,1.4234301412872843,1.5807594191522765
2015-01-10,5.064280808477237,0.34650706436420725,4.073067111459968
2015-01-11,7.1368082810047095,6.304748822605966,5.697242935635793
2015-01-12,3.163284929356358,2.4232927786499214,2.7325451334379904
2015-01-13,0.9177492150706437,2.5482927786499214,14.841920133437991
2015-01-14,0.8262313579277869,0.85186420722135,1.3262951334379904
2015-01-15,4.042749215070644,0.10186420722135005,4.74817013343799
2015-01-16,-0.15110380690737824,0.4234301412872842,10.580759419152276
2015-01-17,6.064280808477237,0.34650706436420725,6.073067111459968
2015-01-18,7.1368082810047095,0.30474882260596553,5.697242935635793
2015-01-19,0.16328492935635788,1.4232927786499214,0.7325451334379907
2015-01-20,6.917749215070644,-0.4517072213500785,2.8419201334379913
2015-01-21,2.826231357927787,-0.1481357927786499,9.326295133437991
2015-01-22,11.042749215070643,0.10186420722135005,15.748170133437991
2015-01-23,3.8488961930926218,0.4234301412872842,11.580759419152276
2015-01-24,6.064280808477237,0.34650706436420725,5.073067111459968
2015-01-25,7.1368082810047095,1.3047488226059656,6.697242935635793
2015-01-26,1.1632849293563579,0.42329277864992154,4.73254513343799
2015-01-27,4.917749215070644,-0.4517072213500785,38.841920133437995
2015-01-28,2.826231357927787,-0.1481357927786499,7.32629513343799
2015-01-29,0.042749215070643665,5.10186420722135,-2.2518298665620096
2015-01-30,-1.1511038069073782,3.4234301412872843,5.580759419152276
2015-01-31,5.064280808477237,0.34650706436420725,14.073067111459968
2015-02-01,7.1368082810047095,0.30474882260596553,5.697242935635793
2015-02-02,0.16328492935635788,-0.5767072213500785,19.73254513343799
2015-02-03,-4.082250784929356,-0.4517072213500785,8.841920133437991
2015-02-04,-2.173768642072213,0.85186420722135,9.326295133437991
2015-02-05,19.042749215070643,2.1018642072213503,8.748170133437991
2015-02-06,14.84889619309262,0.4234301412872842,13.580759419152276
2015-02-07,9.064280808477237,0.34650706436420725,5.073067111459968
2015-02-08,7.1368082810047095,0.30474882260596553,5.697242935635793
2015-02-09,2.163284929356358,-0.5767072213500785,11.732545133437991
2015-02-10,4.917749215070644,0.5482927786499214,5.841920133437991
2015-02-11,3.826231357927787,1.85186420722135,6.32629513343799
