,hashicorp/nomad,kubernetes/kubernetes,apache/mesos
2015-08-01,5.831518342960784,36.63319603420158,14.546642331316395
2015-08-02,5.838453155720839,40.734444300498396,7.69227339927756
2015-08-03,0.07146286445870349,44.056219612564966,4.664534148237339
2015-08-04,1.5515919586654676,37.41017512307388,2.858615552270199
2015-08-05,18.92933921141272,48.5832520461508,12.090758409413056
2015-08-06,7.1930754751489845,57.60385644175519,6.619604563259209
2015-08-07,4.5845589916325,66.9788564417552,17.52757159622624
2015-08-08,5.831518342960784,35.63319603420158,8.546642331316395
2015-08-09,5.838453155720839,42.734444300498396,15.69227339927756
2015-08-10,0.07146286445870349,86.05621961256497,13.664534148237339
2015-08-11,2.5515919586654676,49.41017512307388,15.858615552270198
2015-08-12,1.9293392114127208,69.58325204615079,7.090758409413056
2015-08-13,20.193075475148984,49.60385644175519,21.61960456325921
2015-08-14,19.584558991632502,36.97885644175519,12.527571596226242
2015-08-15,24.831518342960784,34.63319603420158,10.546642331316395
2015-08-16,25.83845315572084,38.734444300498396,13.69227339927756
2015-08-17,4.071462864458703,71.05621961256497,8.664534148237339
2015-08-18,-3.4484080413345324,64.41017512307387,13.858615552270198
2015-08-19,-3.070660788587279,52.5832520461508,-1.909241590586944
2015-08-20,10.193075475148984,49.60385644175519,1.6196045632592093
2015-08-21,-2.4154410083674995,57.97885644175519,-1.4724284037737574
2015-08-22,5.831518342960784,37.63319603420158,5.546642331316395
2015-08-23,32.83845315572084,40.734444300498396,7.69227339927756
2015-08-24,4.071462864458703,62.056219612564966,1.6645341482373386
2015-08-25,3.5515919586654676,42.41017512307388,0.8586155522701988
2015-08-26,6.929339211412721,38.5832520461508,7.090758409413056
2015-08-27,18.193075475148984,24.60385644175519,4.619604563259209
2015-08-28,3.5845589916325005,41.97885644175519,10.527571596226242
2015-08-29,12.831518342960784,44.63319603420158,6.546642331316395
2015-08-30,11.838453155720838,40.734444300498396,9.69227339927756
2015-08-31,13.071462864458704,37.056219612564966,10.664534148237339
2015-09-01,5.551591958665467,56.41017512307388,10.858615552270198
2015-09-02,-2.070660788587279,47.5832520461508,0.09075840941305602
2015-09-03,4.1930754751489845,45.60385644175519,-1.3803954367407907
2015-09-04,2.5845589916325005,53.97885644175519,8.527571596226242
2015-09-05,5.831518342960784,31.633196034201582,5.546642331316395
2015-09-06,34.83845315572084,44.734444300498396,7.69227339927756
2015-09-07,37.0714628644587,18.056219612564966,-0.33546585176266136
2015-09-08,12.551591958665467,35.41017512307388,-1.1413844477298012
2015-09-09,11.92933921141272,41.5832520461508,6.090758409413056
2015-09-10,18.193075475148984,61.60385644175519,11.619604563259209
2015-09-11,18.584558991632502,57.97885644175519,16.52757159622624
2015-09-12,27.831518342960784,57.63319603420158,9.546642331316395
2015-09-13,27.83845315572084,50.734444300498396,7.69227339927756
2015-09-14,44.0714628644587,43.056219612564966,32.66453414823734
2015-09-15,38.55159195866547,52.41017512307388,4.858615552270199
2015-09-16,6.929339211412721,55.5832520461508,17.090758409413056
2015-09-17,5.1930754751489845,77.6038564417552,12.619604563259209
2015-09-18,1.5845589916325005,49.97885644175519,19.52757159622624
2015-09-19,22.831518342960784,55.63319603420158,9.546642331316395
2015-09-20,38.83845315572084,43.734444300498396,13.69227339927756
2015-09-21,31.071462864458702,63.056219612564966,9.664534148237339
2015-09-22,79.55159195866547,55.41017512307388,4.858615552270199
2015-09-23,85.92933921141272,50.5832520461508,12.090758409413056
2015-09-24,51.19307547514899,48.60385644175519,12.619604563259209
2015-09-25,49.5845589916325,70.9788564417552,29.52757159622624
2015-09-26,38.831518342960784,56.63319603420158,5.546642331316395
2015-09-27,28.83845315572084,39.734444300498396,27.69227339927756
2015-09-28,48.0714628644587,34.056219612564966,15.664534148237339
2015-09-29,22.55159195866547,38.41017512307388,7.858615552270199
2015-09-30,3.929339211412721,80.58325204615079,1.090758409413056
2015-10-01,9.193075475148984,56.60385644175519,-2.3803954367407907
2015-10-02,17.584558991632502,79.9788564417552,-1.4724284037737574
2015-10-03,21.831518342960784,40.63319603420158,7.546642331316395
2015-10-04,10.838453155720838,43.734444300498396,12.69227339927756
2015-10-05,10.071462864458704,87.05621961256497,10.664534148237339
2015-10-06,27.55159195866547,52.41017512307388,-1.1413844477298012
2015-10-07,11.92933921141272,61.5832520461508,-2.909241590586944
2015-10-08,19.193075475148984,65.6038564417552,3.6196045632592093
2015-10-09,10.5845589916325,76.9788564417552,6.527571596226243
2015-10-10,26.831518342960784,70.63319603420157,7.546642331316395
2015-10-11,39.83845315572084,40.734444300498396,7.69227339927756
2015-10-12,23.071462864458702,94.05621961256497,5.664534148237339
2015-10-13,7.551591958665467,60.41017512307388,8.858615552270198
2015-10-14,-0.0706607885872792,43.5832520461508,16.090758409413056
2015-10-15,7.1930754751489845,61.60385644175519,5.619604563259209
2015-10-16,18.584558991632502,60.97885644175519,8.527571596226242
2015-10-17,14.831518342960784,48.63319603420158,10.546642331316395
2015-10-18,5.838453155720839,49.734444300498396,27.69227339927756
2015-10-19,9.071462864458704,59.056219612564966,8.664534148237339
2015-10-20,1.5515919586654676,42.41017512307388,8.858615552270198
2015-10-21,0.9293392114127208,54.5832520461508,4.090758409413056
2015-10-22,12.193075475148984,36.60385644175519,-2.3803954367407907
2015-10-23,11.5845589916325,38.97885644175519,1.5275715962262426
2015-10-24,7.831518342960784,57.63319603420158,6.546642331316395
2015-10-25,14.838453155720838,47.734444300498396,9.69227339927756
2015-10-26,22.071462864458702,43.056219612564966,7.664534148237339
2015-10-27,2.5515919586654676,52.41017512307388,-1.1413844477298012
2015-10-28,22.92933921141272,14.583252046150797,13.090758409413056
2015-10-29,38.19307547514899,50.60385644175519,-1.3803954367407907
2015-10-30,7.5845589916325,41.97885644175519,0.5275715962262426
2015-10-31,9.831518342960784,33.63319603420158,5.546642331316395
2015-11-01,5.838453155720839,41.734444300498396,8.69227339927756
2015-11-02,11.071462864458704,50.056219612564966,3.6645341482373386
2015-11-03,8.551591958665467,55.41017512307388,4.858615552270199
2015-11-04,1.9293392114127208,32.5832520461508,6.090758409413056
2015-11-05,25.193075475148984,37.60385644175519,1.6196045632592093
2015-11-06,26.584558991632502,34.97885644175519,30.52757159622624
2015-11-07,9.831518342960784,50.63319603420158,14.546642331316395
2015-11-08,5.838453155720839,41.734444300498396,12.69227339927756
2015-11-09,7.071462864458703,31.056219612564966,19.66453414823734
2015-11-10,6.551591958665467,34.41017512307388,2.858615552270199
2015-11-11,12.92933921141272,33.5832520461508,8.090758409413056
2015-11-12,3.1930754751489845,114.6038564417552,4.619604563259209
2015-11-13,2.5845589916325005,43.97885644175519,2.5275715962262426
2015-11-14,5.831518342960784,34.63319603420158,11.546642331316395
2015-11-15,5.838453155720839,41.734444300498396,7.69227339927756
2015-11-16,34.0714628644587,41.056219612564966,11.664534148237339
2015-11-17,49.55159195866547,44.41017512307388,-2.141384447729801
2015-11-18,114.92933921141272,38.5832520461508,1.090758409413056
2015-11-19,32.19307547514899,47.60385644175519,0.6196045632592093
2015-11-20,15.5845589916325,34.97885644175519,16.52757159622624
2015-11-21,15.831518342960784,48.63319603420158,10.546642331316395
2015-11-22,9.838453155720838,45.734444300498396,14.69227339927756
2015-11-23,7.071462864458703,67.05621961256497,11.664534148237339
2015-11-24,24.55159195866547,43.41017512307388,9.858615552270198
2015-11-25,34.929339211412724,78.58325204615079,19.090758409413056
2015-11-26,17.193075475148984,20.60385644175519,4.619604563259209
2015-11-27,5.5845589916325,9.978856441755193,1.5275715962262426
2015-11-28,8.831518342960784,30.633196034201582,5.546642331316395
2015-11-29,6.838453155720839,41.734444300498396,8.69227339927756
2015-11-30,10.071462864458704,37.056219612564966,3.6645341482373386
2015-12-01,10.551591958665467,55.41017512307388,6.858615552270199
2015-12-02,5.929339211412721,37.5832520461508,10.090758409413056
2015-12-03,10.193075475148984,68.6038564417552,9.619604563259209
2015-12-04,0.5845589916325005,26.97885644175519,20.52757159622624
2015-12-05,9.831518342960784,54.63319603420158,5.546642331316395
2015-12-06,5.838453155720839,48.734444300498396,7.69227339927756
2015-12-07,1.0714628644587034,46.056219612564966,-0.33546585176266136
2015-12-08,1.5515919586654676,28.410175123073877,7.858615552270199
2015-12-09,15.92933921141272,49.5832520461508,5.090758409413056
2015-12-10,11.193075475148984,60.60385644175519,25.61960456325921
2015-12-11,34.5845589916325,41.97885644175519,11.527571596226242
2015-12-12,9.831518342960784,36.63319603420158,14.546642331316395
2015-12-13,5.838453155720839,45.734444300498396,9.69227339927756
2015-12-14,13.071462864458704,64.05621961256497,7.664534148237339
2015-12-15,11.551591958665467,52.41017512307388,7.858615552270199
2015-12-16,6.929339211412721,53.5832520461508,3.090758409413056
2015-12-17,9.193075475148984,55.60385644175519,26.61960456325921
2015-12-18,22.584558991632502,55.97885644175519,18.52757159622624
2015-12-19,7.831518342960784,53.63319603420158,22.546642331316395
2015-12-20,11.838453155720838,54.734444300498396,8.69227339927756
2015-12-21,12.071462864458704,30.056219612564966,6.664534148237339
2015-12-22,14.551591958665467,44.41017512307388,7.858615552270199
2015-12-23,-2.070660788587279,13.583252046150797,-1.909241590586944
2015-12-24,34.19307547514899,-7.396143558244807,1.6196045632592093
2015-12-25,-2.4154410083674995,-13.021143558244807,-2.4724284037737574
2015-12-26,5.831518342960784,25.633196034201582,5.546642331316395
2015-12-27,5.838453155720839,39.734444300498396,7.69227339927756
2015-12-28,5.071462864458703,28.056219612564966,0.6645341482373386
2015-12-29,-1.4484080413345324,16.410175123073877,14.858615552270198
2015-12-30,-3.070660788587279,11.583252046150797,4.090758409413056
2015-12-31,-1.8069245248510157,-9.396143558244807,0.6196045632592093
2016-01-01,-3.4154410083674995,-9.021143558244807,-2.4724284037737574
2016-01-02,5.831518342960784,32.63319603420158,5.546642331316395
2016-01-03,5.838453155720839,46.734444300498396,10.69227339927756
2016-01-04,7.071462864458703,23.056219612564966,20.66453414823734
2016-01-05,6.551591958665467,34.41017512307388,5.858615552270199
2016-01-06,3.929339211412721,21.583252046150797,20.090758409413056
2016-01-07,10.193075475148984,26.60385644175519,6.619604563259209
2016-01-08,5.5845589916325,26.97885644175519,5.527571596226243
2016-01-09,5.831518342960784,30.633196034201582,7.546642331316395
2016-01-10,7.838453155720839,44.734444300498396,12.69227339927756
2016-01-11,4.071462864458703,30.056219612564966,5.664534148237339
2016-01-12,6.551591958665467,50.41017512307388,6.858615552270199
2016-01-13,8.92933921141272,31.583252046150797,11.090758409413056
2016-01-14,28.193075475148984,55.60385644175519,18.61960456325921
2016-01-15,5.5845589916325,30.97885644175519,24.52757159622624
2016-01-16,5.831518342960784,47.63319603420158,24.546642331316395
2016-01-17,8.838453155720838,51.734444300498396,7.69227339927756
2016-01-18,0.07146286445870349,18.056219612564966,7.664534148237339
2016-01-19,7.551591958665467,1.4101751230738753,19.858615552270198
