,angular/angular,jashkenas/backbone,facebook/react
2014-11-18,1.7798636045244045,-0.04817899935339602,5.8443329347223685
2014-11-19,0.9800011117750986,-0.040692202652456315,4.7489728961511934
2014-11-20,3.4736160080202407,-0.013011605953698234,4.717721850400132
2014-11-21,2.6882710491559263,-0.031805665114104334,7.050456872880689
2014-11-22,2.880381775946106,-0.033296760506196885,5.55228775378278
2014-11-23,3.6635951595048657,-0.030770370562993872,4.337681269731259
2014-11-24,2.6062389936860755,0.005132964666830652,4.045577716477948
2014-11-25,6.714849194935338,0.017221092517898308,5.812469450787965
2014-11-26,4.018551834718732,1.0270417406084411,5.662951441723642
2014-11-27,-1.6787555360174338,0.0251112200945857,6.450846180065015
2014-11-28,1.7310143291247064,0.03578641457031563,1.1159315564907262
2014-11-29,1.0999826048934498,1.0463072327414948,4.2622655251301556
2014-11-30,2.4552328823563485,1.053476888506263,5.242381614050341
2014-12-01,3.741328262800819,0.601346286230935,6.902194930698014
2014-12-02,2.492117157516798,0.08408879937497357,2.577288015052022
2014-12-03,6.068688838641897,0.09500975421547883,5.588372317912214
2014-12-04,4.186457387438814,0.059980897094215696,4.128323284963887
2014-12-05,4.914786867500924,0.10790227362615959,3.167965785861341
2014-12-06,6.449032040111009,0.12662992952730762,4.04013633547906
2014-12-07,2.1638651436386893,0.1397449122318003,5.275576820146997
2014-12-08,16.832273628772516,1.1991732235439818,3.699469586255974
2014-12-09,1.373461390175704,0.16292117733855305,-2.642880132668732
2014-12-10,0.20258354080390717,0.1755161718285994,2.5651409272935264
2014-12-11,1.9968641905819688,3.1273800640992606,2.8796568171431787
2014-12-12,6.129311407093147,0.23885808886463347,4.12580070564969
2014-12-13,2.706646306373333,0.26177100004839926,4.9033179112494745
2014-12-14,1.8334083896558169,0.2943349270509066,12.397222495854637
2014-12-15,0.9761108280750717,-0.5013942087235601,2.671062283864196
2014-12-16,0.5772347669140812,0.3617345134606652,2.0583002392429735
2014-12-17,2.0236609829372414,0.386527438148674,3.7765008052739697
2014-12-18,3.417648769059926,-0.5574716812417787,20.580964914911355
2014-12-19,-0.07584383078776585,1.4340957084505421,5.133396500319473
2014-12-20,-0.1311665364194613,0.4530336484158478,3.63675424848559
2014-12-21,1.1533726263772213,0.47027017353732936,3.535629181439398
2014-12-22,1.0888132580065784,0.4887253096430324,2.499180464753188
2014-12-23,-0.5609819171789158,0.5256550607928173,2.9871745244702153
2014-12-24,0.5409984626266217,0.5562646117734195,1.1773691724273145
2014-12-25,-1.3521371584034547,-1.2166456452693253,3.3542576745749475
2014-12-26,0.462823660325692,0.6262080860799865,0.6016922578943489
2014-12-27,0.6315594928025651,0.6591955684528944,2.1515801869355164
2014-12-28,0.9870971744901349,0.6924480446280797,2.2000673263469417
2014-12-29,6.9094449539971965,-2.2668541799258657,4.20571897221507
2014-12-30,2.1726569113644567,0.700919278775881,-3.3947466706739515
2014-12-31,-0.12775325157610065,0.7289946126361121,2.025405316098042
2015-01-01,-1.5335571766686122,0.7618427644759533,2.166205264913992
2015-01-02,0.5394783443059281,0.8341741397934404,2.7728374087665317
2015-01-03,1.3561733650780776,0.8860400736644158,2.9281620172305844
2015-01-04,1.6095148262066716,2.9403066764523955,3.291676467638147
2015-01-05,1.0905724100306877,-1.009822289939192,12.714377487415593
2015-01-06,2.0378341816789427,0.7365830092315034,-7.664529903908093
2015-01-07,11.035322806858021,1.5672900009923152,5.519680984241429
2015-01-08,3.5401630431969875,-1.2123781547545023,3.0800437248059467
2015-01-09,10.150016972715452,1.1349461917726953,1.6299668247332195
2015-01-10,2.044086709707506,1.18699276406816,4.9104659118335245
2015-01-11,2.5696089224696586,1.2482527140929534,5.663747929701739
2015-01-12,4.740257842457629,1.2778152966514424,5.614368698046121
2015-01-13,0.9542946482978074,0.5949631828439604,6.188650374996907
2015-01-14,2.7901613331360275,0.27409413991806925,2.6921836843606224
2015-01-15,4.396233386935915,-1.2207340901445503,7.153922150835101
2015-01-16,2.6890077651750404,1.3907167878264335,8.835065333288583
2015-01-17,3.585021170002193,1.425705926396336,7.75024020562401
2015-01-18,3.229390469890938,1.478883376268809,6.495121728153702
2015-01-19,2.2826299148054856,-1.790576432650281,4.672715745198401
2015-01-20,5.9663842664855675,1.6628149023905014,-3.1610514675758417
2015-01-21,4.084505480143957,1.969107198241321,9.886407624993165
2015-01-22,12.237899716179275,52.98020617722319,17.210704768961897
2015-01-23,6.441058861646446,6.2258944416234625,8.024463303121479
2015-01-24,3.4780034884191147,6.305350495904829,7.37004760700251
2015-01-25,3.463713074435483,6.800802671970127,8.268183955894328
2015-01-26,3.73301921784565,-2.113724912931632,7.157632888937527
2015-01-27,3.4196895628382764,3.3676111941317566,35.6566451228162
2015-01-28,3.5839287755927565,3.628266515032995,7.328246277710138
2015-01-29,2.49098239036699,-0.7331992639593556,-1.9191976522610283
2015-01-30,1.1669485617736162,5.27883014477537,1.7703773620720034
2015-01-31,2.099320445088063,1.3682359135221263,16.52772084344673
2015-02-01,3.580963484089426,1.8644819523794962,7.788689164313847
2015-02-02,2.9756854100566144,-1.473344651147627,19.4826425238212
2015-02-03,-5.640927343668515,2.99560172155119,8.455396300485338
2015-02-04,-2.3562120733703944,-0.8301296503968844,9.608292664038599
2015-02-05,22.20074492817262,1.0365438846430082,8.581580292661414
2015-02-06,17.353107512822977,1.1554146622674857,10.240357773114651
2015-02-07,5.714117110988623,1.2758477216174984,7.084964667944722
2015-02-08,3.9501647300976,3.1596134221262333,8.262841453970413
2015-02-09,5.2864181774779535,1.5190519240585543,9.864643880576963
2015-02-10,3.7690655152161865,1.6368333834978648,5.992259083375615
