,pulumi/pulumi,hashicorp/terraform,chef/chef
2019-11-08,2.9084710807399885,11.755078954658787,11.604410995167298
2019-11-09,4.345445870655954,9.889532736171391,9.982562255671498
2019-11-10,2.900067719395451,5.928748422445901,9.47275833410287
2019-11-11,1.6767860990550065,3.4626312063286857,-3.577985040169914
2019-11-12,4.064148736417644,-0.023632529935050606,15.943992981808108
2019-11-13,0.45151137378028117,3.910433404130883,-1.6604026225874957
2019-11-14,0.6535691199556748,1.0772078061994028,13.234663096007633
2019-11-15,-0.09152891926001172,4.755078954658787,21.6044109951673
2019-11-16,3.3454458706559547,5.889532736171391,9.982562255671498
2019-11-17,2.900067719395451,8.928748422445901,15.47275833410287
2019-11-18,3.6767860990550068,7.462631206328686,10.422014959830086
2019-11-19,14.064148736417645,1.9763674700649494,11.943992981808108
2019-11-20,6.451511373780281,-2.089566595869117,0.3395973774125043
2019-11-21,5.653569119955675,11.077207806199404,3.2346630960076332
2019-11-22,0.9084710807399883,1.7550789546587868,-1.395589004832702
2019-11-23,2.3454458706559547,5.889532736171391,7.982562255671498
2019-11-24,2.900067719395451,5.928748422445901,9.47275833410287
2019-11-25,3.6767860990550068,3.4626312063286857,-0.577985040169914
2019-11-26,2.064148736417644,-1.0236325299350506,-4.056007018191892
2019-11-27,-1.5484886262197188,-3.089566595869117,-4.660402622587496
2019-11-28,-2.346430880044325,-2.922792193800597,-2.7653369039923668
2019-11-29,-1.0915289192600117,-0.24492104534121317,-1.395589004832702
2019-11-30,2.3454458706559547,5.889532736171391,6.982562255671498
2019-12-01,2.900067719395451,5.928748422445901,10.47275833410287
2019-12-02,1.6767860990550065,6.462631206328686,1.422014959830086
2019-12-03,1.064148736417644,14.97636747006495,-4.056007018191892
2019-12-04,-0.5484886262197188,2.910433404130883,8.339597377412504
2019-12-05,-1.3464308800443252,11.077207806199404,15.234663096007633
2019-12-06,-1.0915289192600117,12.755078954658787,3.604410995167298
2019-12-07,2.3454458706559547,5.889532736171391,6.982562255671498
2019-12-08,2.900067719395451,5.928748422445901,9.47275833410287
2019-12-09,3.6767860990550068,4.462631206328686,17.422014959830086
2019-12-10,2.064148736417644,8.97636747006495,1.9439929818081083
2019-12-11,0.45151137378028117,0.9104334041308828,-3.6604026225874957
2019-12-12,0.6535691199556748,6.077207806199403,6.234663096007633
2019-12-13,0.9084710807399883,0.7550789546587868,7.604410995167298
2019-12-14,2.3454458706559547,5.889532736171391,9.982562255671498
2019-12-15,2.900067719395451,5.928748422445901,9.47275833410287
2019-12-16,4.676786099055007,1.4626312063286857,7.422014959830086
2019-12-17,5.064148736417644,5.976367470064949,-2.0560070181918917
2019-12-18,0.45151137378028117,-3.089566595869117,2.3395973774125043
2019-12-19,-1.3464308800443252,0.07720780619940282,-2.7653369039923668
2019-12-20,3.9084710807399885,-0.24492104534121317,-0.395589004832702
2019-12-21,4.345445870655954,6.889532736171391,6.982562255671498
2019-12-22,4.900067719395452,5.928748422445901,9.47275833410287
2019-12-23,1.6767860990550065,-1.5373687936713143,-2.577985040169914
2019-12-24,-0.935851263582356,-1.0236325299350506,-3.0560070181918917
2019-12-25,-1.5484886262197188,-4.089566595869117,-0.6604026225874957
2019-12-26,-2.346430880044325,-2.922792193800597,-2.7653369039923668
2019-12-27,-1.0915289192600117,-1.2449210453412132,7.604410995167298
2019-12-28,2.3454458706559547,5.889532736171391,9.982562255671498
2019-12-29,2.900067719395451,5.928748422445901,9.47275833410287
2019-12-30,1.6767860990550065,-1.5373687936713143,6.422014959830086
2019-12-31,-0.935851263582356,-2.0236325299350506,-4.056007018191892
2020-01-01,-1.5484886262197188,-4.089566595869117,-4.660402622587496
2020-01-02,-1.3464308800443252,-2.922792193800597,-2.7653369039923668
2020-01-03,-0.09152891926001172,-1.2449210453412132,2.604410995167298
2020-01-04,2.3454458706559547,5.889532736171391,6.982562255671498
2020-01-05,2.900067719395451,5.928748422445901,9.47275833410287
2020-01-06,1.6767860990550065,3.4626312063286857,-3.577985040169914
2020-01-07,0.06414873641764396,12.97636747006495,-4.056007018191892
2020-01-08,-0.5484886262197188,1.9104334041308828,-2.6604026225874957
2020-01-09,-2.346430880044325,-1.9227921938005972,1.2346630960076332
2020-01-10,-0.09152891926001172,15.755078954658787,-1.395589004832702
2020-01-11,2.3454458706559547,5.889532736171391,6.982562255671498
2020-01-12,2.900067719395451,5.928748422445901,9.47275833410287
2020-01-13,2.6767860990550068,15.462631206328686,10.422014959830086
2020-01-14,-0.935851263582356,-0.023632529935050606,7.943992981808108
2020-01-15,-1.5484886262197188,0.9104334041308828,-4.660402622587496
2020-01-16,0.6535691199556748,-1.9227921938005972,13.234663096007633
2020-01-17,5.9084710807399885,-0.24492104534121317,9.604410995167298
2020-01-18,3.3454458706559547,5.889532736171391,7.982562255671498
2020-01-19,2.900067719395451,5.928748422445901,9.47275833410287
2020-01-20,0.6767860990550065,-1.5373687936713143,-3.577985040169914
2020-01-21,3.064148736417644,-2.0236325299350506,11.943992981808108
2020-01-22,0.45151137378028117,9.910433404130883,19.339597377412503
2020-01-23,0.6535691199556748,-0.9227921938005972,10.234663096007633
2020-01-24,2.9084710807399885,2.755078954658787,17.6044109951673
