,flutter/flutter,facebook/react-native,tidev/titanium-sdk
2015-02-28,5.238487950243303,3.9711414139616315,5.60005072628515
2015-03-01,4.691626137248729,8.155473807672397,3.1258008363465275
2015-03-02,4.095312498574529,4.45936647081437,16.347182441334034
2015-03-03,3.508631513510848,6.995825844996558,-0.6391606383487662
2015-03-04,3.7346719422733807,9.509343957782113,1.763539804636193
2015-03-05,4.981337543039727,9.508562025539229,1.0645009708064372
2015-03-06,3.7609984919133126,8.64122859970786,2.0558551408397103
2015-03-07,3.8285617143912134,8.760915919337917,-0.4249922967554627
2015-03-08,3.9442808002260326,8.389987395457478,2.054312249937604
2015-03-09,4.391493885482912,10.48604100772081,2.999167289310365
2015-03-10,4.987417410929254,10.544437780127877,4.752806017431768
2015-03-11,9.06837169997733,9.487237722154028,10.109174374811118
2015-03-12,-2.188952375192831,10.499818598902879,6.605078756413914
2015-03-13,4.024674838723608,13.849472312584762,1.1238006166258687
2015-03-14,3.3383495563644763,18.845264221845653,0.7255904861720213
2015-03-15,4.168267796959666,11.312583937873235,1.613025387830016
2015-03-16,3.7418835379500877,17.893607776320255,-0.42817728564837654
2015-03-17,4.4659826653068,16.035749380904452,-0.9241117684173987
2015-03-18,4.469200254836057,12.555299857085249,0.5202228485710665
2015-03-19,-0.3921249359699006,16.433106608199026,0.07412551100691478
2015-03-20,5.304244162530507,15.98323509848598,-0.3874150253179085
2015-03-21,2.739406486680069,20.067917601573477,2.9158143388947875
2015-03-22,2.3170253438949993,18.45826119461645,1.3855487183753186
2015-03-23,4.139229883705317,25.97294370987843,0.9701491792496395
2015-03-24,1.951369483985649,22.302576765886332,-0.9113113181945011
2015-03-25,2.7888409772414575,30.767154816124396,0.5917384312344903
2015-03-26,3.928399058036141,137.21365306200406,4.95271051945725
2015-03-27,0.5130382620738816,40.24228042164024,-2.166622964540231
2015-03-28,1.7385675865740267,22.134889192698104,1.2080211361686475
2015-03-29,1.5101107047974247,31.207703358786585,1.5690216362120628
2015-03-30,-0.05642427326335906,26.66307206919318,3.9272837930851656
