,n_commits
2004-11-01,30
2004-12-01,259
2005-01-01,218
2005-02-01,220
2005-03-01,226
2005-04-01,199
2005-05-01,99
2005-06-01,172
2005-07-01,304
2005-08-01,63
2005-09-01,263
2005-10-01,306
2005-11-01,265
2005-12-01,93
2006-01-01,80
2006-02-01,163
2006-03-01,346
2006-04-01,162
2006-05-01,62
2006-06-01,114
2006-07-01,96
2006-08-01,163
2006-09-01,215
2006-10-01,130
2006-11-01,141
2006-12-01,96
2007-01-01,154
2007-02-01,93
2007-03-01,100
2007-04-01,65
2007-05-01,192
2007-06-01,115
2007-07-01,39
2007-08-01,43
2007-09-01,282
2007-10-01,232
2007-11-01,142
2007-12-01,243
2008-01-01,209
2008-02-01,146
2008-03-01,203
2008-04-01,229
2008-05-01,424
2008-06-01,289
2008-07-01,312
2008-08-01,359
2008-09-01,359
2008-10-01,275
2008-11-01,542
2008-12-01,344
2009-01-01,347
2009-02-01,376
2009-03-01,438
2009-04-01,272
2009-05-01,444
2009-06-01,320
2009-07-01,253
2009-08-01,424
2009-09-01,308
2009-10-01,315
2009-11-01,315
2009-12-01,459
2010-01-01,884
2010-02-01,476
2010-03-01,603
2010-04-01,522
2010-05-01,299
2010-06-01,669
2010-07-01,602
2010-08-01,602
2010-09-01,819
2010-10-01,492
2010-11-01,680
2010-12-01,625
2011-01-01,355
2011-02-01,430
2011-03-01,430
2011-04-01,591
2011-05-01,1002
2011-06-01,621
2011-07-01,570
2011-08-01,605
2011-09-01,487
2011-10-01,443
2011-11-01,551
2011-12-01,837
2012-01-01,915
2012-02-01,561
2012-03-01,661
2012-04-01,644
2012-05-01,1077
2012-06-01,534
2012-07-01,447
2012-08-01,486
2012-09-01,635
2012-10-01,582
2012-11-01,530
2012-12-01,579
2013-01-01,764
2013-02-01,451
2013-03-01,723
2013-04-01,649
2013-05-01,559
2013-06-01,506
2013-07-01,630
2013-08-01,519
2013-09-01,434
2013-10-01,542
2013-11-01,548
2013-12-01,645
2014-01-01,502
2014-02-01,430
2014-03-01,362
2014-04-01,551
2014-05-01,1142
2014-06-01,1064
2014-07-01,558
2014-08-01,735
2014-09-01,436
2014-10-01,386
2014-11-01,552
2014-12-01,665
2015-01-01,709
2015-02-01,565
2015-03-01,596
2015-04-01,447
2015-05-01,531
2015-06-01,546
2015-07-01,515
2015-08-01,678
2015-09-01,614
2015-10-01,523
2015-11-01,388
2015-12-01,696
2016-01-01,613
2016-02-01,780
2016-03-01,470
2016-04-01,474
2016-05-01,403
2016-06-01,355
2016-07-01,402
2016-08-01,479
2016-09-01,264
2016-10-01,316
2016-11-01,312
2016-12-01,394
2017-01-01,480
2017-02-01,459
2017-03-01,443
2017-04-01,336
2017-05-01,372
2017-06-01,361
2017-07-01,812
2017-08-01,616
2017-09-01,316
2017-10-01,316
2017-11-01,431
2017-12-01,332
2018-01-01,297
2018-02-01,334
2018-03-01,258
2018-04-01,397
2018-05-01,222
2018-06-01,214
2018-07-01,281
2018-08-01,323
2018-09-01,429
2018-10-01,457
2018-11-01,285
2018-12-01,302
2019-01-01,444
2019-02-01,404
2019-03-01,466
2019-04-01,485
2019-05-01,251
2019-06-01,202
2019-07-01,362
2019-08-01,284
2019-09-01,348
2019-10-01,258
2019-11-01,193
2019-12-01,377
2020-01-01,272
2020-02-01,276
2020-03-01,214
2020-04-01,204
2020-05-01,472
2020-06-01,265
2020-07-01,184
2020-08-01,191
2020-09-01,199
2020-10-01,415
2020-11-01,283
2020-12-01,287
2021-01-01,277
2021-02-01,330
2021-03-01,243
2021-04-01,446
2021-05-01,290
2021-06-01,425
2021-07-01,278
2021-08-01,328
2021-09-01,233
2021-10-01,254
2021-11-01,322
2021-12-01,310
2022-01-01,247
2022-02-01,344
2022-03-01,248
2022-04-01,137
2022-05-01,269
2022-06-01,266
2022-07-01,239
2022-08-01,270
2022-09-01,329
2022-10-01,249
2022-11-01,284
2022-12-01,278
2023-01-01,535
2023-02-01,474
2023-03-01,396
2023-04-01,318
2023-05-01,388
2023-06-01,299
2023-07-01,265
2023-08-01,305
2023-09-01,442
2023-10-01,450
2023-11-01,341
2023-12-01,223
2024-01-01,505
2024-02-01,331
2024-03-01,177
2024-04-01,283
2024-05-01,407
2024-06-01,231
2024-07-01,229
2024-08-01,372
2024-09-01,390
2024-10-01,455
2024-11-01,18
