,npm/cli,webpack/webpack,bower/bower
2012-10-07,2.9421159480601276,0.35550131874188085,-0.14473206201742203
2012-10-08,1.2240708352781728,4.850238160847144,1.7966213214412246
2012-10-09,2.170687376631556,1.7397118450576703,-0.2627771747993769
2012-10-10,0.2737460704866132,0.6976262646144156,0.07892656097986175
2012-10-11,1.0216892268067321,-0.21785615872141081,10.220287817524364
2012-10-12,-2.716530668481225,0.15536747628232886,2.0721950725729807
2012-10-13,1.0842212112180227,0.4194110931779711,3.2394784642983674
2012-10-14,1.9421159480601276,0.35550131874188085,7.855267937982578
2012-10-15,1.2240708352781728,-0.14976183915285599,9.796621321441224
2012-10-16,1.1706873766315564,-0.2602881549423296,8.737222825200623
2012-10-17,0.2737460704866132,-0.3023737353855844,14.078926560979863
2012-10-18,-1.9783107731932679,-0.21785615872141081,4.2202878175243645
2012-10-19,-3.716530668481225,0.15536747628232886,3.0721950725729807
2012-10-20,1.0842212112180227,1.419411093177971,5.239478464298368
2012-10-21,1.9421159480601276,2.3555013187418807,0.8552679379825779
2012-10-22,1.2240708352781728,-0.14976183915285599,7.796621321441225
2012-10-23,6.170687376631556,-0.2602881549423296,0.7372228252006231
2012-10-24,0.2737460704866132,0.6976262646144156,3.0789265609798617
2012-10-25,1.0216892268067321,7.7821438412785895,0.22028781752436435
2012-10-26,-3.716530668481225,8.15536747628233,2.0721950725729807
2012-10-27,1.0842212112180227,1.419411093177971,4.239478464298368
2012-10-28,1.9421159480601276,6.355501318741881,-0.14473206201742203
2012-10-29,1.2240708352781728,-0.14976183915285599,-0.2033786785587754
2012-10-30,1.1706873766315564,0.7397118450576704,1.737222825200623
2012-10-31,0.2737460704866132,-0.3023737353855844,1.0789265609798617
2012-11-01,-1.9783107731932679,5.7821438412785895,0.22028781752436435
2012-11-02,-3.716530668481225,4.155367476282329,0.07219507257298065
2012-11-03,1.0842212112180227,0.4194110931779711,6.239478464298368
2012-11-04,1.9421159480601276,0.35550131874188085,1.855267937982578
2012-11-05,1.2240708352781728,9.850238160847145,2.7966213214412248
2012-11-06,1.1706873766315564,2.7397118450576703,-0.2627771747993769
2012-11-07,4.273746070486613,4.697626264614415,3.0789265609798617
2012-11-08,1.0216892268067321,4.7821438412785895,0.22028781752436435
2012-11-09,-3.716530668481225,2.1553674762823287,0.07219507257298065
2012-11-10,1.0842212112180227,3.4194110931779713,0.23947846429836744
2012-11-11,1.9421159480601276,1.3555013187418807,7.855267937982578
2012-11-12,1.2240708352781728,0.850238160847144,1.7966213214412246
2012-11-13,1.1706873766315564,0.7397118450576704,1.737222825200623
2012-11-14,0.2737460704866132,0.6976262646144156,0.07892656097986175
2012-11-15,-1.9783107731932679,-0.21785615872141081,0.22028781752436435
2012-11-16,-3.716530668481225,0.15536747628232886,0.07219507257298065
2012-11-17,1.0842212112180227,0.4194110931779711,8.239478464298367
2012-11-18,1.9421159480601276,0.35550131874188085,9.855267937982578
2012-11-19,1.2240708352781728,-0.14976183915285599,6.796621321441225
2012-11-20,1.1706873766315564,-0.2602881549423296,10.737222825200623
2012-11-21,0.2737460704866132,-0.3023737353855844,18.078926560979863
2012-11-22,-1.9783107731932679,-0.21785615872141081,2.2202878175243645
