,mysql/mysql-server,postgres/postgres,FirebirdSQL/firebird
2009-05-23,15.124381381217255,2.2107362977072316,19.38370782276827
2009-05-24,14.761988008362437,2.4401092493688803,16.759332809423878
2009-05-25,18.982528698755708,1.4021523142773944,20.104393315707355
2009-05-26,14.408379567294684,2.0308995660281792,17.08341893271291
2009-05-27,16.301728089647575,1.6459479313060288,24.317578376505338
2009-05-28,11.842961714516633,1.328925167370708,17.5726712044889
2009-05-29,9.30873402748258,0.6921046991980143,23.059325269988154
2009-05-30,12.07265190228664,1.0714071335857644,14.240280947369508
2009-05-31,12.457970389097783,1.5796449359369036,-0.6370647316886222
2009-06-01,6.1069519169698205,2.4344207253002277,-0.89391846810791
2009-06-02,9.653829743902232,0.9709193149775985,25.815155226668853
2009-06-03,4.656354110410359,1.9355005111035204,14.69278596762516
2009-06-04,11.144429821767545,2.1462208476886215,32.35544140853794
2009-06-05,15.822719301830784,2.747588039337261,16.435258498309913
2009-06-06,18.81800405564558,4.228924069316148,36.532092331013246
2009-06-07,8.9500037686591,1.0897514428776853,31.978444800941578
2009-06-08,-2.891996041551299,2.110730858331336,86.79104789293964
2009-06-09,8.27053899214733,6.004410921671936,54.355972731009196
2009-06-10,8.037252728817002,14.008701211402233,62.999750207107425
2009-06-11,10.520514617803912,3.9455897231072754,6.786546882298361
2009-06-12,7.779766076283994,1.7327787657014753,12.715638592083165
2009-06-13,10.551204886188621,0.2938036843090277,12.076254832704532
2009-06-14,9.442675137858458,1.0055621975073494,5.134712709803065
2009-06-15,10.7339617080138,-2.317487047979523,10.422390468842428
2009-06-16,17.03670433190463,-1.3464961970660747,10.393696690255005
2009-06-17,17.277635341543302,1.8930295032414282,12.91718675592649
2009-06-18,6.01307174501612,2.1650895769378007,16.970342043620636
2009-06-19,10.102239045114613,0.761838382435839,27.732724536511594
2009-06-20,9.059711185354423,1.385579921496492,10.931276724917144
2009-06-21,10.755818416588554,2.447547778453509,15.722356190963035
2009-06-22,17.28316140791407,2.62179334737073,15.475130112620496
2009-06-23,6.026170262820993,2.9445250429630727,15.088328889310894
2009-06-24,13.34194615988386,1.1266301997969377,18.05547932126641
2009-06-25,16.41065065760606,3.0120737217518387,43.153812731265944
2009-06-26,6.118114736553451,5.149480854135245,9.908504656644157
2009-06-27,10.128474167440999,1.3139083897360657,42.499401004004724
2009-06-28,9.560237061820727,0.6096276071211948,19.3525096981939
2009-06-29,6.558166139854354,-3.911884924573313,8.832179384300739
2009-06-30,12.714493725654165,0.876366010169289,7.404373220830685
2009-07-01,1.5364578716806498,1.0016678725967638,3.6787993442896694
2009-07-02,8.938724862993517,0.385703212134494,6.916830398212519
2009-07-03,12.052628726682798,1.9568073172207883,14.725373899260589
2009-07-04,9.371323629228787,0.5317416567228797,13.733432094264828
2009-07-05,9.163604745131787,1.66999352526685,11.718482906749506
2009-07-06,11.471949204063614,1.8564477194784303,14.874627987193692
2009-07-07,8.710225475716605,6.966365859413721,15.000690411204758
2009-07-08,7.667351732771715,1.51323766083991,18.17051875833741
2009-07-09,4.611779454555462,-2.965604986122087,22.18677941113596
2009-07-10,11.797908749048483,1.6397255826854433,9.18057283366969
2009-07-11,9.423383721835261,3.5851410635039507,22.34057920466041
2009-07-12,9.205708803688605,1.850566846332422,15.226499562261253
2009-07-13,14.92641629488666,2.969313050029022,28.864477831971996
2009-07-14,14.977909907184898,1.8746022542022258,32.118544563482914
2009-07-15,18.144964069513183,-2.1451974806841014,23.837035704348928
2009-07-16,16.970873766320658,2.3875814984366848,14.373060196309645
2009-07-17,-5.507398246877255,1.291555076431994,31.416956135857326
2009-07-18,10.338804997967927,1.2846581619200095,10.281459493023306
2009-07-19,11.434562947995797,3.1120069941739437,15.25348216256337
2009-07-20,2.3236636306191363,2.4402184749336424,26.829319939013107
2009-07-21,4.975679842998815,3.673636145305135,49.69917539544008
2009-07-22,1.9469634303555376,2.4595928763778647,5.253490759376959
2009-07-23,0.7349900620069989,3.6436921983139037,30.770010319618642
2009-07-24,5.989339119725684,4.184809394183279,10.025412813602243
2009-07-25,6.828175979817346,1.887379971594635,14.292339115108192
2009-07-26,6.740459048381909,0.9333691551313783,9.973042548262784
2009-07-27,4.151852387836102,2.069314737760811,1.0422612209567514
2009-07-28,1.8768865013344176,0.24796578922357493,6.375417443631015
2009-07-29,5.408538854045688,0.43720862135935934,10.037097188190897
2009-07-30,9.068420027138686,0.491612988684494,15.09858132128784
2009-07-31,9.140125127052777,0.783187413020848,14.842570607279267
2009-08-01,7.10963382003802,2.0082307552061245,18.330986071623016
2009-08-02,5.9384549350100615,1.6322264359574552,28.78337210584766
2009-08-03,11.422126611910944,0.3825310651228391,77.11854155492644
2009-08-04,11.012453665417384,7.930461237898665,27.076604699965372
2009-08-05,5.489252451315825,1.03321490242342,33.020384465606426
2009-08-06,5.234555856064877,0.31699402889894723,19.035174393291978
2009-08-07,5.0328371032211825,9.928969630823541,14.898647411134206
2009-08-08,5.642469997402834,-1.2837552318204817,51.95986060223575
2009-08-09,5.354994054547371,0.54037653190638,9.867087762542551
2009-08-10,3.110373208124862,5.601895654183753,14.585631602308952
2009-08-11,24.45113280127938,1.5331819267473423,0.6799625875965807
2009-08-12,13.45313233429508,2.0488932331221372,-14.085354694910837
2009-08-13,2.0577165507942237,2.2316542352028645,39.95553149616587
2009-08-14,1.1548165002412079,6.322634721040572,21.119201127814517
2009-08-15,5.238276570833153,0.9626223740130584,17.8261689612759
2009-08-16,6.276066910797624,0.677690569739513,12.923581476013858
2009-08-17,1.9745796298422724,0.8811050149323758,14.35532580646143
2009-08-18,5.077249491146985,7.147308367637434,19.859396523744607
2009-08-19,2.5061853959539198,-1.5150772280637352,19.833706796684414
2009-08-20,2.492685694123664,-0.13209452742910677,17.94864480743017
2009-08-21,21.605961414318458,0.18336257821655177,52.27214590221627
2009-08-22,7.699906546755874,0.42307139617519574,18.962455015908656
2009-08-23,7.485561443136085,1.6196585074647196,29.078531023516085
2009-08-24,11.89149523385467,6.988343507731802,23.783008294059375
2009-08-25,6.2434695198857515,-1.434269609194947,19.524721541496067
2009-08-26,11.87825533124337,1.6846162395192295,16.299472605909294
2009-08-27,15.29703925408868,7.718512706800562,26.85374873388227
2009-08-28,8.07008002658536,0.6562660505475519,12.931670627181443
2009-08-29,11.166808159024978,0.7202617511042413,14.941990688208833
2009-08-30,13.506229271241692,1.0750871454041877,112.15461116306949
2009-08-31,14.507394456343262,1.3090019018566803,16.448732905857394
2009-09-01,8.525484856561938,2.433632783061938,23.45177047855762
2009-09-02,11.730439421900783,1.0314122618471255,18.829677801300107
2009-09-03,21.337259122831693,7.367427374894261,14.403528660491476
2009-09-04,21.14840707635097,1.013171666590965,16.86495935394769
2009-09-05,9.418786131696832,0.014483169266398921,17.41327842361026
2009-09-06,11.34226384858287,0.35893293759679445,14.688822139408376
2009-09-07,9.594984017409505,0.9639569349591941,14.82110221304851
2009-09-08,18.7835220027615,1.7173511919036195,10.594163014576862
2009-09-09,17.33767488315019,1.2479582417203932,16.08159789253197
2009-09-10,10.054664854559515,0.704274223086117,10.209946492554902
2009-09-11,12.886196305827326,0.2248651972473954,28.354297420294703
2009-09-12,21.390519529005942,5.401255844504411,17.56670524006401
2009-09-13,16.464473813037362,3.395564526284934,7.971109867262798
2009-09-14,13.891998309342956,0.04781260066433646,12.685144578399278
2009-09-15,13.836839157974097,0.7912363369484727,6.580207158408168
2009-09-16,10.147441218168654,0.7695949772005828,0.3874781226228512
2009-09-17,2.4414724553419003,3.5090064344256278,90.72396191485203
2009-09-18,17.01033700041045,2.7189215621154412,9.022829603918836
2009-09-19,17.98478181984051,1.9060018446171134,12.051294856230747
2009-09-20,15.807111507073122,0.7128212544400809,17.47993954833174
2009-09-21,20.136689093264785,2.140718551380691,17.475022090741184
2009-09-22,17.44293620306837,0.8440784303154552,20.2189312313753
2009-09-23,28.819430544615024,0.695109821999466,23.131985092273627
2009-09-24,24.415279126648702,-1.0620038574285289,23.753398111750577
2009-09-25,19.7524242682842,0.6048087459684485,18.651523655446717
2009-09-26,17.489616775518392,1.6833637472427687,9.857849470070562
2009-09-27,21.94411578923819,6.863117424751403,12.364677256224516
2009-09-28,24.737729160416915,-0.025766628979182027,16.842451095098063
2009-09-29,23.563934427795083,0.7798359804108532,47.91001496069269
2009-09-30,39.66870929603761,1.1141819037346263,16.47103866236415
2009-10-01,16.925665222420598,1.2180788486859495,-9.495157890580336
2009-10-02,21.61790664234576,2.5790887543932306,26.57198604007234
2009-10-03,22.278936189244458,0.76591256982998,19.410832555118006
2009-10-04,23.58988554147957,0.9561079638026602,13.052271537686764
2009-10-05,17.432656899901765,0.7301692176200254,56.23655232971372
