,tidev/titanium-sdk,facebook/react-native,flutter/flutter
2019-01-30,-0.5591390402314772,1.9120109582294456,17.439460399544433
2019-01-31,-0.5003155108197125,3.9120109582294456,-1.5941530458337176
2019-02-01,2.0122895311970943,10.449826084279866,8.744782528395973
2019-02-02,2.1193246529380985,9.943846769477023,6.749738356881214
2019-02-03,2.1385554221688676,8.49329731892757,11.42830978545264
2019-02-04,-2.180987779727276,13.861590790162218,10.246183088620063
2019-02-05,-1.0297272755255948,12.42741712069443,16.98567888693939
2019-02-06,-0.5591390402314772,8.912010958229445,13.439460399544433
2019-02-07,-0.5003155108197125,7.912010958229446,1.4058469541662824
2019-02-08,1.0122895311970943,2.4498260842798656,12.744782528395973
2019-02-09,2.1193246529380985,10.943846769477023,10.749738356881213
2019-02-10,2.1385554221688676,9.49329731892757,10.42830978545264
2019-02-11,-1.180987779727276,18.861590790162218,8.246183088620063
2019-02-12,4.970272724474405,17.427417120694432,18.98567888693939
2019-02-13,-0.5591390402314772,10.912010958229445,14.439460399544433
2019-02-14,0.4996844891802875,14.912010958229445,1.4058469541662824
2019-02-15,0.012289531197094243,24.449826084279866,14.744782528395973
2019-02-16,2.1193246529380985,7.943846769477022,11.749738356881213
2019-02-17,2.1385554221688676,16.49329731892757,10.42830978545264
2019-02-18,-2.180987779727276,3.8615907901622184,0.24618308862006338
2019-02-19,0.9702727244744052,12.42741712069443,-4.014321113060609
2019-02-20,0.4408609597685228,16.912010958229445,8.439460399544433
2019-02-21,-0.5003155108197125,22.912010958229445,10.405846954166282
2019-02-22,1.0122895311970943,22.449826084279866,12.744782528395973
2019-02-23,2.1193246529380985,7.943846769477022,19.749738356881213
2019-02-24,2.1385554221688676,12.49329731892757,15.42830978545264
2019-02-25,-2.180987779727276,19.861590790162218,12.246183088620063
2019-02-26,-1.0297272755255948,10.42741712069443,13.985678886939391
2019-02-27,7.440860959768523,4.912010958229446,7.4394603995444335
2019-02-28,1.4996844891802876,17.912010958229445,5.405846954166282
2019-03-01,3.0122895311970943,8.449826084279866,15.744782528395973
2019-03-02,2.1193246529380985,14.943846769477023,9.749738356881213
2019-03-03,2.1385554221688676,27.49329731892757,11.42830978545264
