,n_commits
2021-11-01,19
2021-12-01,10
2022-01-01,15
2022-02-01,75
2022-03-01,51
2022-04-01,64
2022-05-01,68
2022-06-01,57
2022-07-01,25
2022-08-01,29
2022-09-01,38
2022-10-01,55
2022-11-01,48
2022-12-01,63
2023-01-01,81
2023-02-01,76
2023-03-01,95
2023-04-01,92
2023-05-01,97
2023-06-01,98
2023-07-01,80
2023-08-01,118
2023-09-01,125
2023-10-01,99
2023-11-01,80
2023-12-01,74
2024-01-01,101
2024-02-01,110
2024-03-01,84
2024-04-01,107
2024-05-01,72
2024-06-01,84
2024-07-01,122
2024-08-01,132
2024-09-01,126
2024-10-01,100
2024-11-01,110
2024-12-01,95
2025-01-01,87
2025-02-01,81
2025-03-01,102
2025-04-01,96
2025-05-01,88
2025-06-01,97
2025-07-01,110
2025-08-01,86
