,playcanvas/engine,BabylonJS/Babylon.js,mrdoob/three.js
2017-07-27,-1.1373016719757358,12.032698404230999,14.595151727606652
2017-07-28,2.614432031214278,15.728953605340568,19.574347289326486
2017-07-29,1.740645623447288,14.776110332108946,3.799035222752283
2017-07-30,1.9711881391839785,14.89502903476551,4.246063922208165
2017-07-31,-0.4518887838929448,6.7054685952050725,7.197986999131244
2017-08-01,1.3516826446784838,10.834589474325952,-1.8981668470226025
2017-08-02,9.911242017344653,7.027150554022954,-0.5144183140022247
2017-08-03,10.862698328024264,6.032698404230998,2.595151727606651
2017-08-04,0.6144320312142781,4.728953605340568,5.574347289326485
2017-08-05,1.740645623447288,9.776110332108946,11.799035222752282
2017-08-06,1.9711881391839785,15.89502903476551,6.246063922208165
2017-08-07,0.5481112161070552,10.705468595205073,6.197986999131244
2017-08-08,3.3516826446784838,8.834589474325952,3.1018331529773975
2017-08-09,7.9112420173446525,3.0271505540229544,13.485581685997776
2017-08-10,7.862698328024264,2.032698404230998,9.595151727606652
2017-08-11,3.614432031214278,7.728953605340568,22.574347289326486
2017-08-12,1.740645623447288,10.776110332108946,12.799035222752282
2017-08-13,1.9711881391839785,13.89502903476551,14.246063922208165
2017-08-14,-0.4518887838929448,1.7054685952050725,18.197986999131242
2017-08-15,2.3516826446784838,-2.165410525674049,16.1018331529774
2017-08-16,0.9112420173446527,6.027150554022954,15.485581685997776
2017-08-17,0.8626983280242642,10.032698404230999,10.595151727606652
2017-08-18,-0.3855679687857219,6.728953605340568,17.574347289326486
2017-08-19,1.740645623447288,15.776110332108946,6.799035222752282
2017-08-20,1.9711881391839785,13.89502903476551,17.246063922208165
2017-08-21,0.5481112161070552,5.7054685952050725,14.197986999131244
2017-08-22,-0.6483173553215162,1.8345894743259512,18.1018331529774
2017-08-23,-1.0887579826553473,16.027150554022953,15.485581685997776
2017-08-24,-1.1373016719757358,12.032698404230999,45.59515172760665
2017-08-25,0.6144320312142781,8.728953605340568,11.574347289326484
2017-08-26,3.7406456234472882,13.776110332108946,11.799035222752282
2017-08-27,1.9711881391839785,14.89502903476551,7.246063922208165
2017-08-28,0.5481112161070552,3.7054685952050725,1.1979869991312433
2017-08-29,2.3516826446784838,4.834589474325951,9.101833152977397
2017-08-30,1.9112420173446527,0.02715055402295441,7.485581685997776
2017-08-31,1.8626983280242642,-1.967301595769002,21.595151727606652
2017-09-01,-0.3855679687857219,11.728953605340568,12.574347289326484
2017-09-02,1.740645623447288,14.776110332108946,9.799035222752282
2017-09-03,1.9711881391839785,21.89502903476551,10.246063922208165
2017-09-04,-0.4518887838929448,2.7054685952050725,11.197986999131244
2017-09-05,-0.6483173553215162,20.834589474325952,0.10183315297739748
2017-09-06,-0.08875798265534729,17.027150554022953,8.485581685997776
2017-09-07,2.862698328024264,4.032698404230998,4.595151727606651
2017-09-08,6.614432031214278,15.728953605340568,7.574347289326485
2017-09-09,1.740645623447288,35.77611033210894,21.799035222752284
2017-09-10,1.9711881391839785,24.89502903476551,13.246063922208165
2017-09-11,-0.4518887838929448,18.705468595205073,7.197986999131244
2017-09-12,-0.6483173553215162,26.834589474325952,6.101833152977397
2017-09-13,-0.08875798265534729,26.027150554022953,26.485581685997776
2017-09-14,-1.1373016719757358,12.032698404230999,9.595151727606652
2017-09-15,0.6144320312142781,13.728953605340568,8.574347289326484
2017-09-16,1.740645623447288,12.776110332108946,12.799035222752282
2017-09-17,1.9711881391839785,12.89502903476551,16.246063922208165
2017-09-18,-0.4518887838929448,5.7054685952050725,5.197986999131244
2017-09-19,1.3516826446784838,5.834589474325951,2.1018331529773975
2017-09-20,1.9112420173446527,22.027150554022953,7.485581685997776
2017-09-21,-0.13730167197573584,27.032698404231,23.595151727606652
2017-09-22,-0.3855679687857219,17.728953605340568,26.574347289326486
2017-09-23,1.740645623447288,17.776110332108946,24.799035222752284
2017-09-24,1.9711881391839785,14.89502903476551,16.246063922208165
2017-09-25,-0.4518887838929448,3.7054685952050725,16.197986999131242
2017-09-26,0.35168264467848376,1.8345894743259512,5.101833152977397
2017-09-27,-1.0887579826553473,15.027150554022954,1.4855816859977753
2017-09-28,-0.13730167197573584,8.032698404230999,5.595151727606651
2017-09-29,1.6144320312142781,15.728953605340568,9.574347289326484
