,n_commits
2012-01-01,5
2012-02-01,105
2012-03-01,120
2012-04-01,189
2012-05-01,94
2012-06-01,74
2012-07-01,28
2012-08-01,34
2012-09-01,77
2012-10-01,48
2012-11-01,3
2012-12-01,11
2013-01-01,13
2013-02-01,10
2013-03-01,20
2013-04-01,25
2013-05-01,32
2013-06-01,13
2013-07-01,45
2013-08-01,18
2013-09-01,12
2013-10-01,30
2013-11-01,6
2013-12-01,14
2014-01-01,70
2014-02-01,5
2014-03-01,20
2014-04-01,24
2014-05-01,12
2014-06-01,51
2014-07-01,4
2014-08-01,27
2014-09-01,42
2014-10-01,96
2014-11-01,73
2014-12-01,52
2015-01-01,41
2015-02-01,61
2015-03-01,65
2015-04-01,55
2015-05-01,43
2015-06-01,8
2015-07-01,14
2015-08-01,69
2015-09-01,54
2015-10-01,21
2015-11-01,22
2015-12-01,14
2016-01-01,26
2016-02-01,9
2016-03-01,26
2016-04-01,27
2016-05-01,10
2016-06-01,8
2016-07-01,9
2016-08-01,13
2016-09-01,41
2016-10-01,9
2016-11-01,51
2016-12-01,17
2017-01-01,27
2017-02-01,4
2017-03-01,9
2017-04-01,0
2017-05-01,7
2017-06-01,13
2017-07-01,1
2017-08-01,1
2017-09-01,0
2017-10-01,5
2017-11-01,25
2017-12-01,1
2018-01-01,1
2018-02-01,3
2018-03-01,26
2018-04-01,13
2018-05-01,13
2018-06-01,4
2018-07-01,10
2018-08-01,2
2018-09-01,1
2018-10-01,0
2018-11-01,15
2018-12-01,3
2019-01-01,2
2019-02-01,1
2019-03-01,2
2019-04-01,10
2019-05-01,4
2019-06-01,0
2019-07-01,0
2019-08-01,2
2019-09-01,2
2019-10-01,11
2019-11-01,1
2019-12-01,0
2020-01-01,3
2020-02-01,0
2020-03-01,0
2020-04-01,5
2020-05-01,3
2020-06-01,0
2020-07-01,1
2020-08-01,0
2020-09-01,32
2020-10-01,7
2020-11-01,0
2020-12-01,2
2021-01-01,0
2021-02-01,0
2021-03-01,0
2021-04-01,0
2021-05-01,4
2021-06-01,4
2021-07-01,1
2021-08-01,1
2021-09-01,0
2021-10-01,2
2021-11-01,2
2021-12-01,4
2022-01-01,0
2022-02-01,0
2022-03-01,0
2022-04-01,2
2022-05-01,1
2022-06-01,0
2022-07-01,0
2022-08-01,1
2022-09-01,3
2022-10-01,0
2022-11-01,4
2022-12-01,0
2023-01-01,0
2023-02-01,0
2023-03-01,0
2023-04-01,0
2023-05-01,1
2023-06-01,0
2023-07-01,0
2023-08-01,0
2023-09-01,0
2023-10-01,0
2023-11-01,0
2023-12-01,0
2024-01-01,0
2024-02-01,0
2024-03-01,0
2024-04-01,0
2024-05-01,0
2024-06-01,0
2024-07-01,1
