,kubernetes/kubernetes,apache/mesos,docker-archive/classicswarm
2014-08-06,10.343309623133974,4.912308099150712,0.29333343794995115
2014-08-07,10.67255352579711,5.117293947837122,0.6189362250712198
2014-08-08,14.511777934269325,3.7665655234439073,0.20419808196424838
2014-08-09,3.1998582715124897,4.430015999386951,0.5399635319587575
2014-08-10,6.77456075558443,3.955537183411222,0.1285722329697122
2014-08-11,2.1224105549278836,4.099682022515097,0.1392294655721874
2014-08-12,7.227777994993158,4.237498368625172,0.05894984001089579
2014-08-13,8.4128775933309,12.049687581943871,0.1840146472996349
2014-08-14,5.815665440562352,13.266735191864875,-0.2387511344398148
2014-08-15,-0.5995483881493229,5.637655216149647,0.12674772434424394
2014-08-16,12.228256773207434,20.273525821678476,-0.2897085691755326
2014-08-17,7.170047036857202,11.517821785338242,0.07778867357617526
2014-08-18,9.0930080553531,2.648399002387783,2.090445222373081
2014-08-19,2.4936273236548825,9.224940813485553,0.03414212488986729
2014-08-20,10.802246788129676,-6.899695164127469,0.08238528690294689
2014-08-21,-0.16311837595407042,1.2680157449626486,-0.10581080428124603
2014-08-22,-6.67477733367047,0.45889689834402203,0.0542654973254337
2014-08-23,10.9929007223253,2.021771486476011,-0.1304198082275505
2014-08-24,6.029657450689182,3.0008944762737313,0.030652140553299564
2014-08-25,11.425734342905837,4.1319741674693935,0.0447304647175448
2014-08-26,12.06445406298018,10.109891546410202,0.011658116190589783
2014-08-27,4.43582980677488,2.3814983855770366,-0.0005807956969553652
2014-08-28,16.607902301412665,1.2805135893125623,-0.0015759764986294682
2014-08-29,5.8896610100390845,3.5819937564492768,-0.0016381466472581996
2014-08-30,-0.7621320049967224,2.001945223540949,-0.002825423059446119
2014-08-31,4.711659116165848,1.7975899399318744,-0.0037399010405352482
2014-09-01,-23.308843592739414,1.0825060668874853,-0.002494500517754836
2014-09-02,15.676987918846873,1.643920630907234,-0.0026071825164779377
2014-09-03,8.342706455098599,1.398634619610445,-0.0007035908014512776
2014-09-04,4.524714351463253,0.7595387828360861,0.0006241173134899921
2014-09-05,6.115812704770004,2.4367952800015784,0.001156384896036292
2014-09-06,7.002475934051766,2.1360888203493,0.0005021219806684175
2014-09-07,6.018485758656249,2.2862874596281535,-0.00017955948697099985
2014-09-08,8.447115269247142,3.424300948775964,-0.0004070591456329825
2014-09-09,23.6327414204274,3.3965028434607154,-0.00027906839445805676
2014-09-10,-1.6013596108364787,5.301782988885422,2.0852966490952397e-05
2014-09-11,3.9783259586819852,3.3432765054296194,0.00021270599299478134
2014-09-12,3.1922678916193874,1.9324188672234377,0.00027135510972245853
2014-09-13,2.7450140195073267,3.0988703019697676,0.00012615766145751474
2014-09-14,4.216785064101089,2.285852446119301,-9.460418025412592e-06
2014-09-15,-1.9209360752126745,1.5045211150345648,-4.4227964960077076e-05
2014-09-16,6.530356062854906,1.6710714606141568,-4.337880157687019e-05
2014-09-17,-4.0062776411997,4.321878459830145,-3.7846669792935636e-05
2014-09-18,7.283486320349706,2.8558229017107344,-2.2886044279734885e-05
2014-09-19,4.391252259286773,11.244579796396865,3.3316203861110397e-06
2014-09-20,11.016002208335204,2.0697148481340375,3.126302614245608e-05
2014-09-21,4.608498182960634,2.055813934059496,5.151688494055749e-05
2014-09-22,11.310960087164078,2.2310457330534956,6.20472211942681e-05
2014-09-23,5.151319293928589,0.2406884212993497,6.433492902452735e-05
2014-09-24,9.67332472028519,0.22430308232345553,6.212979348617416e-05
2014-09-25,-4.541407150123099,3.2308029253148027,5.900367051552383e-05
2014-09-26,14.328186720886332,2.2232274269213868,5.7909220212668674e-05
2014-09-27,2.8158466386532766,2.000689152375862,5.9486745224138075e-05
2014-09-28,11.004610884270287,2.9363321932721385,6.289642832594595e-05
2014-09-29,-0.6461969469237054,9.205947439378686,7.065482786454679e-05
2014-09-30,-14.33383438478845,3.19106913422417,7.476957641464402e-05
2014-10-01,18.701758898735967,1.4188097953605565,5.9102645166178515e-05
2014-10-02,11.291583821709214,2.59979560715206,2.0146820760938997e-05
2014-10-03,7.249158125163037,1.62530510337481,-1.5849196330879143e-05
2014-10-04,11.378618182682715,2.138981367987382,-4.7587082673743153e-05
2014-10-05,5.680102296467361,2.351448819291929,-0.0001735653042068743
2014-10-06,7.3750873976985325,3.566966696765838,-0.00039670827845344754
2014-10-07,30.59581332481749,1.3057282582007907,-0.0005618920605337943
2014-10-08,-9.50678513223167,10.672210850920221,-0.0006059430425438952
2014-10-09,14.31467423577795,2.4624140053056687,-0.0005492869726486788
2014-10-10,32.15360944739481,10.754924675427535,-0.0003050164401530556
2014-10-11,-8.776072736748809,4.592655551835276,-0.00010178144881811338
2014-10-12,3.585569358213988,4.031892867970904,-0.0009079884402075869
2014-10-13,2.490471611245816,3.557958628972797,-0.0026804818152022895
2014-10-14,7.669087635873499,4.723527198690427,-0.003952179375268318
2014-10-15,14.352530021314934,4.355159084327789,-0.004251413585256397
2014-10-16,6.922204683720398,14.230244861776079,-0.004203863107319778
2014-10-17,5.310587528582776,4.815353898509023,-0.007169335619190552
2014-10-18,6.1452686315470295,3.812957004967962,-0.004456960758029607
