,hashicorp/nomad,kubernetes/kubernetes,apache/mesos
2015-08-01,5.947124158497569,58.514230933988564,11.149755788467843
2015-08-02,6.684002153814139,56.933021452677174,6.3800730911409715
2015-08-03,6.949740005802607,2.9613907518298532,6.593151986975421
2015-08-04,5.992351149167379,50.86185588055248,4.383065829865738
2015-08-05,15.153205013750192,49.627014908826794,13.229624686619083
2015-08-06,1.1648483496638615,58.37689087465802,10.650392514298844
2015-08-07,6.541218135980494,56.674717320890466,13.831385122290252
2015-08-08,6.077229191180246,53.97600884867373,6.404926785867004
2015-08-09,-0.7963867763691826,56.04119087345325,13.522474979209864
2015-08-10,5.096311871178757,55.03125856529235,14.91149645713232
2015-08-11,7.9653250022452164,56.95210474674748,16.254891528953205
2015-08-12,2.569597561370526,70.0544155166428,9.228872680815632
2015-08-13,15.332980973821142,51.390363042549936,25.383239444092773
2015-08-14,23.945035350087327,28.415314110604978,9.31503404197631
2015-08-15,25.136791875410825,49.22349682119234,9.656471346963318
2015-08-16,12.560335343563139,48.984931202756655,10.78617354458854
2015-08-17,6.866700467059765,50.60226701918709,9.290788820941584
2015-08-18,2.7314343514376835,66.58540469124533,13.3736464703284
2015-08-19,1.8426011432989224,52.36399819401666,1.1174306877884517
2015-08-20,6.732885264001701,51.81707388135458,5.097213471703013
2015-08-21,4.164076470791499,50.91213199455538,-4.379910614877221
2015-08-22,6.219496647171115,48.26556920897857,5.427172861355089
2015-08-23,13.51740415164408,47.831572049306956,4.18871307271123
2015-08-24,3.95236919244198,52.82644360302232,1.9835954213576457
2015-08-25,10.463027120113939,39.55513795919994,-0.1001156763655846
2015-08-26,15.295657340196179,38.27688585718702,10.673705746170787
2015-08-27,16.62853089584856,26.247561562535182,7.566412790807274
2015-08-28,12.30616537334725,36.0969538570058,7.803550715436934
2015-08-29,12.583403756605083,50.88164366147002,5.865345689353127
2015-08-30,-7.309928838626677,44.11810114551147,6.8093628555755465
2015-08-31,6.783152777537754,37.083302983802845,12.203354999856634
2015-09-01,12.431829150466172,55.327219027007025,12.742193272015415
2015-09-02,7.717295314444744,48.8226758762227,1.8042694183813386
2015-09-03,7.093542175048709,42.54531028141139,-0.16727497552968185
2015-09-04,10.198630278377308,47.962999226829794,3.7561235908325408
2015-09-05,4.410796090881578,33.97045235877589,5.366988780168997
2015-09-06,19.168346098921482,47.667290133179726,6.104992940393816
2015-09-07,22.566446040687104,22.466104087106864,1.7050963385296505
2015-09-08,19.724268818725076,36.369784483778986,2.8687153490933817
2015-09-09,23.668005631581615,43.218304344271665,6.323207259178515
2015-09-10,26.50106656440687,54.15046742586006,11.808905473438276
2015-09-11,23.79217509155805,50.9930346164269,9.940087985151582
2015-09-12,25.54256451847891,58.444965739955805,10.365820121721281
2015-09-13,16.664998339253955,56.125669049115174,6.909158474806191
2015-09-14,24.53846380320319,47.48227971885909,34.12844204900695
2015-09-15,43.55136578085965,56.06122014985553,10.116012660342085
2015-09-16,20.394137215163596,58.22702879439414,16.87148073293976
2015-09-17,14.995201978817363,70.9941965574076,11.990943571340106
2015-09-18,5.24746255397954,39.684968204328314,14.434982273480136
2015-09-19,19.414983332158997,55.524980672370035,10.979313837400799
2015-09-20,33.56786589247159,53.47042140482103,11.709236074044066
2015-09-21,9.46368353360182,59.594707761140626,9.297232084344854
2015-09-22,82.69107019176684,62.431806495869736,9.59543457484336
2015-09-23,99.2309832849408,53.76806113297225,12.881367638912097
2015-09-24,60.39183530456037,44.43383412725072,13.22026315255864
2015-09-25,51.9646258533931,58.53405055048018,26.88745329240209
2015-09-26,34.4038726335247,57.570508932025994,6.503495757776325
2015-09-27,28.96259131584595,54.40501830230958,24.335606585068817
2015-09-28,28.543982315007053,20.00532439682371,12.676750910254135
2015-09-29,23.03769890906748,46.63942981246175,11.342296123512865
2015-09-30,16.411823792599275,86.07927591533434,4.441991033605072
2015-10-01,16.81201117367985,56.592266478118084,-0.7003269591003328
2015-10-02,18.947249987167055,65.9512536619417,-2.21560729090559
2015-10-03,15.739349073811958,41.85526020421669,7.4098004215732285
2015-10-04,13.309982765429435,59.603419188202835,8.34648877730811
2015-10-05,-5.662669883285371,66.38996197653408,7.392358390513117
2015-10-06,29.254259672637964,61.08531630401735,0.3673875502673014
2015-10-07,23.055354171294344,70.1425667088574,0.7193883781519184
2015-10-08,22.684479268983704,66.18092920307915,6.759874015442802
2015-10-09,11.453788481179316,65.91858263008457,7.989490602417668
2015-10-10,20.4533745134818,71.56069794550001,5.980742094619691
2015-10-11,42.145236953919465,52.36949374365376,3.1715578776057303
2015-10-12,12.949995873466815,73.1772054515039,2.9375864021318474
2015-10-13,10.872209138568467,65.74674718095117,9.749241180523041
2015-10-14,8.476557937571977,56.469950505571475,18.285664220228995
2015-10-15,6.809446461200066,61.65567025974853,9.848270810845657
2015-10-16,18.873803203346338,55.56089925309535,9.73059631930236
2015-10-17,9.865505196910448,46.88675463397203,8.610010503545753
2015-10-18,7.111560267699543,55.84565204729138,23.678675889564584
2015-10-19,2.4892523626658996,45.132533227103174,7.162788169819982
2015-10-20,6.361757449038276,41.22127014495924,9.80568452343727
2015-10-21,8.967530401795543,69.98341360796802,3.6051490692551846
2015-10-22,7.785654479700393,35.888504611298714,2.6197836610663305
2015-10-23,11.163770921651691,38.11563645531977,3.9092884273644675
2015-10-24,5.156704266677563,54.998614582837405,4.342393127464215
2015-10-25,15.551703354172847,48.05073898822058,5.729436654357992
2015-10-26,18.397783872788324,35.69895357998878,5.687654784065194
2015-10-27,7.264651011229691,47.445542171534626,0.4134493275552704
2015-10-28,29.040445952931258,29.413131216172193,11.69076241553508
2015-10-29,28.787029112498033,50.50122909993181,4.20630327962251
2015-10-30,8.866062139483628,43.3003121584958,4.107961285464811
2015-10-31,9.850838406053263,29.91786979011241,2.4447468806612296
2015-11-01,7.896194879640378,39.376199288417745,4.421946750331545
2015-11-02,9.674443274866807,47.96082292503504,-0.10697784568097468
2015-11-03,12.216274737030577,49.79091245481005,8.590196737557752
2015-11-04,5.066320853618278,45.20621828933196,5.440783331066867
2015-11-05,12.160699397727631,36.132221489952585,6.990394948514719
2015-11-06,30.104369125255182,36.60064719857555,32.63126764843529
2015-11-07,11.528602668028,48.15954776311597,10.933519114587689
2015-11-08,10.171970930559599,39.47851157675674,9.157258482384552
2015-11-09,9.287231976763625,31.337550478717294,15.440330724625868
2015-11-10,7.935317993771557,29.559288710112863,7.499619789458176
2015-11-11,9.900114913963161,40.07138806036306,8.993779120717017
2015-11-12,-10.160665309562336,112.35707412593571,9.928078654466965
2015-11-13,7.951939505262632,48.71194756336166,1.9933136573111612
2015-11-14,8.855282537986515,32.59897934130943,8.61217735440065
2015-11-15,12.225683332496429,38.72885237104485,4.895182562640047
2015-11-16,38.84553978971066,42.78505594603975,8.035061090813471
2015-11-17,50.566279671171195,40.38262841831981,2.3489859414667245
2015-11-18,100.94588710960501,43.47704531947243,1.6519033831062764
2015-11-19,22.406750618616996,41.001940085535146,5.434433164300181
2015-11-20,21.83726006225058,44.97263307827956,12.372225030464675
2015-11-21,18.74978132257374,47.71729622840422,9.682222515906261
2015-11-22,15.429823113346817,42.55515216472833,12.891032010149395
2015-11-23,11.744728708633652,69.426290154519,11.134603684471726
2015-11-24,24.27566796799925,36.47306643494602,13.35722012205883
2015-11-25,28.750501161650917,83.04269563838821,19.58785691903425
2015-11-26,9.807749840095036,9.56491731232774,7.988794596602301
2015-11-27,11.826831700570462,25.349952091955608,-5.296138142974938
2015-11-28,10.287105425511658,30.486053721877454,6.168411272031604
2015-11-29,11.65731652225388,39.75204564228337,7.805881524149137
2015-11-30,15.070078874637371,38.69966067998365,6.854826901816012
2015-12-01,10.36539636658703,47.857899575007465,8.961267843997245
2015-12-02,-11.54620680055017,41.15650962733186,10.89123330166748
2015-12-03,7.302235039963753,55.44404850372467,9.570050122252967
2015-12-04,9.83982403963946,44.452442469543044,12.966493433018291
2015-12-05,10.549680696815484,55.09620561568569,5.370864576321931
2015-12-06,8.981645491767964,47.00234658217485,7.543313099911975
2015-12-07,2.547859169449716,46.75890656383122,3.8592880741837554
2015-12-08,1.3854010610431287,20.80968496666381,8.920736378511691
2015-12-09,8.125670838326492,52.46213891126077,7.488911654990504
2015-12-10,9.501781600491734,47.322076317262464,26.953147727955965
2015-12-11,42.21642568052724,63.32095448759811,5.439994231613671
2015-12-12,9.144907000553811,35.01235314441454,12.255884823530325
2015-12-13,6.177530830026809,40.55995875959012,8.926955053494517
2015-12-14,11.766020000653237,63.245762231616695,11.012740967106918
2015-12-15,10.077314686985433,45.175646063736195,7.433424100488742
2015-12-16,6.233510191158663,57.72335394225057,7.108589522268795
2015-12-17,8.47142262647293,47.861057136400206,27.786613326640627
2015-12-18,29.687476804203328,80.44481084452937,17.141778023246278
2015-12-19,6.275389729539562,49.787722497187985,19.13036672673532
2015-12-20,10.337257299876555,43.57583805322345,6.2975253834871365
2015-12-21,8.809980180075442,27.219257238194356,8.44429404874072
2015-12-22,12.561235697046149,38.9628904262789,6.1283911760067005
2015-12-23,0.4851809589152276,19.14212289761592,1.575907169876467
2015-12-24,33.77742196927026,-12.252946716376513,4.294613022799258
2015-12-25,4.644803465293653,14.595888690044065,-0.9331382170221312
2015-12-26,4.16781862969741,19.58527755955572,2.047237239837753
2015-12-27,3.258644657967162,23.07310235795042,3.759934661697397
2015-12-28,1.931493646794828,26.800113063744362,2.6550152331246606
2015-12-29,-3.2546513442134746,9.969651724991227,13.264939623161826
2015-12-30,0.49320852064308396,19.54083217523139,6.293909652109006
2015-12-31,-2.248802521934973,-13.001419143485393,1.8924359168775584
2016-01-01,1.1227224531520013,16.304096011278816,0.02118744930502431
2016-01-02,4.571112118829541,26.85682471898409,3.9332342649816745
2016-01-03,3.381123865341856,29.287925744790556,6.411754565899541
2016-01-04,6.36302183426386,24.78277359058317,24.380745809486264
2016-01-05,6.139151789174231,26.541551917911498,4.851935783110007
2016-01-06,6.678110407282585,29.547542609661317,21.109150483370083
2016-01-07,6.884637207837805,29.401215275879956,5.537447472146583
2016-01-08,8.185273130812673,41.90513854188279,4.41095294550448
2016-01-09,5.389044880702927,26.34665241045536,8.689025696209335
2016-01-10,5.996062324527459,30.069148262927413,9.753911754446012
2016-01-11,6.059918289976727,35.43484465195766,11.162477405033716
2016-01-12,5.977686537857916,42.79493956132171,6.807816790935801
2016-01-13,11.533748905160088,40.52235905705034,11.903815378255572
2016-01-14,24.11381237248167,52.65882780255653,15.712894417046666
2016-01-15,5.849083130036528,38.25421226884665,19.047301690667805
2016-01-16,6.567500363160811,46.34146001917868,27.756179280771626
2016-01-17,7.452108651249639,41.234397886519545,6.356271843490683
2016-01-18,3.6747353436870887,22.955247502217215,14.108237168132204
2016-01-19,6.477633238185645,-4.534497714487603,19.703974552180405
2016-01-20,3.1198877526276396,41.20870180281453,21.47753620947657
2016-01-21,15.734414741767935,86.1926791480776,4.107436534278864
2016-01-22,5.608265331441775,72.7213898920268,2.8593163356089804
2016-01-23,7.374721756075807,38.503492796051276,13.736990394220609
2016-01-24,6.964555375946451,45.09821793468457,22.513883106064256
2016-01-25,5.720233415179191,48.345753366250584,20.913067674265754
2016-01-26,9.507875846929696,47.912139531304526,18.822739048396247
2016-01-27,37.70831541369976,44.85635595410205,16.44890311557151
2016-01-28,5.741351398779351,52.39566987503491,17.410779310054373
2016-01-29,12.362759097417491,61.71172715018352,18.482394724483484
2016-01-30,8.103264520213246,87.93334059314581,18.24364857566501
2016-01-31,12.054776844681623,53.71745564032667,13.469936275299
2016-02-01,17.601422706595766,66.85298497278897,11.705842408613208
