,playframework/playframework,apache/struts,spring-projects/spring-boot
2012-12-21,0.9379303839707567,-0.08940610803964835,-0.825768434464087
2012-12-22,6.567738076278449,1.603588397454857,5.106923873228221
2012-12-23,3.2281869269446912,0.4602003845016267,5.4621655518394645
2012-12-24,-0.9343223632819904,-0.10382918496272528,-1.4171145883102407
2012-12-25,-1.6170146709742983,-0.40190610803964855,-3.238543159738812
2012-12-26,0.8417765378169104,-0.3400929212264615,-2.4693123905080423
2012-12-27,2.9757051092454816,-0.12855445968800006,-2.618350852046504
2012-12-28,2.9379303839707567,-0.08940610803964835,-0.825768434464087
2012-12-29,2.5677380762784487,1.603588397454857,5.106923873228221
2012-12-30,2.2281869269446912,0.4602003845016267,5.4621655518394645
2012-12-31,-0.9343223632819904,-0.10382918496272528,-1.4171145883102407
2013-01-01,-1.6170146709742983,-0.40190610803964855,-3.238543159738812
2013-01-02,6.84177653781691,6.659907078773538,-2.4693123905080423
2013-01-03,10.975705109245482,15.871445540312,-2.618350852046504
2013-01-04,0.9379303839707567,-0.08940610803964835,-0.825768434464087
2013-01-05,3.5677380762784487,0.603588397454857,5.106923873228221
2013-01-06,6.228186926944691,0.4602003845016267,5.4621655518394645
2013-01-07,11.065677636718009,-0.10382918496272528,-1.4171145883102407
2013-01-08,6.3829853290257015,-0.40190610803964855,-3.238543159738812
2013-01-09,8.84177653781691,1.6599070787735384,-2.4693123905080423
2013-01-10,1.9757051092454818,1.871445540312,-2.618350852046504
2013-01-11,1.9379303839707567,-0.08940610803964835,-0.825768434464087
2013-01-12,2.5677380762784487,0.603588397454857,5.106923873228221
2013-01-13,5.228186926944691,8.460200384501627,5.4621655518394645
2013-01-14,6.06567763671801,-0.10382918496272528,-1.4171145883102407
2013-01-15,6.3829853290257015,2.5980938919603513,-3.238543159738812
2013-01-16,3.8417765378169104,2.6599070787735384,-2.4693123905080423
2013-01-17,3.9757051092454816,1.871445540312,-2.618350852046504
2013-01-18,2.9379303839707567,-0.08940610803964835,-0.825768434464087
2013-01-19,3.5677380762784487,0.603588397454857,5.106923873228221
2013-01-20,3.2281869269446912,3.4602003845016265,5.4621655518394645
2013-01-21,3.06567763671801,6.896170815037275,-1.4171145883102407
2013-01-22,19.3829853290257,5.598093891960351,-3.238543159738812
2013-01-23,4.84177653781691,-0.3400929212264615,-2.4693123905080423
2013-01-24,1.9757051092454818,-0.12855445968800006,-2.618350852046504
2013-01-25,4.937930383970756,-0.08940610803964835,-0.825768434464087
2013-01-26,3.5677380762784487,0.603588397454857,5.106923873228221
2013-01-27,8.22818692694469,4.4602003845016265,5.4621655518394645
2013-01-28,14.065677636718009,3.8961708150372747,-1.4171145883102407
2013-01-29,4.3829853290257015,-0.40190610803964855,-3.238543159738812
2013-01-30,2.8417765378169104,-0.3400929212264615,-2.4693123905080423
2013-01-31,-0.024294890754518184,-0.12855445968800006,-2.618350852046504
2013-02-01,0.9379303839707567,0.9105938919603517,-0.825768434464087
2013-02-02,3.5677380762784487,0.603588397454857,5.106923873228221
2013-02-03,4.228186926944691,1.4602003845016267,5.4621655518394645
2013-02-04,5.06567763671801,3.8961708150372747,-1.4171145883102407
2013-02-05,0.3829853290257017,0.5980938919603515,-3.238543159738812
2013-02-06,-0.15822346218308958,-0.3400929212264615,-2.4693123905080423
2013-02-07,1.9757051092454818,2.871445540312,-2.618350852046504
2013-02-08,5.937930383970756,-0.08940610803964835,-0.825768434464087
2013-02-09,3.5677380762784487,0.603588397454857,5.106923873228221
2013-02-10,3.2281869269446912,0.4602003845016267,5.4621655518394645
2013-02-11,3.06567763671801,-0.10382918496272528,-1.4171145883102407
2013-02-12,2.3829853290257015,-0.40190610803964855,-3.238543159738812
2013-02-13,0.8417765378169104,0.6599070787735385,-2.4693123905080423
2013-02-14,1.9757051092454818,-0.12855445968800006,-2.618350852046504
2013-02-15,5.937930383970756,-0.08940610803964835,-0.825768434464087
2013-02-16,4.567738076278449,0.603588397454857,5.106923873228221
2013-02-17,2.2281869269446912,0.4602003845016267,5.4621655518394645
2013-02-18,8.065677636718009,1.8961708150372747,-1.4171145883102407
2013-02-19,19.3829853290257,2.5980938919603513,-3.238543159738812
2013-02-20,4.84177653781691,-0.3400929212264615,-2.4693123905080423
2013-02-21,23.97570510924548,1.871445540312,-2.618350852046504
2013-02-22,6.937930383970756,-0.08940610803964835,-0.825768434464087
2013-02-23,3.5677380762784487,0.603588397454857,5.106923873228221
2013-02-24,2.2281869269446912,0.4602003845016267,5.4621655518394645
2013-02-25,4.06567763671801,-0.10382918496272528,-1.4171145883102407
2013-02-26,-0.6170146709742983,-0.40190610803964855,-3.238543159738812
