,django/django,rails/rails,laravel/framework
2017-03-10,0.7399973646091659,11.932675244010648,8.648753592852971
2017-03-11,2.7310687931805946,11.756851068186473,4.873341504940885
2017-03-12,2.992021306850499,17.02208040406798,6.272313607717335
2017-03-13,1.0394479140597153,14.993801617637022,10.505896449995829
2017-03-14,4.026398463510265,9.186796123131527,0.7950448016441802
2017-03-15,3.444667694279496,19.393526892362296,7.564962384061763
2017-03-16,5.026398463510265,8.714268650604055,25.33968765878704
2017-03-17,6.739997364609166,16.93267524401065,3.648753592852972
2017-03-18,6.731068793180595,6.756851068186473,10.873341504940885
2017-03-19,2.992021306850499,20.02208040406798,12.272313607717335
2017-03-20,4.039447914059715,15.993801617637022,8.505896449995829
2017-03-21,11.026398463510265,15.186796123131527,-2.2049551983558198
2017-03-22,1.4446676942794958,29.393526892362296,2.5649623840617632
2017-03-23,5.026398463510265,12.714268650604055,11.339687658787039
2017-03-24,1.7399973646091658,2.932675244010648,14.648753592852971
2017-03-25,5.731068793180595,21.75685106818647,17.873341504940885
2017-03-26,2.992021306850499,9.022080404067982,13.272313607717335
2017-03-27,3.039447914059715,13.993801617637022,4.505896449995829
2017-03-28,4.026398463510265,13.186796123131527,1.7950448016441802
2017-03-29,3.444667694279496,21.393526892362296,12.564962384061763
2017-03-30,2.0263984635102648,11.714268650604055,3.339687658787038
2017-03-31,2.7399973646091658,5.932675244010648,6.648753592852972
2017-04-01,9.731068793180594,7.756851068186473,18.873341504940885
2017-04-02,10.9920213068505,12.022080404067982,10.272313607717335
2017-04-03,3.039447914059715,4.993801617637021,3.505896449995829
2017-04-04,7.026398463510265,5.1867961231315265,2.7950448016441802
2017-04-05,3.444667694279496,4.3935268923622965,20.56496238406176
2017-04-06,2.0263984635102648,4.714268650604055,8.339687658787039
2017-04-07,12.739997364609167,8.932675244010648,17.648753592852973
2017-04-08,2.7310687931805946,13.756851068186473,12.873341504940885
2017-04-09,2.992021306850499,15.022080404067982,21.272313607717336
2017-04-10,8.039447914059716,8.993801617637022,25.50589644999583
2017-04-11,5.026398463510265,11.186796123131527,17.79504480164418
2017-04-12,2.444667694279496,8.393526892362296,3.5649623840617632
2017-04-13,1.0263984635102648,5.714268650604055,0.3396876587870379
2017-04-14,2.7399973646091658,5.932675244010648,-0.35124640714702804
2017-04-15,3.7310687931805946,14.756851068186473,4.873341504940885
2017-04-16,2.992021306850499,13.022080404067982,10.272313607717335
2017-04-17,2.039447914059715,8.993801617637022,10.505896449995829
2017-04-18,1.0263984635102648,21.186796123131526,11.795044801644181
2017-04-19,1.4446676942794958,13.393526892362296,18.56496238406176
2017-04-20,4.026398463510265,21.714268650604055,5.339687658787038
2017-04-21,2.7399973646091658,1.932675244010648,6.648753592852972
2017-04-22,5.731068793180595,7.756851068186473,4.873341504940885
2017-04-23,3.992021306850499,19.02208040406798,4.272313607717335
2017-04-24,1.0394479140597153,9.993801617637022,7.505896449995829
2017-04-25,6.026398463510265,9.186796123131527,-2.2049551983558198
2017-04-26,12.444667694279495,16.393526892362296,4.564962384061763
2017-04-27,7.026398463510265,41.714268650604055,14.339687658787039
2017-04-28,6.739997364609166,2.932675244010648,12.648753592852971
2017-04-29,4.731068793180595,11.756851068186473,6.873341504940885
2017-04-30,2.992021306850499,12.022080404067982,9.272313607717335
2017-05-01,5.039447914059715,7.993801617637021,4.505896449995829
2017-05-02,2.0263984635102648,8.186796123131527,0.7950448016441802
2017-05-03,4.444667694279496,8.393526892362296,7.564962384061763
2017-05-04,5.026398463510265,15.714268650604055,3.339687658787038
2017-05-05,6.739997364609166,5.932675244010648,12.648753592852971
2017-05-06,6.731068793180595,9.756851068186473,16.873341504940885
2017-05-07,2.992021306850499,4.022080404067982,6.272313607717335
2017-05-08,3.039447914059715,4.993801617637021,3.505896449995829
2017-05-09,3.0263984635102648,2.1867961231315265,6.79504480164418
2017-05-10,3.444667694279496,4.3935268923622965,3.5649623840617632
2017-05-11,1.0263984635102648,4.714268650604055,21.33968765878704
2017-05-12,4.739997364609166,6.932675244010648,20.648753592852973
2017-05-13,2.7310687931805946,7.756851068186473,10.873341504940885
2017-05-14,6.992021306850499,9.022080404067982,10.272313607717335
2017-05-15,4.039447914059715,11.993801617637022,19.50589644999583
2017-05-16,-0.9736015364897352,6.1867961231315265,8.795044801644181
2017-05-17,-1.5553323057205042,9.393526892362296,2.5649623840617632
2017-05-18,3.0263984635102648,6.714268650604055,11.339687658787039
2017-05-19,0.7399973646091659,9.932675244010648,9.648753592852971
2017-05-20,4.731068793180595,13.756851068186473,7.873341504940885
2017-05-21,4.992021306850499,20.02208040406798,7.272313607717335
2017-05-22,3.039447914059715,10.993801617637022,3.505896449995829
2017-05-23,3.0263984635102648,0.18679612313152671,2.7950448016441802
2017-05-24,3.444667694279496,31.393526892362296,14.564962384061763
2017-05-25,8.026398463510265,16.714268650604055,4.339687658787038
2017-05-26,1.7399973646091658,22.93267524401065,7.648753592852972
2017-05-27,10.731068793180594,15.756851068186473,5.873341504940885
2017-05-28,3.992021306850499,30.02208040406798,16.272313607717336
2017-05-29,3.039447914059715,30.993801617637022,1.505896449995829
2017-05-30,9.026398463510265,17.186796123131526,18.79504480164418
2017-05-31,3.444667694279496,13.393526892362296,2.5649623840617632
2017-06-01,9.026398463510265,13.714268650604055,30.33968765878704
2017-06-02,9.739997364609167,10.932675244010648,14.648753592852971
2017-06-03,8.731068793180594,19.75685106818647,6.873341504940885
2017-06-04,3.992021306850499,12.022080404067982,11.272313607717335
2017-06-05,9.039447914059716,3.993801617637021,-0.49410355000417105
2017-06-06,9.026398463510265,16.186796123131526,0.7950448016441802
2017-06-07,5.444667694279496,4.3935268923622965,16.56496238406176
2017-06-08,5.026398463510265,6.714268650604055,2.339687658787038
2017-06-09,3.7399973646091658,6.932675244010648,7.648753592852972
2017-06-10,1.7310687931805946,10.756851068186473,8.873341504940885
2017-06-11,4.992021306850499,16.02208040406798,8.272313607717335
2017-06-12,0.03944791405971526,5.993801617637021,2.505896449995829
2017-06-13,10.026398463510265,3.1867961231315265,4.79504480164418
2017-06-14,6.444667694279496,8.393526892362296,10.564962384061763
2017-06-15,1.0263984635102648,17.714268650604055,10.339687658787039
2017-06-16,2.7399973646091658,10.932675244010648,5.648753592852972
2017-06-17,7.731068793180595,13.756851068186473,10.873341504940885
2017-06-18,2.992021306850499,10.022080404067982,7.272313607717335
2017-06-19,9.039447914059716,11.993801617637022,19.50589644999583
2017-06-20,4.026398463510265,18.186796123131526,6.79504480164418
2017-06-21,5.444667694279496,8.393526892362296,5.564962384061763
2017-06-22,1.0263984635102648,5.714268650604055,1.3396876587870379
2017-06-23,0.7399973646091659,4.932675244010648,11.648753592852971
2017-06-24,1.7310687931805946,12.756851068186473,5.873341504940885
2017-06-25,2.992021306850499,8.022080404067982,17.272313607717336
2017-06-26,5.039447914059715,13.993801617637022,18.50589644999583
2017-06-27,1.0263984635102648,16.186796123131526,9.795044801644181
2017-06-28,2.444667694279496,36.393526892362296,10.564962384061763
2017-06-29,5.026398463510265,10.714268650604055,20.33968765878704
2017-06-30,1.7399973646091658,19.93267524401065,13.648753592852971
2017-07-01,3.7310687931805946,56.75685106818647,9.873341504940885
2017-07-02,2.992021306850499,15.022080404067982,14.272313607717335
2017-07-03,1.0394479140597153,21.993801617637022,9.505896449995829
2017-07-04,0.026398463510264758,34.18679612313153,-0.20495519835581977
2017-07-05,1.4446676942794958,30.393526892362296,11.564962384061763
2017-07-06,6.026398463510265,50.714268650604055,28.33968765878704
2017-07-07,0.7399973646091659,20.93267524401065,10.648753592852971
2017-07-08,3.7310687931805946,24.75685106818647,15.873341504940885
2017-07-09,2.992021306850499,39.02208040406798,6.272313607717335
2017-07-10,4.039447914059715,13.993801617637022,5.505896449995829
2017-07-11,9.026398463510265,15.186796123131527,21.79504480164418
2017-07-12,4.444667694279496,10.393526892362296,5.564962384061763
2017-07-13,5.026398463510265,10.714268650604055,15.339687658787039
2017-07-14,3.7399973646091658,9.932675244010648,13.648753592852971
2017-07-15,4.731068793180595,31.75685106818647,6.873341504940885
2017-07-16,2.992021306850499,34.02208040406798,7.272313607717335
2017-07-17,4.039447914059715,38.99380161763702,23.50589644999583
2017-07-18,4.026398463510265,16.186796123131526,21.79504480164418
2017-07-19,2.444667694279496,16.393526892362296,38.564962384061765
2017-07-20,7.026398463510265,23.714268650604055,19.33968765878704
2017-07-21,6.739997364609166,39.932675244010646,10.648753592852971
2017-07-22,1.7310687931805946,22.75685106818647,4.873341504940885
