,jquery/jquery,facebook/react,angular/angular
2014-09-18,0.16418759811616956,-0.47722723704866565,-2.1786597331240194
2014-09-19,0.33606259811616956,3.681254905808477,1.8704474097331238
2014-09-20,0.2891875981161696,3.248219191522763,4.98428669544741
2014-09-21,0.19241562009419153,5.754503532182103,8.837102629513344
2014-09-22,-0.6383536106750393,11.76109693877551,1.24369603610675
2014-09-23,-0.49206240188383044,-0.12454866562009403,-3.5157133045525906
2014-09-24,0.14856259811616954,4.156701334379906,-2.241159733124019
2014-09-25,0.16418759811616956,3.5227727629513343,3.8213402668759806
2014-09-26,2.3360625981161696,3.681254905808477,4.870447409733124
2014-09-27,0.2891875981161696,9.248219191522763,7.98428669544741
2014-09-28,0.19241562009419153,4.754503532182103,7.837102629513344
2014-09-29,-0.6383536106750393,0.7610969387755101,4.24369603610675
2014-09-30,-0.49206240188383044,-1.124548665620094,0.48428669544740943
2014-10-01,0.14856259811616954,-2.843298665620094,1.758840266875981
2014-10-02,0.16418759811616956,-2.4772272370486657,3.8213402668759806
2014-10-03,0.33606259811616956,1.6812549058084771,4.870447409733124
2014-10-04,0.2891875981161696,3.248219191522763,5.98428669544741
2014-10-05,0.19241562009419153,4.754503532182103,6.837102629513344
2014-10-06,0.36164638932496074,-0.23890306122448987,5.24369603610675
2014-10-07,-0.49206240188383044,8.875451334379907,7.484286695447409
2014-10-08,0.14856259811616954,11.156701334379907,2.758840266875981
2014-10-09,0.16418759811616956,3.5227727629513343,3.8213402668759806
2014-10-10,0.33606259811616956,7.681254905808477,-3.129552590266876
2014-10-11,0.2891875981161696,3.248219191522763,5.98428669544741
2014-10-12,0.19241562009419153,6.754503532182103,20.837102629513346
2014-10-13,-0.6383536106750393,3.76109693877551,0.24369603610675
2014-10-14,0.5079375981161696,1.875451334379906,-2.5157133045525906
2014-10-15,0.14856259811616954,9.156701334379907,-2.241159733124019
2014-10-16,0.16418759811616956,6.522772762951334,-2.1786597331240194
2014-10-17,0.33606259811616956,3.681254905808477,-3.129552590266876
2014-10-18,0.2891875981161696,4.248219191522763,6.98428669544741
2014-10-19,2.1924156200941916,5.754503532182103,6.837102629513344
2014-10-20,-0.6383536106750393,5.76109693877551,0.24369603610675
