,tidev/titanium-sdk,flutter/flutter,facebook/react-native
2015-01-30,11.333785493286186,-2.8706905092133934,-0.840293548337931
2015-01-31,3.6971696819130937,6.371963542698634,8.647917269969975
2015-02-01,3.871926963466492,7.102312264711709,9.961370806724483
2015-02-02,3.60257616863026,-1.3800775632134854,-2.5095563243968244
2015-02-03,2.2660377070917983,-4.4415643230555855,-3.936754126594627
2015-02-04,4.333345399399491,-1.43486927387176,-1.6826332474737473
2015-02-05,7.895158586212677,-4.208408209452683,-3.6400508298913294
2015-02-06,10.333785493286186,-1.985070654264681,-0.840293548337931
2015-02-07,5.697169681913094,6.684445724211855,9.647917269969975
2015-02-08,3.871926963466492,7.2624135405765,12.961370806724483
2015-02-09,1.60257616863026,-2.3166614086538404,-2.5095563243968244
2015-02-10,15.266037707091797,-4.145061055590703,-3.936754126594627
2015-02-11,14.33334539939949,-2.194178308558846,-2.6826332474737473
2015-02-12,1.8951585862126774,-2.8190601061920466,4.359949170108671
2015-02-13,5.333785493286187,-0.988111671977345,1.159706451662069
2015-02-14,3.6971696819130937,6.533097845596282,9.647917269969975
2015-02-15,3.871926963466492,7.1884423405765,9.961370806724483
2015-02-16,2.60257616863026,-2.3557986886538407,-2.5095563243968244
2015-02-17,5.266037707091798,-4.169380543590703,-3.936754126594627
2015-02-18,3.333345399399491,-2.2107470381588463,-4.682633247473747
2015-02-19,7.895158586212677,-1.8420279141920468,3.3599491701086706
2015-02-20,12.333785493286186,0.7930432464226551,1.159706451662069
2015-02-21,3.6971696819130937,8.026240783196283,11.647917269969975
2015-02-22,3.871926963466492,6.5679729901765,14.961370806724483
2015-02-23,1.60257616863026,4.354601311346158,-1.5095563243968244
2015-02-24,8.266037707091797,4.2418834564092975,1.0632458734053731
2015-02-25,4.333345399399491,-3.9094478381588464,1.3173667525262527
2015-02-26,2.8951585862126774,-4.286884234192048,0.35994917010867056
2015-02-27,16.333785493286186,-0.8912555055773455,5.159706451662069
2015-02-28,7.697169681913094,6.668390568796282,9.647917269969975
2015-03-01,3.871926963466492,6.410297265376499,12.961370806724483
2015-03-02,13.60257616863026,-0.8570484294538407,8.490443675603176
2015-03-03,6.266037707091798,1.0586094724092971,11.063245873405373
2015-03-04,-0.6666546006005092,-0.8779723309588454,3.3173667525262527
2015-03-05,2.8951585862126774,6.796926069807953,6.359949170108671
2015-03-06,8.333785493286186,0.14801837602265522,2.159706451662069
2015-03-07,3.6971696819130937,4.398254351196281,12.647917269969975
2015-03-08,3.871926963466492,6.0062423277765,10.961370806724483
2015-03-09,1.60257616863026,-0.1629022790538408,14.490443675603176
2015-03-10,8.266037707091797,1.6237013124092967,12.063245873405373
2015-03-11,8.33334539939949,4.660347029041153,8.317366752526253
2015-03-12,9.895158586212677,-3.7319162725920467,7.359949170108671
2015-03-13,8.333785493286186,1.172863483222655,9.15970645166207
2015-03-14,5.697169681913094,4.607719080796282,20.647917269969973
2015-03-15,4.871926963466493,7.1676571885764995,11.961370806724483
2015-03-16,-0.39742383136974,-0.23860444865384078,21.490443675603174
2015-03-17,1.2660377070917983,0.6196380804092967,15.063245873405373
2015-03-18,-1.6666546006005092,0.8677888466411541,16.317366752526254
2015-03-19,0.8951585862126774,-2.8319714149920463,13.35994917010867
2015-03-20,3.333785493286187,2.570000788822655,13.15970645166207
2015-03-21,5.697169681913094,4.725114434396282,19.647917269969973
2015-03-22,3.871926963466492,6.2306664685765,17.96137080672448
2015-03-23,0.60257616863026,1.0215806393461593,28.490443675603174
2015-03-24,-0.7339622929082017,-2.447789349990703,19.06324587340537
2015-03-25,-1.6666546006005092,0.49234743864115416,39.317366752526254
2015-03-26,4.895158586212677,-0.3567800165920465,134.35994917010868
2015-03-27,1.3337854932861868,-2.5811125295773447,39.15970645166207
2015-03-28,3.6971696819130937,5.694419522396282,19.647917269969973
2015-03-29,3.871926963466492,6.6289030381764995,30.96137080672448
2015-03-30,3.60257616863026,-2.7213359686538405,25.490443675603174
2015-03-31,3.2660377070917983,-4.4615707515907035,46.06324587340537
2015-04-01,2.333345399399491,-1.453209655758846,46.317366752526254
2015-04-02,0.8951585862126774,-4.204693693392047,26.35994917010867
2015-04-03,6.333785493286187,-1.9943850031773447,30.159706451662068
