,apache/httpcomponents-client,square/okhttp,google/volley
2012-11-07,5.800479340354514,2.1362081053481887,-8.702079300727014
2012-11-08,5.810188078218592,0.6147101857920166,2.210542058496289
2012-11-09,0.012684610812211325,0.40805276554236336,2.1911245827681336
2012-11-10,0.4630873633994299,1.3257418725518586,2.1316452271722732
2012-11-11,0.5606148359269025,3.8793133011232874,2.330821051348098
2012-11-12,0.5427576930697596,1.687005608815595,1.7827441282711747
2012-11-13,-0.1898119217814086,-0.05103183917330936,2.0552022526710467
2012-11-14,-0.19952065964548626,2.1362081053481887,-12.702079300727014
2012-11-15,1.8101880782185915,0.6147101857920166,2.210542058496289
2012-11-16,0.012684610812211325,0.40805276554236336,2.1911245827681336
2012-11-17,1.46308736339943,-0.6742581274481414,2.1316452271722732
2012-11-18,0.5606148359269025,-0.12068669887671278,2.330821051348098
2012-11-19,-0.45724230693024037,-0.3129943911844051,1.7827441282711747
2012-11-20,0.8101880782185914,-0.05103183917330936,3.0552022526710467
2012-11-21,-0.19952065964548626,0.13620810534818856,-12.702079300727014
2012-11-22,-0.18981192178140857,0.6147101857920166,2.210542058496289
2012-11-23,1.0126846108122114,0.40805276554236336,2.1911245827681336
2012-11-24,0.4630873633994299,-0.6742581274481414,2.1316452271722732
2012-11-25,0.5606148359269025,-0.12068669887671278,2.330821051348098
2012-11-26,0.5427576930697596,-0.3129943911844051,1.7827441282711747
2012-11-27,-0.1898119217814086,-0.05103183917330936,2.0552022526710467
2012-11-28,12.800479340354514,0.13620810534818856,-12.702079300727014
2012-11-29,-0.18981192178140857,0.6147101857920166,2.210542058496289
2012-11-30,0.012684610812211325,0.40805276554236336,2.1911245827681336
2012-12-01,0.4630873633994299,-0.6742581274481414,2.1316452271722732
2012-12-02,2.5606148359269025,-0.12068669887671278,2.330821051348098
2012-12-03,1.5427576930697597,1.687005608815595,2.7827441282711747
2012-12-04,0.8101880782185914,-0.05103183917330936,3.0552022526710467
2012-12-05,2.8004793403545136,0.13620810534818856,-12.702079300727014
2012-12-06,-0.18981192178140857,0.6147101857920166,2.210542058496289
