,rails/rails,laravel/framework,django/django
2017-01-10,20.055486634590125,16.079331158351334,7.145439544112052
2017-01-11,-3.119699203503046,15.506419411971878,-6.957238913291016
2017-01-12,19.961865506024274,16.45182882651752,7.291179784076634
2017-01-13,19.89562551163184,15.858282616192993,5.347708860831318
2017-01-14,18.099071216139798,14.144258006352615,9.271731750665122
2017-01-15,18.298488032817293,17.339735100064132,7.253735508183648
2017-01-16,15.29234331583115,16.051036954355755,7.8140565054277
2017-01-17,19.902193008136123,2.9057831266930876,19.912665063995025
2017-01-18,36.183044926750696,22.278434643654265,45.01516857865047
2017-01-19,24.807813538395536,14.593870383172103,19.125545686663116
2017-01-20,8.94669670417467,6.172071768496977,10.234995350174291
2017-01-21,9.005032484881255,16.37946087332665,5.206920214698829
2017-01-22,10.121820784411778,14.584320791806835,7.876186966182514
2017-01-23,-3.358346492713137,13.5112764924754,5.860017472639986
2017-01-24,7.542823721332707,-3.2924044628173696,6.734719531859746
2017-01-25,11.360451933942883,11.94141857017868,7.797967423957973
2017-01-26,9.760611279795379,22.801242438026797,6.990521330065044
2017-01-27,15.047239718447816,13.453594725923018,8.169640922209958
2017-01-28,15.103696557875704,12.762589278921379,5.086355903558937
2017-01-29,5.676391226667665,7.547670239590619,5.523017399382441
2017-01-30,15.142968826899299,11.995255232522442,8.029081330253897
2017-01-31,36.47641232608159,11.89285497360212,5.683566379767417
2017-02-01,0.25172545552775283,10.746204356311033,2.3121015636777056
2017-02-02,16.842986007745846,13.879884525677893,3.9357878237441994
2017-02-03,9.978587420970454,9.708819621800409,3.3017259506450802
2017-02-04,13.250138206123388,13.542960724188228,7.638038156179876
2017-02-05,8.544449480742138,10.561639357403148,4.26683008107858
2017-02-06,-3.320540815589551,12.626817161966184,4.086989691742526
2017-02-07,23.86862674103295,10.107118353451261,9.442183619278484
2017-02-08,6.898582771824283,13.595892379129772,3.719870004566014
2017-02-09,11.330347708311834,7.018752638150868,6.3058427902679455
2017-02-10,12.55757301678217,14.202767873121296,4.020465914053235
2017-02-11,8.99032126466083,11.096835452291863,5.657052789040401
2017-02-12,13.32179032488157,13.515798717358635,3.826676629257185
2017-02-13,11.261033949545908,9.200016194916397,3.431462611123939
2017-02-14,11.324584088606835,6.364728834253354,2.020709413372163
2017-02-15,11.621639723641824,7.499475631117188,1.6020221345432504
2017-02-16,8.540555399027959,9.746877135737776,3.227142239956674
2017-02-17,11.011917438277997,7.467726677040529,3.119905327946999
2017-02-18,11.093189229147363,5.189139866252569,-1.744182577500421
2017-02-19,12.642192127304705,5.548172812797302,3.43339191946396
2017-02-20,44.455778497515546,1.8577946067869098,2.528421678382736
2017-02-21,37.943691490558024,8.653785294821509,4.4558378885085785
2017-02-22,22.83591194173613,7.638169558500881,4.913035192274591
2017-02-23,42.486546203890754,1.0977666550806604,3.8705685504875342
2017-02-24,20.284808828847712,7.477970653117475,10.19956110469967
2017-02-25,22.402339908476815,8.596672399171112,1.7533137459487265
2017-02-26,40.835770083947935,8.686839239348995,3.088995963566718
2017-02-27,5.656946853113734,10.625052282809337,3.407339181205153
2017-02-28,20.99029215796883,4.731557163259342,2.3834514655778047
2017-03-01,11.983397827840808,19.330705299737495,7.458845707726217
2017-03-02,16.177503892982003,8.240837227277675,0.24370755968006208
2017-03-03,26.526040093925484,2.045710212734601,3.3684306345504247
2017-03-04,27.822325229569962,7.353196385871168,3.659153237502637
2017-03-05,13.252435728263302,6.450176116279665,3.036773596718341
2017-03-06,12.063470050976662,-3.2423015496252736,3.2139566187181994
2017-03-07,7.997489121586139,11.757798027540613,3.957512281516536
2017-03-08,6.211773752168872,8.158033966061485,2.4610871738801414
2017-03-09,14.515890035398296,26.894882750970115,2.2279520605131746
2017-03-10,11.79144838512071,9.74425908837744,1.5642997907035048
2017-03-11,11.070110079351494,3.9699538878562817,1.2745410350754611
2017-03-12,13.900976987565368,5.488881459211289,3.268197969737229
2017-03-13,13.283296318711994,8.278407421782179,1.9616371345536874
2017-03-14,12.606694998612298,7.09198288009239,2.967146502317812
2017-03-15,16.72830792919392,5.549973385352057,4.069061500601221
2017-03-16,12.83317052047298,25.132205841351105,4.879604628265247
2017-03-17,17.41573496393083,4.153166990491119,7.8296813568146195
2017-03-18,5.800696812303505,7.735070486980475,4.906714601874985
2017-03-19,16.84237205901106,10.739346363419244,3.516463865975557
2017-03-20,16.638577371873602,9.032395690416937,4.827286452177231
2017-03-21,18.76100979306614,5.238184633602695,9.816023747158546
2017-03-22,23.515745608175465,-0.6897980255442215,2.123732211818898
2017-03-23,16.86993971108609,11.338351416863263,4.986430205001598
2017-03-24,4.507687984475069,14.440715281542914,2.829624340892709
2017-03-25,20.24842547542297,13.044261986067001,4.109733419124919
2017-03-26,5.633265437984655,10.975243549591696,3.5243945058018973
2017-03-27,15.992226967913401,8.387896877519704,3.559803544105771
2017-03-28,15.74550366846428,9.884596943252287,2.505276994735147
2017-03-29,16.439669915967585,7.228165314754732,4.059708667083877
2017-03-30,15.621609949612852,5.82655802184752,2.548615603696315
2017-03-31,8.232752065363677,5.065906425254195,3.6596155165372353
2017-04-01,5.2637488812547595,14.546061360266345,8.527159043291665
2017-04-02,8.386657391325583,8.0369840197438,11.27190643556242
2017-04-03,7.091353283351558,7.1041367156158985,3.556530615056978
2017-04-04,6.472917684815035,10.094598971405201,5.188964407986253
2017-04-05,1.1483462155921407,12.672785500088716,3.8691559591244595
2017-04-06,8.166843118942417,12.331575869550443,2.9933884613020028
2017-04-07,12.240658556748254,16.436332597819266,13.337510352613188
2017-04-08,11.043234537722897,10.180693603718,1.850240440101893
2017-04-09,10.70808985621935,19.443736622796294,2.943068923061776
2017-04-10,10.391800429151596,27.086166330417132,8.887772352213156
2017-04-11,11.77364518005401,25.445547453015045,3.4795086125628187
2017-04-12,6.315351696128484,-3.890673228488346,3.0592741062998114
2017-04-13,10.040209676166276,4.082404926924349,1.4965329436786612
2017-04-14,10.209796613684858,-2.3429974210523077,2.8773902141303282
2017-04-15,12.331022638756753,4.355009945677254,2.963251040027856
2017-04-16,8.290197234182735,8.664711881868813,2.9585874036965207
2017-04-17,10.053442775614258,10.074899203239509,3.151384259073234
2017-04-18,21.878209444652196,19.16995015109216,0.23387477612809038
2017-04-19,11.672488834926186,12.722990185021711,2.163783235922198
2017-04-20,21.66529678753348,8.591508714470196,3.7158064383285305
2017-04-21,7.5191198237240995,3.7104751860589174,2.3037590324013366
2017-04-22,5.95247513095698,5.105648780020838,4.661860242674079
2017-04-23,15.533721290420598,2.6468984547243712,4.493259479273696
2017-04-24,11.140780941627998,6.143866260627414,2.127584087094036
2017-04-25,10.301216671781711,5.671551118632326,6.361817837041934
2017-04-26,14.552521539468785,0.6742070186676781,13.056839573345577
2017-04-27,39.96362333317425,16.972491738356226,6.3212450090666294
2017-04-28,8.155304024656868,8.119068303439722,5.551771328463747
2017-04-29,10.761894525338437,6.424045508855777,3.4936297793599143
2017-04-30,9.957160480827914,8.190663598610362,4.0489573717743745
2017-05-01,9.139268923474198,5.6025956811581725,5.792667759498474
2017-05-02,10.592050698608634,5.510467765250439,2.9464964739247645
2017-05-03,7.775746589168282,7.813684226702639,5.020090531132466
2017-05-04,9.501139967663168,4.599252878789625,4.458398081281703
2017-05-05,9.716612421364356,6.6005274863373105,5.335333408268949
