,kubernetes/kubernetes,hashicorp/nomad,apache/mesos
2019-06-01,65.11719332894448,5.670547424925306,0.7375187792238483
2019-06-02,38.11797319424048,6.625084823011091,0.6768163940514172
2019-06-03,21.613825728802688,4.857342887527219,9.576491483938488
2019-06-04,27.177632889384043,11.329888084265963,-2.468587782110362
2019-06-05,10.110783072534225,9.03501628939417,1.1143490866123118
2019-06-06,9.921222632973786,7.137580391958272,10.892454226066407
2019-06-07,5.941369153120307,4.34454009891798,4.563610754314073
2019-06-08,19.11719332894448,5.670547424925306,-2.0410539397598293
2019-06-09,22.117973194240474,6.625084823011091,-0.7577671043822226
2019-06-10,38.61382572880269,7.857342887527219,1.5992121497975949
2019-06-11,3.1776328893840438,16.329888084265963,5.199465452222476
2019-06-12,-1.8892169274657746,23.03501628939417,1.6968207200435699
2019-06-13,10.921222632973786,17.137580391958274,-1.103866895550485
2019-06-14,102.9413691531203,3.3445400989179794,0.1848151664352895
2019-06-15,50.11719332894448,5.670547424925306,6.633323189118499
2019-06-16,31.117973194240474,6.625084823011091,0.6548771811330565
2019-06-17,39.61382572880269,3.8573428875272193,-0.7787744102024052
2019-06-18,14.177632889384043,13.329888084265963,0.5273307962224751
2019-06-19,20.110783072534225,15.03501628939417,1.85627154884357
2019-06-20,68.92122263297378,13.137580391958272,2.538886947649516
2019-06-21,27.941369153120306,3.3445400989179794,8.01282801763529
2019-06-22,36.11719332894448,5.670547424925306,-1.8754603244815016
2019-06-23,38.11797319424048,7.625084823011091,0.41326345953305554
2019-06-24,59.61382572880269,1.8573428875272193,4.541898152997595
2019-06-25,50.17763288938404,-2.6701119157340356,9.706821919422476
2019-06-26,43.110783072534225,7.03501628939417,0.5877011296435697
2019-06-27,39.92122263297379,2.1375803919582723,-2.626237148350485
2019-06-28,63.941369153120306,2.3445400989179794,4.087258072035288
2019-06-29,28.11719332894448,7.670547424925306,-1.280734231681501
2019-06-30,26.117973194240474,6.625084823011091,-0.44795463966694415
2019-07-01,50.61382572880269,6.857342887527219,4.855513717797595
2019-07-02,39.17763288938404,16.329888084265963,5.774200709822476
2019-07-03,43.110783072534225,2.0350162893941697,10.39640973764357
2019-07-04,22.921222632973787,-0.8624196080417277,-1.062296284350484
2019-07-05,15.941369153120306,-0.6554599010820206,9.097582449635288
2019-07-06,25.11719332894448,6.670547424925306,-2.8904771820815016
