,chef/chef,hashicorp/terraform,pulumi/pulumi
2016-10-08,6.607358923718371,12.867931837747506,2.91645988420182
2016-10-09,5.614732195607772,16.330604648807416,2.0980267044783174
2016-10-10,6.368649246299016,20.30848483313921,-0.22824057662767352
2016-10-11,7.497232491011294,83.11431609864789,3.368456812005199
2016-10-12,4.96426545804426,13.88537836971017,-0.49875930521091805
2016-10-13,8.432214175992979,23.717795952127748,-0.748759305210918
2016-10-14,6.515547509326311,26.775488259820058,1.0928157863641736
2016-10-15,5.607358923718371,12.867931837747506,4.91645988420182
2016-10-16,5.614732195607772,11.330604648807416,2.0980267044783174
2016-10-17,-1.6313507537009841,12.308484833139211,-0.22824057662767352
2016-10-18,13.497232491011294,41.1143160986479,-0.6315431879948009
2016-10-19,13.96426545804426,90.88537836971017,0.501240694789082
2016-10-20,10.432214175992979,17.717795952127748,-0.748759305210918
2016-10-21,8.51554750932631,22.775488259820058,-0.9071842136358264
2016-10-22,4.607358923718371,31.867931837747506,0.9164598842018198
2016-10-23,5.614732195607772,63.330604648807416,2.0980267044783174
2016-10-24,3.368649246299016,60.30848483313921,-0.22824057662767352
2016-10-25,7.497232491011294,80.11431609864789,-0.6315431879948009
2016-10-26,-0.035734541955739996,23.885378369710168,1.501240694789082
2016-10-27,1.432214175992978,51.71779595212775,-0.748759305210918
2016-10-28,5.515547509326311,26.775488259820058,-0.9071842136358264
2016-10-29,5.607358923718371,18.867931837747506,0.9164598842018198
2016-10-30,5.614732195607772,16.330604648807416,2.0980267044783174
2016-10-31,13.368649246299016,50.30848483313921,-0.22824057662767352
2016-11-01,17.497232491011292,41.1143160986479,5.368456812005199
2016-11-02,9.96426545804426,16.885378369710168,2.501240694789082
2016-11-03,2.432214175992978,37.71779595212775,6.251240694789082
2016-11-04,18.51554750932631,43.77548825982006,15.092815786364174
2016-11-05,4.607358923718371,18.867931837747506,0.9164598842018198
2016-11-06,5.614732195607772,16.330604648807416,6.098026704478317
2016-11-07,7.368649246299016,18.30848483313921,4.771759423372327
2016-11-08,6.497232491011294,55.1143160986479,1.3684568120051992
2016-11-09,10.96426545804426,44.88537836971017,-0.49875930521091805
2016-11-10,13.432214175992979,13.71779595212775,-0.748759305210918
2016-11-11,7.515547509326311,27.775488259820058,-0.9071842136358264
2016-11-12,4.607358923718371,16.867931837747506,0.9164598842018198
2016-11-13,5.614732195607772,16.330604648807416,2.0980267044783174
2016-11-14,0.36864924629901585,54.30848483313921,-0.22824057662767352
2016-11-15,7.497232491011294,33.1143160986479,1.3684568120051992
