,tidev/titanium-sdk,facebook/react-native,flutter/flutter
2015-01-30,11.139495450785773,-0.5940910855657395,-3.0725021522256544
2015-01-31,3.9367245657568235,8.163447612295538,5.398052024780135
2015-02-01,4.443637008153138,9.273125031650377,7.614641886531286
2015-02-02,3.741143802434125,-2.0446405361151907,1.0959960162725135
2015-02-03,1.9352829965733194,-4.116984858459514,-2.9864215661450686
2015-02-04,3.9755760368663595,-1.0583767998514544,-1.9479600276835303
2015-02-05,7.828140139430462,-3.622479363954018,-4.1018061815296845
2015-02-06,10.139495450785773,-0.5940910855657395,-3.0725021522256544
2015-02-07,5.9367245657568235,9.163447612295538,5.398052024780135
2015-02-08,4.443637008153138,12.273125031650377,7.614641886531286
2015-02-09,1.741143802434125,-2.0446405361151907,0.09599601627251358
2015-02-10,14.935282996573319,-4.116984858459514,-2.9864215661450686
2015-02-11,13.975576036866359,-2.0583767998514544,-2.9479600276835303
2015-02-12,1.828140139430462,4.377520636045983,-3.1018061815296845
2015-02-13,5.139495450785773,1.4059089144342605,-2.0725021522256544
2015-02-14,3.9367245657568235,9.163447612295538,5.398052024780135
2015-02-15,4.443637008153138,9.273125031650377,7.614641886531286
2015-02-16,2.741143802434125,-2.0446405361151907,0.09599601627251358
2015-02-17,4.935282996573319,-4.116984858459514,-2.9864215661450686
2015-02-18,2.9755760368663595,-4.058376799851454,-2.9479600276835303
2015-02-19,7.828140139430462,3.377520636045982,-2.1018061815296845
2015-02-20,12.139495450785773,1.4059089144342605,-0.07250215222565437
2015-02-21,3.9367245657568235,11.163447612295538,7.398052024780135
2015-02-22,4.443637008153138,14.273125031650377,7.614641886531286
2015-02-23,1.741143802434125,-1.0446405361151907,7.0959960162725135
2015-02-24,7.935282996573319,0.8830151415404863,7.013578433854931
2015-02-25,3.9755760368663595,1.9416232001485456,-1.9479600276835303
2015-02-26,2.828140139430462,0.3775206360459822,-3.1018061815296845
2015-02-27,16.139495450785773,5.40590891443426,-1.0725021522256544
2015-02-28,7.9367245657568235,9.163447612295538,6.398052024780135
2015-03-01,4.443637008153138,12.273125031650377,7.614641886531286
2015-03-02,13.741143802434125,8.95535946388481,2.0959960162725135
2015-03-03,5.935282996573319,10.883015141540486,3.0135784338549314
2015-03-04,-1.0244239631336405,3.9416232001485456,0.05203997231646973
2015-03-05,2.828140139430462,6.377520636045983,7.8981938184703155
2015-03-06,8.139495450785773,2.4059089144342605,1.9274978477743456
2015-03-07,3.9367245657568235,12.163447612295538,5.398052024780135
2015-03-08,4.443637008153138,10.273125031650377,7.614641886531286
2015-03-09,1.741143802434125,14.95535946388481,3.0959960162725135
2015-03-10,7.935282996573319,11.883015141540486,4.013578433854931
2015-03-11,7.975576036866359,8.941623200148545,6.05203997231647
2015-03-12,9.828140139430461,7.377520636045983,-1.1018061815296845
2015-03-13,8.139495450785773,9.40590891443426,1.9274978477743456
2015-03-14,5.9367245657568235,20.16344761229554,5.398052024780135
2015-03-15,5.443637008153138,11.273125031650377,8.614641886531286
2015-03-16,-0.25885619756587497,21.95535946388481,3.0959960162725135
2015-03-17,0.9352829965733194,14.883015141540486,3.0135784338549314
2015-03-18,-2.0244239631336405,16.941623200148545,2.0520399723164697
2015-03-19,0.8281401394304619,13.377520636045983,-1.1018061815296845
2015-03-20,3.1394954507857733,13.40590891443426,2.9274978477743456
2015-03-21,5.9367245657568235,19.16344761229554,5.398052024780135
2015-03-22,4.443637008153138,17.273125031650377,7.614641886531286
2015-03-23,0.741143802434125,28.95535946388481,4.0959960162725135
2015-03-24,-1.0647170034266806,18.883015141540486,0.013578433854931404
2015-03-25,-2.0244239631336405,39.94162320014855,1.0520399723164697
2015-03-26,4.828140139430462,134.37752063604597,0.8981938184703155
2015-03-27,1.1394954507857733,39.405908914434264,-2.0725021522256544
2015-03-28,3.9367245657568235,19.16344761229554,5.398052024780135
2015-03-29,4.443637008153138,30.273125031650377,7.614641886531286
2015-03-30,3.741143802434125,25.95535946388481,0.09599601627251358
2015-03-31,2.9352829965733194,45.88301514154048,-2.9864215661450686
2015-04-01,1.9755760368663595,46.94162320014855,-1.9479600276835303
2015-04-02,0.8281401394304619,26.377520636045983,-4.1018061815296845
2015-04-03,6.139495450785773,30.40590891443426,-3.0725021522256544
2015-04-04,4.9367245657568235,19.16344761229554,5.398052024780135
2015-04-05,4.443637008153138,11.273125031650377,7.614641886531286
2015-04-06,1.741143802434125,6.955359463884809,1.0959960162725135
2015-04-07,0.9352829965733194,14.883015141540486,-0.9864215661450686
2015-04-08,2.9755760368663595,30.941623200148545,-2.9479600276835303
2015-04-09,-1.171859860569538,15.377520636045983,-2.1018061815296845
2015-04-10,8.139495450785773,17.40590891443426,-2.0725021522256544
2015-04-11,3.9367245657568235,18.16344761229554,5.398052024780135
2015-04-12,7.443637008153138,12.273125031650377,7.614641886531286
2015-04-13,-0.25885619756587497,4.955359463884809,0.09599601627251358
2015-04-14,2.9352829965733194,6.883015141540486,0.013578433854931404
2015-04-15,-0.02442396313364048,7.941623200148546,-1.9479600276835303
2015-04-16,4.828140139430462,8.377520636045983,-4.1018061815296845
2015-04-17,4.139495450785773,13.40590891443426,-3.0725021522256544
2015-04-18,3.9367245657568235,15.163447612295538,5.398052024780135
2015-04-19,4.443637008153138,15.273125031650377,7.614641886531286
2015-04-20,-0.25885619756587497,11.95535946388481,1.0959960162725135
2015-04-21,1.9352829965733194,25.883015141540486,0.013578433854931404
2015-04-22,2.9755760368663595,19.941623200148545,-2.9479600276835303
2015-04-23,1.828140139430462,19.377520636045983,-4.1018061815296845
2015-04-24,1.1394954507857733,14.40590891443426,-3.0725021522256544
2015-04-25,3.9367245657568235,12.163447612295538,5.398052024780135
2015-04-26,5.443637008153138,14.273125031650377,7.614641886531286
2015-04-27,4.7411438024341255,6.955359463884809,2.0959960162725135
2015-04-28,1.9352829965733194,12.883015141540486,1.0135784338549314
2015-04-29,0.9755760368663595,7.941623200148546,-2.9479600276835303
2015-04-30,4.828140139430462,14.377520636045983,-4.1018061815296845
2015-05-01,0.1394954507857734,2.4059089144342605,-3.0725021522256544
2015-05-02,3.9367245657568235,19.16344761229554,5.398052024780135
2015-05-03,10.443637008153138,14.273125031650377,7.614641886531286
2015-05-04,1.741143802434125,5.955359463884809,1.0959960162725135
2015-05-05,1.9352829965733194,14.883015141540486,-2.9864215661450686
2015-05-06,-0.02442396313364048,10.941623200148545,-2.9479600276835303
2015-05-07,7.828140139430462,21.377520636045983,-4.1018061815296845
2015-05-08,3.1394954507857733,10.40590891443426,-3.0725021522256544
2015-05-09,3.9367245657568235,7.163447612295538,5.398052024780135
2015-05-10,4.443637008153138,12.273125031650377,7.614641886531286
2015-05-11,4.7411438024341255,1.9553594638848093,0.09599601627251358
2015-05-12,11.935282996573319,-4.116984858459514,-1.9864215661450686
2015-05-13,1.9755760368663595,45.94162320014855,0.05203997231646973
2015-05-14,8.828140139430461,32.37752063604598,-0.10180618152968446
2015-05-15,5.139495450785773,18.40590891443426,-2.0725021522256544
2015-05-16,6.9367245657568235,12.163447612295538,5.398052024780135
2015-05-17,7.443637008153138,11.273125031650377,7.614641886531286
2015-05-18,3.741143802434125,10.95535946388481,3.0959960162725135
2015-05-19,0.9352829965733194,-2.1169848584595137,6.013578433854931
2015-05-20,4.975576036866359,4.941623200148546,-1.9479600276835303
2015-05-21,4.828140139430462,2.377520636045982,0.8981938184703155
2015-05-22,-0.8605045492142266,10.40590891443426,-3.0725021522256544
2015-05-23,4.9367245657568235,14.163447612295538,6.398052024780135
2015-05-24,4.443637008153138,10.273125031650377,7.614641886531286
2015-05-25,-1.258856197565875,1.9553594638848093,0.09599601627251358
2015-05-26,2.9352829965733194,9.883015141540486,2.0135784338549314
2015-05-27,0.9755760368663595,4.941623200148546,6.05203997231647
2015-05-28,3.828140139430462,21.377520636045983,7.8981938184703155
2015-05-29,7.139495450785773,17.40590891443426,-1.0725021522256544
2015-05-30,3.9367245657568235,15.163447612295538,5.398052024780135
2015-05-31,4.443637008153138,19.273125031650377,7.614641886531286
2015-06-01,9.741143802434125,10.95535946388481,3.0959960162725135
2015-06-02,1.9352829965733194,13.883015141540486,7.013578433854931
2015-06-03,-0.02442396313364048,19.941623200148545,7.05203997231647
2015-06-04,2.828140139430462,3.377520636045982,11.898193818470315
2015-06-05,2.1394954507857733,6.40590891443426,0.9274978477743456
2015-06-06,3.9367245657568235,12.163447612295538,5.398052024780135
2015-06-07,5.443637008153138,14.273125031650377,7.614641886531286
2015-06-08,7.7411438024341255,6.955359463884809,9.095996016272514
2015-06-09,7.935282996573319,12.883015141540486,7.013578433854931
2015-06-10,-0.02442396313364048,5.941623200148546,9.05203997231647
2015-06-11,4.828140139430462,16.377520636045983,8.898193818470315
2015-06-12,4.139495450785773,39.405908914434264,1.9274978477743456
2015-06-13,3.9367245657568235,10.163447612295538,8.398052024780135
2015-06-14,6.443637008153138,9.273125031650377,7.614641886531286
2015-06-15,6.7411438024341255,14.95535946388481,5.0959960162725135
2015-06-16,1.9352829965733194,4.883015141540486,7.013578433854931
2015-06-17,9.975576036866359,6.941623200148546,7.05203997231647
2015-06-18,1.828140139430462,7.377520636045983,7.8981938184703155
2015-06-19,7.139495450785773,11.40590891443426,0.9274978477743456
2015-06-20,8.936724565756823,14.163447612295538,5.398052024780135
2015-06-21,4.443637008153138,10.273125031650377,7.614641886531286
2015-06-22,0.741143802434125,16.95535946388481,10.095996016272514
2015-06-23,-0.06471700342668063,8.883015141540486,8.013578433854931
2015-06-24,4.975576036866359,12.941623200148545,7.05203997231647
2015-06-25,2.828140139430462,18.377520636045983,8.898193818470315
2015-06-26,1.1394954507857733,3.4059089144342605,7.927497847774346
2015-06-27,5.9367245657568235,11.163447612295538,5.398052024780135
2015-06-28,6.443637008153138,10.273125031650377,7.614641886531286
2015-06-29,5.7411438024341255,1.9553594638848093,1.0959960162725135
2015-06-30,0.9352829965733194,8.883015141540486,-0.9864215661450686
2015-07-01,2.9755760368663595,6.941623200148546,-0.9479600276835303
2015-07-02,6.828140139430462,3.377520636045982,-3.1018061815296845
2015-07-03,8.139495450785773,6.40590891443426,-3.0725021522256544
2015-07-04,3.9367245657568235,7.163447612295538,5.398052024780135
2015-07-05,4.443637008153138,10.273125031650377,7.614641886531286
2015-07-06,2.741143802434125,7.955359463884809,8.095996016272514
2015-07-07,0.9352829965733194,10.883015141540486,-1.9864215661450686
2015-07-08,13.975576036866359,11.941623200148545,1.0520399723164697
2015-07-09,6.828140139430462,11.377520636045983,-2.1018061815296845
2015-07-10,4.139495450785773,14.40590891443426,-1.0725021522256544
2015-07-11,3.9367245657568235,7.163447612295538,5.398052024780135
