,n_commits
2020-05-01,9
2020-06-01,78
2020-07-01,45
2020-08-01,18
2020-09-01,7
2020-10-01,10
2020-11-01,8
2020-12-01,18
2021-01-01,21
2021-02-01,8
2021-03-01,13
2021-04-01,24
2021-05-01,26
2021-06-01,28
2021-07-01,29
2021-08-01,17
2021-09-01,23
2021-10-01,22
2021-11-01,31
2021-12-01,38
2022-01-01,27
2022-02-01,13
2022-03-01,26
2022-04-01,16
2022-05-01,4
2022-06-01,6
2022-07-01,64
2022-08-01,23
2022-09-01,19
2022-10-01,19
2022-11-01,39
2022-12-01,31
2023-01-01,9
2023-02-01,19
2023-03-01,27
2023-04-01,39
2023-05-01,26
2023-06-01,29
2023-07-01,23
2023-08-01,18
2023-09-01,10
2023-10-01,8
2023-11-01,2
2023-12-01,1
2024-01-01,2
2024-02-01,0
2024-03-01,0
2024-04-01,0
2024-05-01,0
2024-06-01,0
2024-07-01,0
2024-08-01,0
2024-09-01,0
2024-10-01,0
2024-11-01,1
