,n_commits
2014-07-01,53
2014-08-01,79
2014-09-01,75
2014-10-01,51
2014-11-01,76
2014-12-01,145
2015-01-01,262
2015-02-01,90
2015-03-01,112
2015-04-01,75
2015-05-01,102
2015-06-01,234
2015-07-01,338
2015-08-01,116
2015-09-01,166
2015-10-01,337
2015-11-01,142
2015-12-01,128
2016-01-01,89
2016-02-01,155
2016-03-01,67
2016-04-01,57
2016-05-01,71
2016-06-01,2
2016-07-01,4
2016-08-01,2
2016-09-01,96
2016-10-01,328
2016-11-01,282
2016-12-01,242
2017-01-01,290
2017-02-01,95
2017-03-01,408
2017-04-01,260
2017-05-01,741
2017-06-01,291
2017-07-01,151
2017-08-01,239
2017-09-01,235
2017-10-01,693
2017-11-01,497
2017-12-01,102
2018-01-01,159
2018-02-01,237
2018-03-01,197
2018-04-01,67
2018-05-01,137
2018-06-01,50
2018-07-01,97
2018-08-01,65
2018-09-01,104
2018-10-01,70
2018-11-01,84
2018-12-01,152
2019-01-01,32
2019-02-01,253
2019-03-01,393
2019-04-01,100
2019-05-01,99
2019-06-01,91
2019-07-01,154
2019-08-01,170
2019-09-01,260
2019-10-01,180
2019-11-01,88
2019-12-01,46
2020-01-01,42
2020-02-01,101
2020-03-01,120
2020-04-01,93
2020-05-01,184
2020-06-01,252
2020-07-01,406
2020-08-01,415
2020-09-01,561
2020-10-01,372
2020-11-01,81
2020-12-01,124
2021-01-01,235
2021-02-01,133
2021-03-01,102
2021-04-01,90
2021-05-01,71
2021-06-01,105
2021-07-01,139
2021-08-01,74
2021-09-01,65
2021-10-01,101
2021-11-01,61
2021-12-01,25
2022-01-01,44
2022-02-01,52
2022-03-01,43
2022-04-01,36
2022-05-01,39
2022-06-01,54
2022-07-01,51
2022-08-01,34
2022-09-01,37
2022-10-01,31
2022-11-01,53
2022-12-01,27
2023-01-01,62
2023-02-01,15
2023-03-01,40
2023-04-01,20
2023-05-01,29
2023-06-01,23
2023-07-01,38
2023-08-01,24
2023-09-01,30
2023-10-01,28
2023-11-01,14
2023-12-01,13
2024-01-01,18
2024-02-01,7
2024-03-01,4
2024-04-01,8
2024-05-01,3
2024-06-01,2
2024-07-01,0
2024-08-01,2
2024-09-01,46
2024-10-01,30
2024-11-01,1
2024-12-01,5
2025-01-01,2
2025-02-01,5
2025-03-01,0
2025-04-01,3
2025-05-01,18
