,n_commits
2012-10-01,1
2012-11-01,0
2012-12-01,0
2013-01-01,0
2013-02-01,0
2013-03-01,0
2013-04-01,29
2013-05-01,131
2013-06-01,48
2013-07-01,178
2013-08-01,118
2013-09-01,163
2013-10-01,114
2013-11-01,205
2013-12-01,136
2014-01-01,230
2014-02-01,139
2014-03-01,218
2014-04-01,183
2014-05-01,382
2014-06-01,285
2014-07-01,125
2014-08-01,215
2014-09-01,185
2014-10-01,207
2014-11-01,310
2014-12-01,242
2015-01-01,141
2015-02-01,130
2015-03-01,195
2015-04-01,134
2015-05-01,190
2015-06-01,411
2015-07-01,319
2015-08-01,229
2015-09-01,207
2015-10-01,450
2015-11-01,222
2015-12-01,225
2016-01-01,167
2016-02-01,279
2016-03-01,207
2016-04-01,397
2016-05-01,253
2016-06-01,257
2016-07-01,270
2016-08-01,159
2016-09-01,267
2016-10-01,319
2016-11-01,453
2016-12-01,422
2017-01-01,581
2017-02-01,282
2017-03-01,367
2017-04-01,441
2017-05-01,409
2017-06-01,353
2017-07-01,324
2017-08-01,204
2017-09-01,434
2017-10-01,421
2017-11-01,481
2017-12-01,204
2018-01-01,574
2018-02-01,541
2018-03-01,311
2018-04-01,338
2018-05-01,510
2018-06-01,340
2018-07-01,496
2018-08-01,401
2018-09-01,480
2018-10-01,655
2018-11-01,346
2018-12-01,301
2019-01-01,212
2019-02-01,331
2019-03-01,469
2019-04-01,403
2019-05-01,390
2019-06-01,429
2019-07-01,472
2019-08-01,388
2019-09-01,422
2019-10-01,347
2019-11-01,323
2019-12-01,292
2020-01-01,538
2020-02-01,431
2020-03-01,419
2020-04-01,612
2020-05-01,264
2020-06-01,669
2020-07-01,586
2020-08-01,529
2020-09-01,490
2020-10-01,546
2020-11-01,249
2020-12-01,405
2021-01-01,484
2021-02-01,440
2021-03-01,449
2021-04-01,561
2021-05-01,426
2021-06-01,499
2021-07-01,483
2021-08-01,293
2021-09-01,365
2021-10-01,469
2021-11-01,333
2021-12-01,382
2022-01-01,575
2022-02-01,559
2022-03-01,704
2022-04-01,473
2022-05-01,512
2022-06-01,382
2022-07-01,447
2022-08-01,277
2022-09-01,476
2022-10-01,458
2022-11-01,538
2022-12-01,133
2023-01-01,342
2023-02-01,341
2023-03-01,390
2023-04-01,439
2023-05-01,601
2023-06-01,549
2023-07-01,574
2023-08-01,603
2023-09-01,639
2023-10-01,687
2023-11-01,476
2023-12-01,213
