,n_commits
2020-01-01,70
2020-02-01,14
2020-03-01,8
2020-04-01,227
2020-05-01,221
2020-06-01,176
2020-07-01,194
2020-08-01,112
2020-09-01,209
2020-10-01,99
2020-11-01,159
2020-12-01,86
2021-01-01,107
2021-02-01,182
2021-03-01,189
2021-04-01,177
2021-05-01,119
2021-06-01,41
2021-07-01,24
2021-08-01,44
2021-09-01,47
2021-10-01,80
2021-11-01,67
2021-12-01,111
2022-01-01,44
2022-02-01,65
2022-03-01,63
2022-04-01,66
2022-05-01,37
2022-06-01,52
2022-07-01,45
2022-08-01,62
2022-09-01,51
2022-10-01,9
2022-11-01,26
2022-12-01,159
2023-01-01,74
2023-02-01,35
2023-03-01,30
2023-04-01,28
2023-05-01,23
2023-06-01,101
2023-07-01,91
2023-08-01,57
2023-09-01,21
2023-10-01,39
2023-11-01,43
2023-12-01,39
2024-01-01,11
2024-02-01,10
2024-03-01,12
2024-04-01,10
2024-05-01,55
2024-06-01,26
2024-07-01,9
2024-08-01,4
2024-09-01,11
2024-10-01,1
