,mrdoob/three.js,BabylonJS/Babylon.js,playcanvas/engine
2013-09-27,1.351746345912617,-0.1457762555056636,1.6107289013645143
2013-09-28,0.2625973844470191,0.08865452249095834,1.8242156229224378
2013-09-29,2.7599647652734633,0.13548693746559662,1.7850601906176005
2013-09-30,2.708747784494933,0.21303453982160503,1.6761955006229945
2013-10-01,4.0376010574546894,0.06163316297928896,1.924339071379375
2013-10-02,5.941296630899277,-0.2165114176403224,1.4071295113274647
2013-10-03,2.5298208845580388,-0.07630459084310495,1.6530811998176635
2013-10-04,3.2711542184467555,-0.2780395945292404,8.585834589402786
2013-10-05,3.670517207395901,0.14421827085425543,8.055112865683208
2013-10-06,2.1470019207811797,4.135025642159244,1.9278311694586678
2013-10-07,-1.4978658176100967,0.1827554537917666,1.2458699351620663
2013-10-08,0.9164215524478341,10.07906825812315,1.1204551796033018
2013-10-09,-1.400693566862741,0.8927831005300885,2.5423501316589268
2013-10-10,0.32821825045594905,0.8804906306150918,16.375787946625497
2013-10-11,2.2995412265355424,1.659656266710012,2.6168969063834995
2013-10-12,9.1022384119069,0.2031062584012861,2.2507202116790266
2013-10-13,2.438025922249149,0.11921851957348409,2.0373254730042674
2013-10-14,7.607120692830024,0.12528808154727622,3.8836912678760016
2013-10-15,0.6551945234056349,0.09367945739930836,3.372422978585199
2013-10-16,5.033891357357693,0.013122652484046036,6.633982801114137
2013-10-17,13.312863633452054,-0.15735877679096447,3.03489574701243
2013-10-18,9.576827537308342,4.549056053262666,24.68305012233795
2013-10-19,4.496412553645777,0.28815569326691376,2.397512244908652
2013-10-20,7.753005006479535,0.10445437384233738,2.15323681828797
2013-10-21,11.649655307648583,-0.02686480730453453,10.437927549827027
2013-10-22,9.253259790013553,0.09357818332729866,8.627026259455342
2013-10-23,4.96723956531904,0.16111020512221738,0.750181540356333
2013-10-24,7.074061861124114,-0.1405041779035865,0.4998964308903824
2013-10-25,3.212980097568604,-0.28674980008029405,8.267266102268458
2013-10-26,5.555504674417719,0.43751134270757863,6.277142499094304
2013-10-27,5.027912305744111,-0.19635141566935407,2.115887618477358
2013-10-28,4.8513491511929505,4.840733006258615,2.309940146369738
2013-10-29,4.513046039139189,-0.16162177222268428,3.6830229306723217
2013-10-30,6.753170376523003,0.2291199465531017,2.51121539049356
2013-10-31,4.983101404864355,3.0245240769155006,16.56032507087297
2013-11-01,13.369820707299501,0.9454354354328328,2.2943781575568774
2013-11-02,4.8532608107350095,0.46970274210804996,2.310425954447108
2013-11-03,4.931141693298913,2.7703083657527925,2.175325237906228
2013-11-04,5.580759137420921,1.7661889694775232,1.4755335653787858
2013-11-05,15.153903020629,2.7961272536888684,-0.42274846703368096
2013-11-06,9.289807214454967,1.2055065337349673,0.8400415444722779
2013-11-07,3.252636129275558,0.04347664633480561,2.4469301361798186
2013-11-08,5.06382135778344,0.9460450332438487,1.7418995820024379
2013-11-09,6.756646900301242,0.4715047833328221,2.1046013054642105
2013-11-10,9.352447529277653,-0.19736324018260207,2.1388075924245786
2013-11-11,5.0034057882113085,-0.2331040012575972,3.307057609091035
2013-11-12,4.973299501900037,-0.3098279318808707,-2.257808454722223
2013-11-13,-0.584774927047794,0.15440639785949492,3.732628942751354
2013-11-14,5.066369211196062,0.22522024547413763,4.545870883120273
2013-11-15,4.52536148316966,-0.18563998809043702,9.793671490720868
2013-11-16,4.548040113060167,0.3347458791793034,1.8326620602295862
2013-11-17,1.1103927510708973,0.05513998078117305,6.133521704022634
2013-11-18,17.19552812449315,-0.14389214254497248,11.752582895893388
2013-11-19,2.896052730033564,-0.30351728249555143,5.613375825483985
2013-11-20,4.9917883136582155,0.19189171989209675,6.395056372551214
2013-11-21,4.834238452742326,0.1855474152535016,11.126108790892356
2013-11-22,3.475283224720588,-0.5154319158826326,4.7499742001317005
2013-11-23,3.1458935213622734,0.28566658112172816,4.590050110791959
2013-11-24,3.3712678121234574,0.2889996362504693,2.8865706058398164
2013-11-25,15.018661104464446,1.0259809338901813,27.90500671841766
2013-11-26,1.6335471048096983,0.6697227310485034,3.206821527339114
2013-11-27,-3.531096405316891,0.10554124587729774,2.6518889679235884
2013-11-28,1.028430728905042,0.1017441979555746,1.6585637581306951
2013-11-29,0.26526868164947726,1.3510063401543668,1.3832102457544753
2013-11-30,2.1883332655439087,0.398940893100612,1.2041709644933494
2013-12-01,2.310657239607005,0.42412277910990587,1.5056128598465297
2013-12-02,4.975623423484598,0.19872911494637419,1.427407879858068
2013-12-03,5.689376442264539,0.6598900736783865,-2.5469938867897417
2013-12-04,9.504685378552132,-0.3899686495055585,-2.5114770486798332
2013-12-05,4.024433003421471,1.199989015897189,2.0710726854016293
2013-12-06,6.942222359352387,4.394776086822153,1.3876135543140116
2013-12-07,3.6565634295427403,0.3868960756229918,1.9701686004711076
2013-12-08,6.3232306838827395,0.4743344755383938,2.0188515995886807
2013-12-09,1.6037046214399076,0.3743504062213825,1.7936729348955485
2013-12-10,4.560545428696879,0.8198385584060468,2.147343200222957
2013-12-11,6.045789199178249,2.2656463953250094,1.7563259337015658
2013-12-12,3.477866540371438,0.20084832502470806,0.22987549218695413
2013-12-13,2.002777461500077,0.5937856861837254,5.274792156283535
2013-12-14,4.639546016543733,0.2001029569474434,0.7286664874128985
2013-12-15,3.4218441489819296,0.43305320779670353,0.34243124815192694
2013-12-16,6.287087539607579,0.4242008513243187,1.2873454500472652
2013-12-17,-1.5521534100694006,-0.022847573475717926,1.159300150248267
2013-12-18,1.1808064897694162,1.110319935613291,1.3746215372181836
2013-12-19,7.4652269227324775,0.15345656741155472,3.5630660856364167
2013-12-20,3.9629839661966195,-0.06910767541053052,2.093534785504772
2013-12-21,1.6203774922011123,1.1066651141127424,2.8755088353433513
2013-12-22,1.6331622197323377,0.36264065536763834,3.5137876913631585
2013-12-23,1.2771375216765672,0.17988201446369842,0.5710860311519883
2013-12-24,8.878480553600703,-0.09169282878792714,0.8637159951780591
2013-12-25,4.338068209458195,-0.4679290667410072,-5.167432800297081
2013-12-26,1.3761275561251067,-0.004308620773057826,1.272737727161532
2013-12-27,0.9013509651739096,-0.039280442869289896,1.3646058653633972
2013-12-28,2.855928605654228,0.20767587489634792,1.9899800167350947
2013-12-29,5.524931787359515,0.5944819950822054,3.209711074532585
2013-12-30,2.1095081813256167,-0.40622895163070744,1.2643312018152988
2013-12-31,2.858604178752667,0.52794093706288,3.288863050725928
2014-01-01,0.7309722003328886,1.3502542503993826,-7.568395653785285
2014-01-02,0.4640590941935166,1.6468376616675355,19.1783163928093
2014-01-03,2.814779069717407,2.070301060543067,26.123100643073865
2014-01-04,6.883434230733683,1.7966024610484415,10.281706055367618
2014-01-05,2.02825728695456,7.908843194515774,4.523647075045991
2014-01-06,3.40383922295306,1.6452696617747011,5.395770335783169
2014-01-07,2.6869574012114845,2.2332124334413397,19.651182474169318
2014-01-08,4.758222355252036,0.6012493440472556,5.621678407956889
2014-01-09,10.96597976399004,-0.0602799255459201,13.03648815031645
2014-01-10,10.899144438478375,1.219159600487517,8.144137962362949
2014-01-11,2.6902427691357778,1.4087626749309463,4.189597618080419
2014-01-12,3.0764861439795954,0.95966770914847,4.49757901299346
2014-01-13,12.65394358344018,4.206482493988466,5.203483534113464
2014-01-14,14.225140879834363,2.10773408063763,11.423520518375064
2014-01-15,24.717414336107556,1.0233866555965778,8.20797434740301
2014-01-16,2.5350818603962173,3.7156559306823422,4.428488770860097
2014-01-17,-0.7569801474565205,2.464181534937002,9.345196776719067
2014-01-18,3.9307505388773896,1.595357336145523,3.7917573518795504
2014-01-19,4.5154773744494285,2.6485427756034556,2.974182861739971
2014-01-20,3.3068753719406487,17.52541626021142,7.264638872676755
2014-01-21,6.199267613817303,3.4289270058238026,16.699963163902048
2014-01-22,-6.857409221267387,4.404056243944775,2.380674173928842
2014-01-23,2.035967488270478,4.968782912522761,2.372731284246175
2014-01-24,8.223821473914098,2.6048486922397616,1.90378849718836
2014-01-25,9.343175001591993,2.418027096838976,2.4889557251078465
2014-01-26,14.32894831026747,2.9638959083921876,2.260100559043213
2014-01-27,40.177681840372614,1.28374715844816,-3.964623845632957
2014-01-28,17.861941920925933,-0.25433371327505594,1.858677062188423
2014-01-29,14.35527904302591,1.9269677200973248,2.137383739755421
2014-01-30,16.41110159152723,-0.5210203392774918,1.708738514874561
2014-01-31,14.43539179822035,0.6485772939858471,1.5625337836340674
2014-02-01,12.552634389889858,0.906352237782886,1.5028401984383875
2014-02-02,9.589840461508146,0.4698800161048643,1.4201254820952518
2014-02-03,-11.396741375697378,0.18925558059269282,0.8746560364351832
2014-02-04,7.887498572670779,1.049311989864805,1.176980761643363
2014-02-05,12.309560520833003,0.07873269237749392,-3.3327141507845126
2014-02-06,9.784497121198925,0.38235681540493865,1.0436830581830976
2014-02-07,18.735657681705096,0.6588449844186262,0.9311451979570893
2014-02-08,12.365676892520987,0.4590923550964638,1.0462125519649121
2014-02-09,14.119128956654041,0.3197561852492413,0.9571676618768005
2014-02-10,15.807896741220926,0.7235566748819889,2.0256568581210503
2014-02-11,14.126531420877162,0.14706285267740504,0.8532082380528512
2014-02-12,42.923644804049815,0.13560057647413548,-2.4179124278245205
2014-02-13,20.83129274825102,0.591315664936764,0.7799471333749093
2014-02-14,17.34755958053026,0.6752693087128273,0.45801480181493054
2014-02-15,19.234691353969566,1.3677304120801055,4.717398279846865
2014-02-16,13.682186063715632,1.454322540215665,0.5615672404222285
2014-02-17,5.1062032630595215,3.6140201680893336,-1.9153678974854145
2014-02-18,24.83778054641336,1.2503701213388625,0.44468960408329217
2014-02-19,46.299773884087244,9.108218663955414,13.384699310500364
2014-02-20,12.87249578084899,0.39853261784762267,12.415528815247217
2014-02-21,13.380456305532778,0.6478823016804803,1.0988491868572732
2014-02-22,11.386662174198602,0.3787532605226942,0.4250571378157899
2014-02-23,15.906784785903126,0.727144693918188,0.3067666973484676
2014-02-24,16.473449272589207,0.7008108067878022,0.12180978001619125
2014-02-25,14.20730082811975,0.062138159303641555,7.208970520853499
2014-02-26,14.354169883101449,2.209495104051091,0.27836118124146025
2014-02-27,-2.3288631256098213,1.180113543292832,0.4034553848297656
2014-02-28,9.101072802461122,0.2780233463184668,0.22209457699688423
2014-03-01,19.283028664744126,0.5797048198226007,0.4705539465322329
2014-03-02,14.003448735908314,0.1694758581089377,0.3512328800742873
2014-03-03,6.979463380888261,0.17772019285532348,8.12202408808087
