,puppetlabs/puppet,chef/chef,ansible/ansible
2019-05-05,6.065931307553501,16.192657311938582,15.14055051727194
2019-05-06,6.32729352568317,17.538524550916947,15.552082351109338
2019-05-07,8.04716707426246,31.945571000140472,13.587481954758676
2019-05-08,7.867108294072828,14.533955869915182,14.82106328401545
2019-05-09,7.632247347151173,1.5947965797925798,12.377666271343998
2019-05-10,7.307035607194649,13.469277671852513,11.64190202862994
2019-05-11,5.41410688495842,14.348236666745036,14.556281439147334
2019-05-12,7.168822147192556,12.039710855330592,13.557186230532947
2019-05-13,7.291718483566411,32.88648891281238,13.009069559112898
2019-05-14,4.769084463528659,11.403834353793785,15.559968871027912
2019-05-15,4.539732991250368,11.891068176734077,12.51623404187378
2019-05-16,-0.4007525663764513,7.818271482201982,15.098742420676654
2019-05-17,-3.567301854189976,7.942507416786901,19.798238193881783
2019-05-18,4.787374899783231,2.606612984963558,14.31570089911024
2019-05-19,4.407516678452104,8.074347402254315,13.904146938663144
2019-05-20,3.292310005571157,2.110701597137682,14.270997930266054
2019-05-21,1.4756648615633228,2.7964614068931315,15.39085116349741
2019-05-22,2.152354999001997,-0.9414279120516102,17.355351778464563
2019-05-23,1.4452808802804804,6.069203475653426,20.048110253817605
2019-05-24,-0.5531859662262213,31.363025566135374,19.923469076758657
2019-05-25,4.2141352302780275,4.816302878649406,11.047395227118917
2019-05-26,3.805707686696684,5.227853169775351,18.240504603142327
2019-05-27,-1.6416415308513037,3.6114559918772438,4.351939928512106
2019-05-28,6.072216876722109,5.114746682445069,26.184942339251542
2019-05-29,-1.36519201593656,1.3844539086507797,18.308293136719456
2019-05-30,2.100890090987714,2.1408917334993687,6.023722245207152
2019-05-31,4.640559504879416,2.8945180265647004,14.118251373835998
2019-06-01,3.7219837253917905,2.82023803702451,15.83880225138957
2019-06-02,3.997216779651167,3.194035496494481,16.52010188241582
2019-06-03,4.756271350736748,3.313128199466186,19.48015058203059
2019-06-04,17.284971054676536,2.262523599117202,12.46298531199704
2019-06-05,6.218449856128332,4.746502382904994,22.993211844821833
2019-06-06,5.866035531663948,2.4149413191661027,16.924579288051543
2019-06-07,-0.006967934958192146,15.284671024925991,15.676339438706169
2019-06-08,4.882261451836337,2.947143482794163,20.696699853796535
2019-06-09,4.140823268213133,13.785266104917822,18.14530049141294
2019-06-10,6.223395844643992,3.172746509745573,24.243111441191783
2019-06-11,5.045645191213692,13.027068502693183,21.167128827076894
2019-06-12,4.320578474189209,0.5016725367561398,19.808647987778393
2019-06-13,13.947593184694329,4.211030708416881,21.206043994267414
2019-06-14,3.2130123289863715,17.39437730742218,19.658477226950186
2019-06-15,3.285624518333062,3.691606216011938,15.62188716462244
2019-06-16,3.645873418726918,4.818513910881867,18.656684586545726
