,facebook/react,angular/angular.js,jashkenas/backbone
2013-08-29,2.732867876805122,2.2404118229776193,0.9691479318218855
2013-08-30,3.766969390766277,3.534170309240405,1.9369025313953976
2013-08-31,1.7052425725680849,4.214636414395851,0.9204360948553763
2013-09-01,3.895525395879968,3.76042564906078,0.8755374923475251
2013-09-02,3.900608539854664,4.366964405801147,-1.694289153057611
2013-09-03,3.536930579236042,3.939516789241034,0.8789515139439343
2013-09-04,3.685022889162911,5.530076995240638,-2.5002659170653803
2013-09-05,4.766638558023628,5.779177754999041,0.7946463754041252
2013-09-06,4.3159340132888016,3.2325898539272435,0.7600472121526348
2013-09-07,9.516521713858943,3.5198686129544074,2.739394542038755
2013-09-08,2.490861176694127,4.214179384646124,0.7128800620212291
2013-09-09,11.5360532587014,4.724434744216984,0.6568743040179981
2013-09-10,3.8381411623578576,4.956257490265093,0.6241594603863162
2013-09-11,9.775204198053071,4.017357936447868,11.09227019072977
2013-09-12,0.8306710160437748,-4.655038173973827,4.622248370350045
2013-09-13,-0.2511276972227574,7.132317825902081,0.5843899870059417
2013-09-14,5.360206307960846,5.796434478995751,0.5589489939187762
2013-09-15,2.1640708331975413,5.711584576245779,0.5561401659941883
2013-09-16,1.1871888993160802,4.003119616330196,2.021459506301196
2013-09-17,2.0274190445088895,5.858110989382294,0.3464887159274688
2013-09-18,3.822026610320056,1.4797170962576152,-1.3152552915800524
2013-09-19,4.061640068807248,4.970052503390629,5.448415691545788
2013-09-20,2.196131098913445,5.215774122149548,0.40709102634056227
2013-09-21,1.034814717730838,3.8874079283021055,0.3764043471103981
2013-09-22,3.818362314224276,5.142384114317916,3.3960845038297323
2013-09-23,3.819990990833202,-0.7556075289151303,0.38272272913085614
2013-09-24,0.1277900088650128,2.2772056010362745,2.031166296405987
2013-09-25,0.7169785282413961,6.84134294005213,0.24257061505845934
2013-09-26,3.9584097246851484,5.409521184790242,0.21011100812198794
2013-09-27,3.4021851025429433,12.313740226702693,0.18040877068433986
2013-09-28,1.9844623129272518,5.289991903297784,0.45529269351626606
2013-09-29,2.9115751791582345,5.524749120563545,0.280512564260964
2013-09-30,2.4087008140056563,8.415693355840896,-0.2701901638136919
2013-10-01,6.178216042810783,17.415018445686915,-0.36153755903860296
2013-10-02,0.24793240543887107,6.507616826105099,-0.25416712182645834
2013-10-03,2.7962082821202308,14.324488862017445,0.1314249291159028
2013-10-04,1.380516247917186,6.930458322680747,-0.056859332287658104
