,apache/httpcomponents-client,square/okhttp,google/volley
2013-02-07,1.5949818296779146,-3.8550846660384943,1.0000005098103457
2013-02-08,0.9325687738729534,0.6346550653057141,-4.0451351646446777e-07
2013-02-09,1.351335629665676,0.623225233847396,-1.888388087114837e-07
2013-02-10,1.2063786327908377,0.6108198816370167,-7.379807460647669e-08
2013-02-11,7.103941851201268,0.5998613662202034,-1.0425533776921516e-07
2013-02-12,1.0673511798175759,0.5878937439910367,1.0000004489908623
2013-02-13,0.9625955492537577,0.582158912632975,1.9999997818064073
2013-02-14,-0.27572048013295364,0.5733279901837003,4.601975644911306e-07
2013-02-15,0.7146256817876198,0.5622525376408767,-2.6415096350601806e-07
2013-02-16,0.25201405306979546,0.5521440532590647,-1.5566271730464394e-07
2013-02-17,1.868846225082522,2.543875719729913,-7.351272669504942e-08
2013-02-18,0.07578674955452021,1.529737329206475,-1.79119705389996e-08
2013-02-19,0.3151939091691245,1.5187439424663398,3.6679560949131244e-07
2013-02-20,-0.7374998412848771,2.5038041575829455,-1.2308457293019266e-07
2013-02-21,-0.15193775190060954,1.0014136486735703,2.4870614305266104e-07
2013-02-22,1.4982593667463453,0.48864714334884457,-2.3043074678576683e-07
2013-02-23,0.15681735542893144,0.48117537550986306,-2.281761501958179e-07
2013-02-24,0.5339858255517558,0.476785070643637,-1.4787598900393312e-07
2013-02-25,0.05153741042713231,0.4599654770345486,6.494427605447237e-08
2013-02-26,-0.4384898277378738,0.4511353716444047,4.4402752693958814e-07
2013-02-27,1.558581868071444,3.4213433332942595,3.512187269891745e-07
2013-02-28,0.04626922945629301,0.4205955856087189,-2.96278147144074e-07
2013-03-01,0.28872514608332533,0.3968132034051797,-6.313081480769795e-07
2013-03-02,0.08733273454543689,0.38492115614924516,-9.479838481224273e-07
2013-03-03,0.007078476244599181,2.3720615735872714,-1.1510275886161743e-06
2013-03-04,0.04544140565105827,0.3417399183577465,-1.147477771567741e-06
2013-03-05,-0.17748406061604566,0.3325874521520004,-1.0626960255742264e-06
2013-03-06,-0.01135055588165626,0.2795020264362561,-1.2649629645464517e-06
2013-03-07,-0.0067488628901689295,-1.6563532853435734,-1.606185553376557e-06
2013-03-08,-0.002921038060106313,0.3121377929573821,-2.277104790976629e-06
