,symfony/symfony,laravel/framework,bcit-ci/CodeIgniter
2015-04-10,9.951924186316635,10.98506956105583,-0.08583482344851653
2015-04-11,12.756732869664825,6.1243066247497975,-0.08699326043533348
2015-04-12,8.604870014981284,8.743689703882723,0.26711777454731633
2015-04-13,12.448644576764586,9.251487254937159,-0.36617834871096555
2015-04-14,11.304906676560531,7.687408194253509,9.547234748753633
2015-04-15,13.088384084354729,7.634954855306011,0.39617739114766876
2015-04-16,13.53627169381931,8.259274717138691,-0.17349441749509448
2015-04-17,-8.281239206127523,7.355666592600371,-0.022866338019610265
2015-04-18,11.518503766170088,16.044352716356233,0.2897612570121192
2015-04-19,14.700195974225114,7.6373163682827565,0.023882780580133683
2015-04-20,8.975057076046264,6.536718879382674,1.2815983052116606
2015-04-21,9.73236362252412,6.975380788033429,0.4866815840844602
2015-04-22,10.31710374750047,6.023465921118048,-0.28633422680905124
2015-04-23,9.481917358506262,29.31006352444657,5.741151018458936
2015-04-24,11.650879954714805,2.548178642375624,5.073829405321894
2015-04-25,3.173118761731728,4.978431891275122,0.6443541868773979
2015-04-26,9.784746662508427,6.506521563819826,0.7357954475021123
2015-04-27,28.76158710302697,7.643692933859727,0.9510767510431946
2015-04-28,7.418834225198423,10.220556930294162,1.3859256923845173
2015-04-29,-0.6086862928641117,9.58060735500424,4.098093189352953
2015-04-30,3.1124807955820506,5.4760889275864235,2.6955245963975245
2015-05-01,6.932863493414648,7.560527131160035,3.1135396910354163
2015-05-02,10.745199998488488,6.506727084913596,4.004222365813758
2015-05-03,4.201183081256991,6.363508449292212,1.3614433931723944
2015-05-04,11.412399160229214,0.4112442810629413,7.760214174675321
2015-05-05,11.56029715183344,2.4187541244997486,1.2991102917770039
2015-05-06,11.610776259477287,7.442048610863081,2.489231978293484
2015-05-07,6.680228016460364,12.88417760361526,1.610372330577631
2015-05-08,3.5731054096953425,7.58826983311741,1.2678084816589563
2015-05-09,5.778750087997507,14.085669805190946,1.2549703102310508
2015-05-10,9.22306497679304,8.497109426609951,1.4974894924976023
2015-05-11,11.801529312432923,14.37154786568718,3.5690141594662097
2015-05-12,11.139269195568847,11.482532674984963,2.243028527184802
2015-05-13,10.566175003060309,11.782762162210718,5.036828925694904
2015-05-14,9.667306055474638,10.570122263855698,0.043048465960943284
2015-05-15,33.018511416223305,17.945078770036794,0.5468986886918751
2015-05-16,28.6850443912909,12.55722636476588,1.2940860336238709
2015-05-17,8.273415634189863,16.773172385287562,5.34416339061403
2015-05-18,1.652411771440147,-5.930074956974449,1.1914665406388742
2015-05-19,5.3702663532872155,23.3555878347918,1.1546344872038068
2015-05-20,29.413692453235882,7.853960867830056,1.4870481952710042
2015-05-21,12.05157559698392,17.12362513214668,2.4325763941967367
2015-05-22,5.494464187442155,-1.2583969448827528,1.4110675246588391
2015-05-23,7.094419080392753,13.108946891288385,1.1228778119551825
2015-05-24,8.12809671627491,12.922487774512156,1.1476321130345084
2015-05-25,7.157367060821785,19.205262090143563,-2.254016129929255
2015-05-26,10.64582443251067,11.223822689814249,1.3546193871564256
2015-05-27,8.9436359386565,19.199441998372407,1.0396721685761972
2015-05-28,2.8988607760998764,16.904188764219093,0.5274957543274973
2015-05-29,13.84780104118509,20.446455558671254,1.2404050218795915
2015-05-30,11.490223778509813,12.687274828818131,0.9970231348779014
2015-05-31,7.408963136730292,20.169317330826427,1.0288645096603264
2015-06-01,9.013790785072342,17.486094983425296,-2.696899146789579
2015-06-02,4.99262411795146,33.69229456723252,0.6528637437476914
2015-06-03,5.234395207649865,59.09638738576558,0.5512305847451503
2015-06-04,9.850094144472347,42.60825494170601,0.23802746050127888
2015-06-05,13.913728321932439,20.81661579728345,1.2772294943379023
2015-06-06,10.663153224395392,29.528223245234173,1.0704691233113819
2015-06-07,11.145364842324287,21.7006566524969,1.040611636457089
2015-06-08,12.78853866842589,20.772281334010255,0.8613641186735488
2015-06-09,10.858453710098118,15.361687460443667,0.9812640114233558
2015-06-10,10.43270483640237,19.29819321229222,1.0978413713899262
2015-06-11,28.50470688054521,16.501525692082616,0.3575515262966079
2015-06-12,2.0620465008995508,15.177403238431477,0.45244005150391386
2015-06-13,7.508813996502953,16.002057215210854,3.2634845191587876
2015-06-14,7.603246997954234,9.341933484596073,1.22058180076124
2015-06-15,11.857135905985604,7.230120776531503,-2.560708999247174
2015-06-16,10.195145200402694,14.051769312868858,1.1992195304501554
2015-06-17,12.622294191258446,5.442707537692741,1.630149105618171
2015-06-18,19.337597628275006,24.060761106758708,2.272857281962705
2015-06-19,13.880694094962662,3.442651953152612,1.7050449432496637
2015-06-20,6.062874554568807,10.140936541883006,1.5243876528095053
2015-06-21,10.001211256548824,8.166487837782023,1.4835318497395438
2015-06-22,11.0523179939285,11.331061803768542,2.2736209588420544
2015-06-23,6.86046989718596,10.79401482489375,5.4131154481703705
2015-06-24,4.0186943863388604,14.902079007922863,0.9118278625025439
2015-06-25,3.2852958858887114,11.027645087804673,-2.7859963737155677
2015-06-26,10.013851885827435,12.149236506848743,1.5902944831529724
2015-06-27,20.58980152875611,10.361409799330257,1.8004848874194637
2015-06-28,22.57402666345893,18.88430185379117,1.7827136162321666
2015-06-29,8.653200196126388,18.936397577549265,1.6240994465670253
2015-06-30,18.13193889073384,19.788340486229536,1.659676872551883
2015-07-01,19.133780760300276,14.125975242725204,0.8804377763989399
2015-07-02,9.97324893995576,14.903173941742299,1.4294649777028754
2015-07-03,7.313714240868276,11.00464863905277,0.004884189575326214
2015-07-04,10.229042755814712,9.907767686155722,6.012562546622185
2015-07-05,6.7073537739153295,10.901649407895464,5.182267765288826
2015-07-06,5.934990666460645,3.1364270831860894,6.59614491051927
2015-07-07,3.7317028831338686,8.649911814884828,1.8037243873743398
2015-07-08,2.669306637711651,6.953691309963494,1.918606294528769
2015-07-09,9.6914761891193,9.322175295696741,-2.5305655029427827
2015-07-10,5.977597249026201,14.349032239190105,2.207374471073675
2015-07-11,2.54440251335373,8.436199657430244,2.181175944790514
2015-07-12,2.9233573640153687,10.525300773510208,2.609972768315863
2015-07-13,22.375094320096373,9.804530041613617,1.9974214406754154
2015-07-14,4.932112701244669,7.897802742398171,1.4765372146504019
2015-07-15,7.806329413550208,8.857513070284822,12.747383974529921
2015-07-16,3.2510595706467065,9.244106797488364,6.872759685675562
2015-07-17,1.386020988833814,13.805532477500758,4.177000505644511
2015-07-18,3.4856375825259964,15.937729750094006,3.1643868904830774
2015-07-19,4.08589709914982,4.336015781709184,2.503594847488844
2015-07-20,4.252635638412649,14.388587096493833,14.267434487876969
2015-07-21,2.090650882973082,8.252368380318678,4.174638377897248
2015-07-22,20.202853111217152,10.902577738618529,4.711086225844923
2015-07-23,3.0801095090067667,3.286283975498354,12.26496418239311
2015-07-24,3.7589525742196717,2.493266019668035,3.4034067635784386
2015-07-25,4.632596501162553,0.3207469751488127,3.053595614021795
2015-07-26,24.884248196211715,5.002134004929626,6.2767879949945975
2015-07-27,4.373373435524579,3.425311043073218,3.507870398010693
2015-07-28,7.87377948082742,4.0536790489315555,3.1170958129276696
2015-07-29,1.329654875633845,7.016407762272547,2.058706866661476
2015-07-30,39.22939376507619,13.069354089629886,2.4223047838386282
2015-07-31,15.32294866989919,8.240002734981157,2.517843785117169
2015-08-01,53.14600481224005,10.855532669338,1.8360336177370924
2015-08-02,6.553991920236284,10.737298865320598,1.9862911337093059
2015-08-03,6.518629188857343,9.966346460594394,0.7252983547312479
2015-08-04,2.080971995717978,11.374466429100757,1.2959601599024297
2015-08-05,10.159827514975884,1.6268878332955263,2.6812003595257687
2015-08-06,7.541619512925007,11.020199483692952,1.0348855272689437
2015-08-07,3.4823247642893005,3.4271230063306684,15.016759652141644
2015-08-08,3.179040775091238,10.108855753380972,1.2294417868318768
2015-08-09,4.1260629222385585,11.110057464416178,1.4301935013112261
2015-08-10,3.9537976348012998,5.620137198517395,2.21741766164851
2015-08-11,10.285891093188193,4.655452105683168,1.1587672579738346
2015-08-12,3.4790711668362504,10.742611590028577,-1.6142541119415503
2015-08-13,1.5999109288646427,4.791540374757362,6.359855078275931
2015-08-14,4.0965568092286695,11.966451805072133,1.6962297100205728
2015-08-15,3.1908694811585265,6.499229508272045,2.7371279674042412
2015-08-16,1.4204471802694771,6.797282491172759,1.0661348665216954
2015-08-17,0.6369699689356003,21.29550378095826,0.5958428260361571
2015-08-18,-0.008702367956427093,6.954300112782294,8.71690390221564
2015-08-19,-0.6826345841516384,8.589685077577006,0.08907144663453892
2015-08-20,-2.337114266409276,6.843229190928122,0.7214227903753357
2015-08-21,6.0709820673323245,4.141699832617686,-0.5810460087799063
2015-08-22,12.541318419250901,1.19438955695761,0.29410922442613696
2015-08-23,11.75406898743477,1.0125307493861568,3.7415325105124406
2015-08-24,11.835952259301626,2.284076882868215,0.12097305453061372
2015-08-25,9.976322507187318,7.901213477823739,0.46496343118825095
2015-08-26,20.24282582501552,2.6385997037417352,-0.30941324860850905
2015-08-27,17.201379650944617,2.7335560171626954,0.362584788132546
2015-08-28,7.7757293449063525,8.381339448990078,0.2628129306080918
2015-08-29,9.07858848863508,15.869951289093166,0.4306037114558986
2015-08-30,5.45724023471224,13.901267523538785,0.779550304197097
2015-08-31,14.523910012579158,19.28668420064062,4.964603200572364
2015-09-01,11.885602462824536,9.01714374978099,7.508749762149714
2015-09-02,4.0547079950912135,11.010574353026373,0.9698635248366753
2015-09-03,9.851915042470601,29.367120971937904,0.625806123132358
2015-09-04,9.55591903524547,9.022195999399068,0.9076124695116075
2015-09-05,10.521213929241132,4.01054137881907,0.9328365595810001
2015-09-06,13.379284430342185,9.030387206971909,0.9445616236097332
2015-09-07,9.933726304795655,11.977164828790194,-1.5585268729342467
2015-09-08,10.738386612574441,8.43762217139345,0.5743722173311442
2015-09-09,22.770575659221972,23.417902762736812,1.326691108461523
2015-09-10,18.9735300432509,9.520000647464112,6.649469593512904
2015-09-11,9.567451568298802,12.771444538736832,4.4617827286630405
2015-09-12,11.945575236441274,19.398023593455882,1.519457268198964
2015-09-13,-1.8487040261957999,8.00235221551559,1.443431289813583
2015-09-14,40.25655533674365,9.908106156909914,1.3346340222143454
2015-09-15,13.962384512269676,14.75613473315812,1.3069096994431773
2015-09-16,13.418629353298432,11.861266444528633,6.720833022146413
2015-09-17,9.953381550474068,15.964960935243305,1.6035882346438428
2015-09-18,12.421966648573388,4.65073764878096,1.982494383275757
2015-09-19,14.253334402937075,5.1170695701630375,1.7466465510123848
2015-09-20,16.188843542325962,12.280217206908674,8.676934140188752
2015-09-21,12.808757771672823,2.952355797958799,3.4963166581318657
2015-09-22,21.206002585429164,6.991311327770346,3.4686414408049355
2015-09-23,14.413664935562466,8.190461152619049,1.9526500538161946
2015-09-24,20.587994700719392,15.955004669114157,3.5094311697029563
2015-09-25,19.92276648103527,16.38054225204185,2.1314771066142337
2015-09-26,58.953261089119195,13.761162929774144,6.658922852933829
2015-09-27,23.51800067860605,7.727635452657291,1.7241422610926789
2015-09-28,72.21700246041092,15.348756474073209,1.85326520458624
2015-09-29,13.357104614632792,11.968424002320877,2.1535520028260855
2015-09-30,56.27527121850221,14.549267372102932,3.225492523076942
2015-10-01,91.14953268655805,12.913636040106882,1.6299226285756943
2015-10-02,48.740014099483645,9.596422384603077,9.585182758324002
2015-10-03,17.67957760811662,11.16811341360484,1.4428991652690946
2015-10-04,4.843223594007411,17.867637699610768,1.4702392826917776
2015-10-05,21.448617305231295,10.194856352983837,-2.423775950079687
2015-10-06,47.40756655067376,11.083748332098995,-0.6734879988833008
2015-10-07,27.56825650196228,4.352509705042292,1.2799052647197888
2015-10-08,13.00553857966513,4.684848140056831,2.044515290918378
2015-10-09,-3.2049054814522826,14.03741064807442,0.8000214769193897
2015-10-10,32.73923360413072,12.770701200558147,2.1142000588423464
2015-10-11,15.056201502157407,8.135294592164346,1.8426368660061234
2015-10-12,19.32847509719616,35.221338683013016,3.6534552920041885
2015-10-13,16.115217065154017,13.357631352597172,1.8227671003576604
2015-10-14,7.401656619209563,20.963636408175116,1.2342761825158295
2015-10-15,10.20942415769142,16.218332006971025,0.43622454035427316
2015-10-16,9.632281276402434,10.360718031047071,1.8452533801378443
2015-10-17,7.439811965537327,10.108519827923736,0.8834014781205647
2015-10-18,13.03146353013053,13.766766276834588,1.6136541743340436
2015-10-19,9.123585019102215,10.049998317349258,0.992102941473048
2015-10-20,-0.001025380359021888,13.36292849685017,0.3068237233414342
2015-10-21,9.58971023155695,4.481637598575661,2.9039405364740905
2015-10-22,8.02522156700382,6.115783624102233,0.485386123909565
2015-10-23,10.460057096130347,9.181194946651058,0.30167902206021835
2015-10-24,11.604576481385227,8.24738590782572,0.7741060530417759
2015-10-25,8.211461964797262,11.862974714297732,0.20036503228760236
2015-10-26,1.0789496716554499,8.441203571363886,0.10718718974410688
2015-10-27,14.066946298726247,2.2479452622393654,0.4592765770306432
2015-10-28,29.33602738351999,13.869138974665788,0.41692302401988046
2015-10-29,14.246062093938418,35.57678282917878,0.029795541865813624
2015-10-30,16.1064565851472,11.705004621972112,2.4689757578330966
2015-10-31,7.022289251299396,11.965625157386611,6.078748899245934
2015-11-01,8.009876779159043,3.570527506222513,0.480906670898984
2015-11-02,9.326465005593207,18.145024344154866,-3.479679686230287
2015-11-03,13.95825683378889,12.20886340303594,1.0886524642590747
2015-11-04,39.96003567181533,8.150573339556027,6.5180173116174025
2015-11-05,21.871318336863276,9.558814769827098,2.114212184825582
2015-11-06,3.968543902441296,6.901622382631022,7.354123835495686
2015-11-07,12.92880407815702,8.278735916749692,1.4549242635592992
2015-11-08,6.499542143221992,11.759894348877484,2.946297690534646
2015-11-09,23.396856312486324,10.416618605103777,8.521495779549408
2015-11-10,3.181533408007793,14.986479798468917,1.374809861110528
2015-11-11,4.683602836368232,14.121223295563,1.666953239085665
2015-11-12,1.1507960438791143,37.30621356588257,2.4617902544393213
2015-11-13,2.551943579047876,18.545479871702522,1.590706357089529
2015-11-14,5.881036267759847,39.19411691903889,3.8393893150623724
2015-11-15,5.761366167397578,13.078703339170712,1.3774726036786564
2015-11-16,1.3602986682798202,48.733665734552545,1.7816265375434686
2015-11-17,7.162219714662659,7.424767706555668,1.1060339416768559
2015-11-18,27.96423758149046,24.164504975651635,1.9464891024647413
2015-11-19,7.377545123468454,6.418625395692535,0.6733775450223418
2015-11-20,6.348040628924592,6.384173459010128,1.7333560427936159
2015-11-21,11.080801953523565,5.493347362350814,1.7124841649783595
2015-11-22,3.544522147090148,5.223681745091842,1.4423982984120765
2015-11-23,24.76465857012979,1.6061213663784049,-5.381747095102826
2015-11-24,16.624907017998876,2.966100314401263,3.180706979854689
2015-11-25,20.752621799996554,5.98604472748633,4.837987890484187
2015-11-26,26.960238663611637,5.03675570039955,4.510282540250914
2015-11-27,27.325304271732083,8.080187192830733,1.466707197445506
2015-11-28,57.67894860459819,7.651759307130418,1.4777879115692567
2015-11-29,24.181189310391254,11.839382942158164,1.1914606262502283
2015-11-30,24.85222640678939,18.191975300495805,-4.517151550820031
2015-12-01,7.49467349423997,56.77776242930758,1.4437494562565454
2015-12-02,12.207145007158562,37.79547534866283,0.7728579845645032
2015-12-03,4.20370831345994,23.842538012176313,1.115288157316027
2015-12-04,-6.205765560264498,19.537999502855225,1.1810125349365326
2015-12-05,51.39284889778506,28.543974319743867,1.15654756793566
2015-12-06,10.513033788835003,26.186644302428334,1.908735984919757
2015-12-07,2.250297237894162,50.04904296820191,1.3844936653196562
2015-12-08,11.078437721963589,38.29179002673743,4.168348225828923
2015-12-09,10.569822424183945,28.157596434348523,1.7567339218411964
2015-12-10,16.019053672052866,8.923799112051967,1.6200185111536687
2015-12-11,10.203786868136664,29.160079600263423,3.946263872900268
2015-12-12,8.9770235555248,0.5997069155557737,3.934494080434921
2015-12-13,6.278715337595289,14.164358474127123,0.7381567800222343
2015-12-14,4.2199903800039245,22.51421400065766,6.807676292190537
2015-12-15,9.08588563486366,19.76471634720309,1.4610114951693896
2015-12-16,3.360195441626605,20.88527429470797,0.5831366459171236
2015-12-17,3.805982758837877,20.93332852185881,1.7757084779558647
2015-12-18,47.429588342865074,18.029748523924173,0.6891235972567763
2015-12-19,6.347234815269228,24.161563503014666,0.6568424506538626
2015-12-20,5.653091270038274,25.58660253866583,0.7180731148555473
2015-12-21,7.512185714774965,14.514972151841246,0.1763624523715397
2015-12-22,22.456368583033044,14.878127740233879,-0.2603150955869539
2015-12-23,25.368509132086373,9.796351025003625,0.15082832170466465
2015-12-24,-1.1856371592425736,16.030531455485548,0.18732607249675493
2015-12-25,4.9338773706563845,8.97337769092254,0.3620834789473246
2015-12-26,45.827699927023126,9.270404544198339,0.2942984311354338
2015-12-27,5.863785009841367,12.102404425915081,0.7186168619028411
