,kubernetes/kubernetes,apache/mesos,docker-archive/classicswarm
2014-09-06,21.929805371259867,2.8814381585127777,-0.0001368367870075722
2014-09-07,21.120523140780293,3.138322652965645,-0.00010197255016544362
2014-09-08,24.41240029939975,3.777811742680422,-7.074445013986452e-05
2014-09-09,26.79180140471131,4.412431082841403,-3.4627616963634795e-05
2014-09-10,23.312118344612294,3.2031969371026108,1.8073118809140343e-05
2014-09-11,23.31649613994906,2.0354949474730804,8.997768598094334e-05
2014-09-12,18.73956672975981,2.9446870517682315,0.00016457734394957112
2014-09-13,19.61911616094936,3.5505124338281813,-8.006430577226151e-05
2014-09-14,19.791216440308023,2.6697003916470043,-5.727162782807026e-05
2014-09-15,13.45579939674067,1.5703520950234522,-3.5622213553663765e-05
2014-09-16,11.731514628273011,1.7609663266740294,-1.3728003453303742e-05
2014-09-17,10.498193576099913,3.5324387082562456,9.703801348303432e-06
2014-09-18,16.384748953820697,2.725196690083146,3.435915113013951e-05
2014-09-19,16.00098911442541,11.563045186282217,5.714326173215246e-05
2014-09-20,23.69305237197058,2.241234936623967,-7.15035213639859e-06
2014-09-21,19.87591490734647,2.2773652706004697,4.711356575179637e-07
2014-09-22,24.5742240201164,2.426570157426927,9.056218637426309e-06
2014-09-23,17.208475548327925,0.04874774513959384,1.1013109637046455e-05
2014-09-24,25.03060777352292,-0.38437316266251864,-4.464331113869426e-06
2014-09-25,11.344103373761463,3.5505129823738186,-3.79896083563035e-05
2014-09-26,26.86398616858817,2.152329955213194,-7.239999214855625e-05
2014-09-27,19.183006597407875,2.021945589184914,0.00010270126558672131
2014-09-28,25.611004798958835,2.958889628496451,0.0001045741607797614
2014-09-29,16.34755341956782,9.238181213020647,0.00011866116686221718
2014-09-30,-0.5823354569404007,3.220182469107724,0.00012690114863165295
2014-10-01,25.066208243915607,1.3597716995125773,0.00010211653739776677
2014-10-02,25.334590832160572,2.6194170850242386,3.9155879349525244e-05
2014-10-03,23.151917773566552,1.6322461796358427,-2.5878920511850784e-05
2014-10-04,27.201020875848624,2.137544916432572,-6.806797107129499e-05
2014-10-05,23.449604680982283,2.3511384818884786,-0.0001594880775517795
