,apache/struts,playframework/playframework,spring-projects/spring-boot
2013-01-21,1.5119854025487287,4.7064443347616045,2.259041507030724e-06
2013-01-22,5.671996700187311,18.3327525052806,1.6492613036001014e-06
2013-01-23,1.4193211326963413,5.249412990259817,9.998543584007213e-07
2013-01-24,1.4049350978664266,4.752310800357462,2.942507581472431e-07
2013-01-25,1.3297627223309543,5.112814971450136,-4.836607637731272e-07
2013-01-26,1.283838655191765,3.6491154163160884,-1.3492496904178562e-06
2013-01-27,3.9031301340799045,4.800823234266092,-2.269422644353177e-06
2013-01-28,-0.5330226213699367,14.53768101161047,1.2350808430102977e-06
2013-01-29,-0.22167154624544838,4.243877518946615,8.809429732631058e-07
2013-01-30,1.1405406500946809,3.724433329464659,5.41242685872149e-07
2013-01-31,1.088358115287611,2.238812388208199,2.0133983205873072e-07
2013-02-01,2.033527338142795,0.2929850125886775,-1.535537812363615e-07
2013-02-02,0.9993290913592978,3.3585944996983033,-5.274426668307704e-07
2013-02-03,1.0093502329924604,2.2054016739781526,-9.004729511499711e-07
2013-02-04,0.40740769314251857,4.414013103775391,6.418614011470443e-09
2013-02-05,0.8584352296980018,1.0365632227986292,-5.4745341479854036e-08
2013-02-06,0.8254097006317184,1.1131327767225683,-2.294591786475567e-08
2013-02-07,3.711707827744768,3.8655941518587484,8.932010521472298e-08
2013-02-08,0.6642507109707778,4.6150436774977015,2.6207388282343113e-07
2013-02-09,0.6351344676913449,3.0835672027885797,4.7249970794851175e-07
2013-02-10,0.011515323361958166,2.482201206929528,6.993761463068458e-07
2013-02-11,-1.7906979152871496,1.191861667137558,-1.6300007437212116e-06
2013-02-12,-0.1170984396772712,3.7864341509540473,-1.528744775322655e-06
2013-02-13,1.496856331915168,2.486384555124137,-1.3571765576160097e-06
2013-02-14,0.3579617606591718,3.59687834584689,-1.1432245404022136e-06
2013-02-15,0.3819704580014015,3.7706522700018263,-9.099805465681907e-07
2013-02-16,0.4027878385294198,3.7683157645516756,-6.646413650231913e-07
2013-02-17,0.16075680397301143,2.477780019947358,-3.9400600062852355e-07
2013-02-18,0.27249925450946266,6.236380695694239,-2.4633743244995652e-08
2013-02-19,3.03495994054188,20.51340738533742,6.107497562507323e-07
2013-02-20,0.2925299802806229,6.5684115248892265,1.7530520500027085e-06
2013-02-21,2.397523971230063,25.986362452936945,3.6654568497383895e-06
2013-02-22,0.15124178087561704,5.003043792545824,6.555171140319697e-06
2013-02-23,0.20980615325749036,2.575681849360126,1.0326464753564744e-05
2013-02-24,0.21891166338916912,2.1764373949443447,1.4326950773026378e-05
2013-02-25,-0.9122783269851137,2.071353927380706,1.7684210658531874e-05
2013-02-26,0.09055374722145834,0.09287031320153738,2.0018342447780382e-05
2013-02-27,0.09391129568745246,0.4269095506381266,2.1980407417815982e-05
2013-02-28,4.5032550210428415,1.2587749653966767,2.5245857973532033e-05
2013-03-01,-0.46056968818518673,1.0793851007684752,3.18322947501728e-05
2013-03-02,0.0492966812364527,5.920865745097634,4.256740237898803e-05
2013-03-03,0.3764925405250627,2.4548558444829167,5.5607678557586745e-05
2013-03-04,1.9693328691897338,-1.2243158287079652,6.744607692523756e-05
2013-03-05,-0.1781466875549593,4.881739704252661,7.562793614095567e-05
2013-03-06,2.837655405192446,1.3565501170950984,8.178810519435026e-05
2013-03-07,0.44045472637445804,0.38752418634958463,8.177575695280927e-05
2013-03-08,-0.9587317504512792,3.6336002316053513,6.14857767738795e-05
