,jenkinsci/jenkins,buildbot/buildbot,hudson/hudson-2.x
2008-02-05,11.464044513400484,0.16832002672679916,11.44786817257742
2008-02-06,8.253402322029517,1.1832225865141277,7.942588771263374
2008-02-07,10.30414199496874,0.15078251151275193,10.777719547999677
2008-02-08,9.906219360317504,0.12529991695700765,10.411450767252507
2008-02-09,9.588939919941204,0.13059228196320694,10.35705887103996
2008-02-10,8.01731151518409,0.11184525026837723,7.709961637774177
2008-02-11,7.950372984382847,-0.5781777072872554,7.851595463289123
2008-02-12,8.086538531850161,0.07548039446668962,8.192710483859955
2008-02-13,8.364809801451944,0.07935010367925975,8.405221743926333
2008-02-14,5.430149659505258,0.05153670487931413,5.482222400830741
2008-02-15,6.003228646451545,0.041524519758986536,5.660729854927222
2008-02-16,-3.913156573429876,0.026487840087371338,-4.097046224915799
2008-02-17,5.932654893383068,6.011176482660367,6.112493719872406
2008-02-18,3.5836823318100834,0.0074586096429407915,3.701228265006801
2008-02-19,0.5307841370720645,-0.01729346626733018,0.8544677600371884
2008-02-20,3.712357157893963,-0.025599342025832465,4.187398090641462
2008-02-21,1.667737142116349,-0.048271203731518574,1.2151305381259914
2008-02-22,-0.9866933284315209,-0.04001739158786203,-1.1578898374571747
2008-02-23,-0.4543101998655301,-0.07876330300691184,-1.798872651498235
2008-02-24,0.7969254002022581,-0.08929453578545508,1.5323886609821493
2008-02-25,3.1098550399401512,0.5966393087414301,3.487020106091747
2008-02-26,0.9217673889900695,-0.1100737174310941,1.6137111501616186
2008-02-27,4.43296144793398,-0.12868539902259074,5.423168546490762
2008-02-28,5.901108719895404,-0.14860373755818876,4.867580244486913
2008-02-29,5.925569691487981,0.8794965392815843,5.997688826830274
2008-03-01,6.881765328734396,-0.19043350984671256,3.632513857767026
2008-03-02,4.8675871756227505,-0.2048328168793805,6.149702359017501
2008-03-03,4.317477553159714,1.1805437872110764,4.942946301267051
2008-03-04,13.716670355447143,-0.23622429639195278,15.184991021391669
2008-03-05,10.230880665340294,-0.27463295902521634,11.657379137294086
2008-03-06,6.138755708329939,-0.31958744036926245,5.287591654434351
