,nginx/nginx,apache/httpd,h2o/h2o
2019-09-04,0.9281174008064764,0.8480930833872011,3.690576230492197
2019-09-05,-0.5424708344876412,0.10579616461969404,9.214385754301722
2019-09-06,-0.5592775571767168,-0.5216548157724628,8.528111244497799
2019-09-07,1.0751223566349615,-0.0253178194354665,2.0480422938406133
2019-09-08,1.3498476313602363,0.8043525102348631,3.8832071290054486
2019-09-09,-0.5127897312771261,-0.0033397974574445265,6.298042293840613
2019-09-10,2.26145073413981,-0.20792932557638444,-1.6623649459783916
2019-09-11,-0.07188259919352356,-0.15190691661279893,2.690576230492197
2019-09-12,-0.5424708344876412,1.105796164619694,1.214385754301721
2019-09-13,-0.5592775571767168,0.47834518422753725,8.528111244497799
2019-09-14,1.0751223566349615,-0.0253178194354665,2.0480422938406133
2019-09-15,1.3498476313602363,0.8043525102348631,11.883207129005449
2019-09-16,0.4872102687228739,3.9966602025425555,2.298042293840613
2019-09-17,-0.7385492658601902,-0.20792932557638444,2.337635054021608
2019-09-18,1.9281174008064765,-0.15190691661279893,8.690576230492196
2019-09-19,-0.5424708344876412,1.105796164619694,4.214385754301721
2019-09-20,-0.5592775571767168,4.478345184227537,7.528111244497799
2019-09-21,1.0751223566349615,-0.0253178194354665,7.048042293840613
2019-09-22,1.3498476313602363,0.8043525102348631,1.8832071290054486
2019-09-23,1.4872102687228739,-0.0033397974574445265,-0.7019577061593869
2019-09-24,2.26145073413981,-0.20792932557638444,2.337635054021608
2019-09-25,-0.07188259919352356,-0.15190691661279893,5.690576230492197
2019-09-26,-0.5424708344876412,1.105796164619694,0.2143857543017209
2019-09-27,-0.5592775571767168,-0.5216548157724628,2.528111244497799
2019-09-28,1.0751223566349615,2.9746821805645336,4.048042293840613
2019-09-29,1.3498476313602363,0.8043525102348631,1.8832071290054486
2019-09-30,1.4872102687228739,0.9966602025425555,4.298042293840613
2019-10-01,-0.7385492658601902,-0.20792932557638444,2.337635054021608
2019-10-02,-0.07188259919352356,1.8480930833872011,5.690576230492197
2019-10-03,-0.5424708344876412,0.10579616461969404,4.214385754301721
2019-10-04,-0.5592775571767168,2.4783451842275372,3.528111244497799
2019-10-05,1.0751223566349615,0.9746821805645335,2.0480422938406133
2019-10-06,1.3498476313602363,0.8043525102348631,1.8832071290054486
2019-10-07,-0.5127897312771261,-0.0033397974574445265,2.298042293840613
2019-10-08,2.26145073413981,-0.20792932557638444,7.337635054021608
2019-10-09,-0.07188259919352356,-0.15190691661279893,1.6905762304921967
2019-10-10,-0.5424708344876412,0.10579616461969404,-0.7856142456982791
2019-10-11,-0.5592775571767168,3.4783451842275372,-0.47188875550220094
2019-10-12,1.0751223566349615,-0.0253178194354665,2.0480422938406133
2019-10-13,1.3498476313602363,0.8043525102348631,1.8832071290054486
2019-10-14,-0.5127897312771261,0.9966602025425555,-0.7019577061593869
