,vercel/next.js,nuxt/nuxt,remix-run/remix
2020-07-09,7.759045809736914,0.1875359777784604,2.3250682065178463
2020-07-10,6.112361225013306,0.1791055307324044,2.1109553333845175
2020-07-11,6.07238781511572,0.16998137916771738,1.5294476891336637
2020-07-12,7.573972521671436,0.16080088472165305,0.3747979655263595
2020-07-13,7.061646596078601,0.15546227811382612,0.6900995466454228
2020-07-14,9.560244045068494,0.14569971036840565,0.4415106340298275
2020-07-15,8.895822956254596,0.14369407182484573,0.20026232394623464
2020-07-16,5.361213336274833,1.1387186098386821,-0.45830349279000876
2020-07-17,12.003601978471892,1.1314413853238592,-0.5839550845012149
2020-07-18,10.793457596284421,0.12164024229820655,-0.32381472725927957
2020-07-19,10.280780184596493,0.11610743759164206,0.19471007294229295
2020-07-20,10.770890917324401,0.10696826133355933,3.456505184802387
2020-07-21,6.810881150069615,0.1012593160580343,2.2836438422831242
2020-07-22,0.9881182015159922,-0.5741353715106682,1.125538448553185
2020-07-23,-0.9999449296104568,0.08981867576970726,1.750784559196511
2020-07-24,5.841959573929258,0.08376954879968988,-0.30125283709978223
2020-07-25,9.521870335946772,0.07377605151872427,-0.19141884208743043
2020-07-26,6.893713650346898,0.07203307495543157,0.03077006739420044
2020-07-27,8.461925659695241,0.05879487646869982,0.23636246479108727
2020-07-28,15.112116863534716,0.057471396762534335,0.1313217359383818
2020-07-29,17.918089548095253,2.7073825566761847,0.0543430144233272
2020-07-30,8.630776129243774,3.038981868383385,-0.01153190570723449
2020-07-31,9.62979652959177,3.03354183815298,-0.05092321283876248
2020-08-01,6.088229744523932,0.02550364632517471,-0.05689444917583475
2020-08-02,8.15338894050129,2.0259158124823067,1.9489412568073874
2020-08-03,6.962446209665311,0.008838116085115002,1.9909124013441961
2020-08-04,8.946380162456592,6.011456024112733,0.0030906869730593185
2020-08-05,32.21754333417745,-0.014310156171337346,0.01015809166421328
2020-08-06,6.993175855859379,0.0021219999118863644,0.011808409929809536
2020-08-07,6.298174372625858,0.0014641676337314863,-0.0008236610991550755
2020-08-08,8.020547649989851,-0.00046059420121786696,-0.006294296588686257
2020-08-09,5.87273526151042,0.002806508255052841,-0.011942644041752392
2020-08-10,24.118809604973393,-0.0017993954988187186,-0.005015088180375227
2020-08-11,-3.3364145130488385,0.003386675964578769,-0.0018572863849368208
2020-08-12,7.422919780835423,0.9966115419523213,0.0010880331057573148
2020-08-13,9.593840724950386,-0.0044579992007041614,0.00020164052571723483
2020-08-14,8.6591350302744,-0.0038431737254684267,7.186570552407748e-05
2020-08-15,4.541531836898659,-0.0002961258650203129,-0.004647436821622258
2020-08-16,7.980049745691453,-0.002094250213443651,-0.01714632851660781
2020-08-17,9.118612968071224,8.000597980785598,-0.03481422730246223
2020-08-18,10.616144468359154,4.999278948379277,-0.004628881429481077
2020-08-19,9.821838645661616,7.001038311925885,0.010325744977008805
2020-08-20,9.692944423664839,-0.0004150889573161007,-0.028044415527080417
2020-08-21,7.744694090479717,-0.0005197321856190792,0.028729076522724953
2020-08-22,10.035933320351747,-0.0004519874205964851,0.05517916047386599
2020-08-23,7.219024863232163,-0.0003416842917785725,0.08695681672073136
2020-08-24,12.489512172375575,7.339924502269114e-05,-0.0786473746771189
2020-08-25,0.8966742875040259,8.51408819609422e-05,-0.02425337890845576
2020-08-26,3.4295867444966857,0.00018541355891385332,0.1141483632653573
2020-08-27,0.7328361086035518,-2.695294992498414e-05,-0.33252352406092367
2020-08-28,3.7471042980756835,-0.00010289542266291786,0.23584152788784823
2020-08-29,2.26978606463838,-9.05748368970273e-05,0.3381072145408833
2020-08-30,15.347144242993203,-7.755826450562767e-05,0.5157212426049718
2020-08-31,2.036992180185994,6.885412530689763e-05,-1.1470751303818032
2020-09-01,8.105857480671729,6.611340540825393e-05,-0.07022236614961794
2020-09-02,8.01676042749506,3.00004738906737,0.3969774054111827
2020-09-03,4.23845764441502,1.832310746630843e-05,-0.7058501581600843
2020-09-04,4.518449611630161,-2.7788895517018774e-06,0.36394930919474866
2020-09-05,6.31544834907962,-1.115693286212915e-06,0.9388909525370392
2020-09-06,5.590819948699835,-7.752424952511066e-06,1.1621144172651388
2020-09-07,5.884258764991684,-2.8231589587810134e-05,-1.9210506053960674
2020-09-08,3.647693419057337,1.0956220843751843e-05,2.1436049014281626
2020-09-09,6.234522040008127,-3.345508775868608e-05,7.774352370357711
2020-09-10,7.1207934933724,2.000019036166093,1.8795264915297993
2020-09-11,6.23321847745134,-7.015100829266695e-05,10.491220580720887
2020-09-12,13.57081437734754,-1.3819704081491105e-05,3.5459242761502434
2020-09-13,4.9344394518099675,-1.5027360590058413e-05,1.8870295191072408
2020-09-14,7.0007846969633025,9.687906830697994e-05,2.1784140693781775
2020-09-15,4.8675976370135485,1.0000907430659374,6.329716154376435
2020-09-16,2.841093621499213,-8.309861123324515e-05,6.6863124014043045
2020-09-17,-2.694598141978832,-2.264919884173422e-06,2.411065762333262
2020-09-18,2.5547333706079374,6.234134400153908e-05,2.3393654348472057
2020-09-19,2.614405665642469,0.00012679326103737785,1.994698803486348
2020-09-20,3.122249006787101,0.000175601957508492,2.4813516986103035
2020-09-21,9.96832430832907,5.00029385505217,-2.6468227770612085
2020-09-22,2.5010411216099206,0.00043372308520248906,2.5255743467344063
2020-09-23,2.053517266177054,-4.936874314495716e-05,2.7713797177094355
2020-09-24,2.7597850766843943,0.0001937658045012068,-0.9674190634832682
2020-09-25,3.1688375411148413,1.0005207104324156,6.054822804488327
2020-09-26,1.5627401511321202,0.0008259244604070173,3.295210844955163
2020-09-27,2.441130542646688,0.0008611895023257483,2.4537731835054073
2020-09-28,1.5335550584328117,0.0015796715059956047,4.347807122526291
2020-09-29,1.98674368367118,0.0017423586295532817,0.449800857690872
