,twbs/bootstrap,foundation/foundation-sites,Semantic-Org/Semantic-UI
2013-09-08,9.19824633046674,6.007373622422721,0.6865251895676864
2013-09-09,6.821955411862557,3.4307050229354177,1.8363300019443975
2013-09-10,6.273972089577484,5.412674519075061,2.816757383772085
2013-09-11,25.40393912339814,4.039833967614182,3.7948654580423016
2013-09-12,21.857019636396906,2.427165469890851,-2.8152245100319844
2013-09-13,6.48220740530965,3.6727859962198126,5.727423322282769
2013-09-14,7.010905550297974,3.8225704077581293,19.603161157602756
2013-09-15,2.949519323817986,1.8473917929640218,7.918335143575195
2013-09-16,8.800687978125588,6.020751908432551,12.23726745112402
2013-09-17,7.505232409259033,2.337502351738305,16.669315787777023
2013-09-18,8.355090183694973,6.328755779742073,10.348403954131998
2013-09-19,8.827345924903142,10.850106463429071,19.80721977937808
2013-09-20,8.15509093841401,6.439172392437856,16.463470148686586
2013-09-21,7.404104571598519,4.026820415135324,-4.799295797907775
2013-09-22,6.794306375891313,3.6962468341420687,4.15908409603998
2013-09-23,3.782354656639017,14.558647315739472,3.642181243312197
2013-09-24,8.07842173878973,38.41166145950826,18.53557336195891
2013-09-25,6.060210027496314,-0.4582012706306109,23.932181507112375
2013-09-26,4.444395691177167,0.2641018906055438,14.470973274619244
2013-09-27,6.805390011339332,0.11121447500436238,14.27924423251265
2013-09-28,4.893283947698155,2.3377272414745,13.921428448125912
2013-09-29,7.4610790608734305,2.372854857515825,13.662279401923833
2013-09-30,7.936228808222653,1.174673561667829,25.712541241336847
2013-10-01,7.265098826360279,6.282814525873066,-0.467176879969216
2013-10-02,1.5540413943123972,2.7984579471959146,29.714333678474805
2013-10-03,5.659807308516485,2.987966305006622,9.269162309831817
2013-10-04,5.371494008366385,0.8566715435071448,12.195150801736098
2013-10-05,11.509757534893476,1.7505406676162059,-7.316199726119909
2013-10-06,6.868191032401467,0.7899020323649228,28.726811936760523
2013-10-07,6.553496831708054,1.0021071039593115,11.754825516194884
2013-10-08,-5.55062043644067,-3.646038562084328,11.563076249459952
2013-10-09,8.678681911329344,0.23799426095026574,11.368417301221413
2013-10-10,15.071583770529072,0.0006641646721462884,10.690816962137198
2013-10-11,5.388031807019141,0.11397039788997176,10.973426597779937
2013-10-12,6.516364450830002,2.0693059174933905,5.4289960892994005
2013-10-13,8.979843608318003,1.3844320060634034,20.99379762482759
2013-10-14,59.87127511648704,1.880184255609814,15.22593457140323
2013-10-15,11.2640393902063,6.69996368551678,23.83965129870979
2013-10-16,12.213977915403094,12.829362343288624,3.4859870645540663
2013-10-17,13.967520350351133,4.055079726562335,8.742548701755515
2013-10-18,9.8869363494484,0.9287105011945678,28.0712835732584
2013-10-19,-0.7643825247444687,3.05351184857244,9.200807087411771
2013-10-20,10.412781200770144,4.625191286106475,3.044388473156518
2013-10-21,23.59535063315912,0.24773814505361136,-1.2335613738611289
2013-10-22,1.2724971904655185,-0.7737824819409302,9.007668110624047
2013-10-23,2.4171871429630922,4.3912937543267185,17.44833900627524
2013-10-24,4.308484736575471,91.29041902525182,8.504079799588164
2013-10-25,9.945541809102757,8.409445877576955,24.889372588892005
2013-10-26,9.292631279731866,4.348035317741588,-0.8095027893293532
2013-10-27,4.332691521336962,6.502373534397222,8.334266427559283
2013-10-28,6.870183872637889,17.283734657673353,7.7721743999347925
2013-10-29,10.174435650059129,9.034034163737017,1.9704198627243579
2013-10-30,7.47978653293719,3.6770835486874534,7.3797150161571885
2013-10-31,3.937346269603394,6.454401458881376,6.8849256126832765
2013-11-01,5.711862657233677,10.939422467461632,6.761137510212759
2013-11-02,5.178734150112992,10.485245933520426,30.770112546335234
2013-11-03,4.967441886213297,22.91485176796305,5.606287745638874
2013-11-04,4.1954295779668485,11.425572993650434,6.8327590512250005
2013-11-05,3.0203840094380547,9.26326662334148,8.79955401612633
2013-11-06,18.70193915838329,10.458850446245869,24.27519677757781
2013-11-07,5.809756364077936,12.137223345812064,5.216113313202597
2013-11-08,3.1489836004688034,9.587557859882482,7.049671207608048
2013-11-09,2.149885797844041,7.821155685108371,4.115318812990491
2013-11-10,-0.1595580753147179,6.531917190324777,3.767476101819125
2013-11-11,5.552374646716207,26.8685721411383,3.1854169212930676
2013-11-12,0.6450349932486381,54.84356942428122,2.7983106530855384
2013-11-13,4.32425779747572,17.61222194853234,2.7781277226736636
2013-11-14,1.543506286171122,14.268783884221723,-1.0515702131366629
2013-11-15,5.937643307585329,17.8739885025133,1.6490449254148836
2013-11-16,2.0211530012323173,20.506305938241088,1.158242755055187
2013-11-17,6.210670212831745,4.876586442923964,10.172775002494244
2013-11-18,3.2274847175187533,24.174298589966135,0.38670541981805684
