,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2016-09-01,30.735759403542094,3.133679528327683,13.032970040582367
2016-09-02,27.664208721185766,0.7650149327280772,14.005484709353203
2016-09-03,26.283317511926537,4.593861430349278,13.333084323504567
2016-09-04,30.175516069649877,5.705605205591536,20.238751165876963
2016-09-05,22.052134135375923,5.720598088099228,15.169294775268199
2016-09-06,26.04461003961982,6.13900804089919,12.402512896049636
2016-09-07,27.574819826899272,6.908748646703474,13.870794498782972
2016-09-08,26.90482013507406,8.330831211544243,19.900139737441513
2016-09-09,56.76930649959516,8.020590660222258,29.27246172517504
2016-09-10,37.70268896462006,6.444638092584962,17.114960792914875
2016-09-11,35.47012000609662,3.2812554910504526,9.433648308171726
2016-09-12,41.24328623311038,3.9161057457153,31.193159013343
2016-09-13,45.02901758583365,20.793539368965796,23.46548945472177
2016-09-14,41.872471641493206,5.978675921410476,12.908267602425859
2016-09-15,35.908541684659085,2.308450247040384,9.556060347578994
2016-09-16,37.70391504592827,10.706525715644247,13.579935725845893
2016-09-17,36.87599413253028,2.2701707942163765,12.86011496903998
2016-09-18,37.329074923228475,5.974072323921435,10.494701936028267
2016-09-19,44.03819730247201,6.209700948779713,-7.822171026808945
2016-09-20,36.13186018616896,4.321013671807203,15.442732324142696
2016-09-21,42.223379542874014,2.729852094718029,21.112544934187337
2016-09-22,43.48880822921663,4.282313889763633,12.476190246004634
2016-09-23,41.60670780735878,-9.294833439242714,13.836486849215008
2016-09-24,43.01647517231518,10.155141877141304,40.69217522144841
2016-09-25,38.70494256554663,9.496159653728126,14.911978968857944
2016-09-26,49.66538196389685,8.441023950660133,11.563127180974359
2016-09-27,52.0142623628834,19.970408911573177,7.6942370187801
2016-09-28,42.20960791971267,6.234360029443143,9.232275938375144
2016-09-29,45.87634033621325,12.879198979650061,13.484872685893425
2016-09-30,40.34382747002338,8.167902579296392,8.857562943600247
2016-10-01,34.523936646888714,7.591943473074112,6.320675792535223
2016-10-02,37.68504283187741,7.37849893744114,5.991352331268976
2016-10-03,30.409489512569202,11.12127236826817,7.721366068244427
2016-10-04,24.905588854029844,5.8730600149230625,9.115522785624373
2016-10-05,34.5024000100926,9.746785895679988,5.765287835935338
2016-10-06,36.343153393755266,1.5649162469165034,6.48867456792321
2016-10-07,32.497623044330794,25.81723490551386,6.3525151001592475
2016-10-08,41.67272794140003,4.8848374767904,10.974439517248845
2016-10-09,36.776762192691415,4.485863242806266,13.837290535359413
2016-10-10,42.702449121409444,4.208925745246165,-5.151631149699403
2016-10-11,49.47438556969314,6.369262502690029,8.498275788333089
2016-10-12,68.98975206818064,1.61060127536924,9.990735721088965
2016-10-13,45.88941925704393,9.952604123525504,2.56255029477766
2016-10-14,56.601272457047315,11.042689977758897,11.215982279796634
2016-10-15,47.98835315785793,4.656306024030529,12.351152955929242
2016-10-16,56.310544848155125,6.948094260576296,4.891271691434569
2016-10-17,40.883394719069486,18.000824972719354,9.427817877040292
2016-10-18,51.3852458206544,4.338245240679911,27.53453222928919
2016-10-19,97.2436709062917,6.295382604919583,9.15657825115034
2016-10-20,43.5579389482016,-0.5075441332895643,12.213024201796161
2016-10-21,48.85152251102849,-1.7284670436039622,7.833936874993542
2016-10-22,67.56334437930477,5.309585176906551,3.0416806971298134
2016-10-23,57.52611817736545,4.688728294173037,4.279216828519013
2016-10-24,53.72917212527464,24.674040547648215,7.844167654092297
2016-10-25,53.71272481117063,4.055071242317324,26.4002184985361
2016-10-26,52.22672384992204,6.30209690254499,7.339277415519875
2016-10-27,51.02187522622113,6.707076437507804,23.102609442759267
2016-10-28,47.43729445435832,7.189156058709487,2.6545272207377533
2016-10-29,49.31932959502639,7.339674927553901,5.301156479292975
2016-10-30,40.00642291950726,5.326068225083418,8.19441099376036
2016-10-31,58.577366674221196,5.662121169419581,2.306354361140407
2016-11-01,42.71372098403383,7.239682936812167,6.642180412736112
2016-11-02,47.05247379104753,8.558978550527922,5.936222373920811
2016-11-03,51.253428067800826,8.04790701061384,5.595888356505422
2016-11-04,54.93826249396358,3.687977951184505,15.57307779094967
2016-11-05,38.92840250141905,6.950908368136494,10.052510445636646
2016-11-06,41.66232210872612,5.538883859962825,7.200639023107543
2016-11-07,8.694607380722424,12.214107329547529,34.92299836241106
2016-11-08,-7.630577672511812,74.64745716275844,5.799328239577668
2016-11-09,92.19183743939735,1.705768721393834,33.02514393051598
2016-11-10,21.43177129991573,6.737340535039449,23.314864819920253
2016-11-11,36.83607634720347,32.09355949446042,6.606954740817037
2016-11-12,64.22931796708556,3.0437585803378004,6.6567710665519995
2016-11-13,39.93137361593024,8.87461198078252,20.29207587258084
2016-11-14,41.18874613249669,1.4814419754765482,17.12000125046157
2016-11-15,45.92348585596653,21.054083169275632,11.745527212941823
2016-11-16,135.0291221146606,11.16251941052938,26.9803236100934
2016-11-17,46.53876437148549,2.021261501422998,10.611896334469781
2016-11-18,43.594411765638824,10.757702223687573,7.216646862040698
2016-11-19,53.989155432466596,7.031386402555904,11.477350448755447
2016-11-20,55.451560796101916,5.2930799750934225,2.030829815729179
2016-11-21,43.769975151515276,8.582226562941349,6.774896758660345
2016-11-22,52.60309191747466,6.2491279903536405,12.068583476058832
2016-11-23,48.364083296835375,6.88534616921687,10.431901061258106
2016-11-24,7.035123937338032,0.7875375575148382,9.060498602189714
2016-11-25,1.2987703387513623,3.0328644615514584,13.966728112911769
2016-11-26,36.5713838727592,12.801073718933772,6.71338569406088
2016-11-27,44.10868699664308,6.0190266765764955,12.495907495922765
2016-11-28,46.90649234852251,7.810996288105191,12.131594206189645
2016-11-29,45.779664006480175,36.38486479788908,8.224168205874935
