,angular/angular.js,facebook/react,jashkenas/backbone
2013-05-29,3.9162669811123774,20.117777026451673,0.6820302574613955
2013-05-30,4.009531721312323,20.14606684395447,0.6373802729782573
2013-05-31,4.308530726413542,19.066802864104027,0.5635475524798552
2013-06-01,3.3371855488725872,16.741042291196173,0.48157209265519485
2013-06-02,3.701718970387337,19.370758269591466,0.4455145259226106
2013-06-03,3.0975525328349605,17.879951937925885,0.3835107678915238
2013-06-04,3.2976527875057826,17.526179294070083,0.35329073844209646
2013-06-05,2.0534184323458504,3.1611027531887985,4.441873717027111
2013-06-06,2.0475993513019217,15.192866164729338,-0.2725251141626025
2013-06-07,12.840711801252088,6.661214133052689,0.3383009868833966
2013-06-08,3.8291214645361156,16.654459122994204,0.30683155319894945
2013-06-09,3.484271465812845,11.417271069235222,1.279879650652663
2013-06-10,5.178941294580765,-5.6866557017202,2.2598035976155595
2013-06-11,-5.866241910726831,11.416717966674877,2.2040776539119653
2013-06-12,6.335009663083818,13.146947048252445,-0.8047991500577798
2013-06-13,6.136645060536959,-6.760497812945884,1.809378233821245
2013-06-14,1.2534906551461453,24.363999530079163,0.10827114865868723
2013-06-15,3.3801749306996833,10.628316431435817,0.13247272312732716
2013-06-16,3.2712333684110977,9.514690792159127,0.11186100862004184
2013-06-17,2.1489246076491293,18.680240033483372,0.13581137809638
2013-06-18,2.9425305040096568,8.381295865161615,0.06355536325639102
2013-06-19,3.769495808852362,5.03645710288815,-0.05189864033174799
2013-06-20,2.151121969372651,-3.7280815310762367,-0.06112573208946786
2013-06-21,3.6675981472347465,6.203548550103907,-0.06991413751773616
2013-06-22,4.021682791300337,5.707362882450203,0.025666330709736562
2013-06-23,3.029651632162795,6.282530708083411,0.023708610795572106
2013-06-24,1.1672132700472762,5.6601514095167085,4.070329478766829
2013-06-25,1.7904426813547758,14.147181569227683,0.056581998385700084
2013-06-26,0.06494016725620469,4.15845004628178,4.093279380095347
2013-06-27,3.0722493012897263,5.248346319924941,0.07866291980727258
2013-06-28,12.576595015128873,17.49061298729889,-0.6442209427413237
2013-06-29,3.2760327537673772,4.831732079493976,0.07354857098601368
2013-06-30,2.4608824115176766,4.6738085957349895,0.09406312817909378
2013-07-01,6.38354906800021,3.3208539212675277,0.1620132437929722
2013-07-02,4.640859481152681,7.092432157324979,1.157390209265785
2013-07-03,13.107340609727883,8.62903605603289,3.1870313795100453
2013-07-04,-3.607361220280724,2.4958724050752155,3.1729814726731576
2013-07-05,2.5190074790630597,3.347720116100719,3.9310395721202496
2013-07-06,2.9318900466650906,5.048376955423899,1.1686491534149213
2013-07-07,2.752703080335678,6.063344690707459,3.1801615374694
2013-07-08,4.00487137494408,7.728345344948205,0.2320162696460067
2013-07-09,1.5690935532764183,2.7189836658143607,0.2438644073504119
2013-07-10,4.706616778323827,4.585515853607589,0.29935269814741866
2013-07-11,4.96664548196763,1.1881910318703992,0.2684129268528924
2013-07-12,9.436720246427559,4.455671313431755,0.3138550720429343
2013-07-13,4.638630408153068,3.312397811995118,1.249844177487711
2013-07-14,7.459035786131603,3.479743891487246,1.251311372399791
2013-07-15,4.7238221299623815,45.01775960088115,0.29043574915822234
2013-07-16,2.400158332921575,15.803139952668271,0.29685286624021534
2013-07-17,-1.998490708887854,50.462246573012834,0.2948754642612384
2013-07-18,4.274325003245058,6.138766536565365,0.29447757862863655
2013-07-19,2.682646697097268,13.718966838068571,0.29787690894455765
2013-07-20,4.037017605205804,5.7507750294176025,0.29776506419655996
2013-07-21,4.423785349449123,2.5304649487565074,0.29683558125545073
2013-07-22,3.69349489979398,1.2078439361086064,0.2733252572193696
2013-07-23,5.110186844494282,9.910174584399307,0.29651104197484607
2013-07-24,4.673540467043975,2.4421112442447415,0.2885624539040178
2013-07-25,5.657268825507874,4.974704277294659,0.27376028944936487
2013-07-26,7.447231297764273,5.743430654952576,-1.684491994045676
2013-07-27,20.99141298168121,2.0027603613067315,0.29335317558081286
2013-07-28,3.1033590211433535,4.6171511317614815,0.2927390134018335
2013-07-29,3.206528179240544,3.1834994964673857,2.270575217280357
2013-07-30,5.555907637141562,0.23511890258647739,4.263122629672051
2013-07-31,9.653548125192259,1.5910714590975008,0.2837920546466729
2013-08-01,-0.675155092832409,2.243467809180364,2.264723755239623
2013-08-02,1.4860104372691558,-0.7167252495107996,-0.6753248494168054
2013-08-03,14.908596843868779,1.5078536145304544,0.26847438331839385
2013-08-04,3.241216764471938,1.8133841316409538,0.2538851962554268
2013-08-05,2.038783696425341,1.2401302954233566,0.2166344847866632
2013-08-06,2.321125169195989,1.8810414047915807,2.1928453607264786
2013-08-07,14.608133653765176,1.7089435182253425,1.187688201809487
2013-08-08,16.74459543532703,-1.2084806786354152,0.16752767906203467
2013-08-09,26.71338005047928,-0.480854653137769,1.10456631145549
2013-08-10,3.9883115937795606,2.3025227360762224,1.1706261748035447
2013-08-11,3.875697839080705,0.6848868422002425,1.1626815309053617
2013-08-12,10.235245457384679,1.7673766930813573,0.14650992761273463
2013-08-13,11.391270297887042,1.9973089852735562,0.12526551938112343
2013-08-14,5.097893900843969,1.8561953011569705,0.14524649754997498
2013-08-15,7.288120662394571,2.314568401163003,0.14163155865633828
2013-08-16,6.0846587807100025,2.6401172126786356,-0.8745200268415875
2013-08-17,6.1181675371661965,2.5509921531229027,0.15530723769415863
2013-08-18,3.9548414228138826,3.1456714301955264,0.1512140242318753
2013-08-19,5.557135610415875,3.0344498687527484,0.14320975255819232
2013-08-20,3.1539355230012966,-0.48555701551223907,0.13885953212346003
2013-08-21,5.935521226755883,1.534547091899297,3.1328430599482515
2013-08-22,-0.7830569170344797,5.973247633646458,0.14008537213210917
2013-08-23,15.059836166027365,3.5025050527614754,0.14728193501252862
2013-08-24,4.525245275008943,1.7822266547572843,0.13415983014528812
2013-08-25,7.955302809582145,2.7128436670178573,2.1267243796270185
2013-08-26,3.05972211892737,4.099446898777745,0.12054132847872723
2013-08-27,5.549283619234871,3.9033476467112127,0.11463237690623479
