,webpack/webpack,browserify/browserify,gulpjs/gulp
2013-07-04,6.349423818121697,1.3035206982272411,7.462019499006707
2013-07-05,4.340307932076587,1.2326905863972606,16.785511043792855
2013-07-06,0.32071541670359754,1.1689336915392796,22.621508409565514
2013-07-07,0.31160927852767256,1.1121383586699247,1.4495229630558695
2013-07-08,1.3065903646104402,2.9404262789289053,1.0424902061235823
2013-07-09,0.29193929230024424,17.86933586036052,4.0872863426462835
2013-07-10,0.2890222775313671,1.0471140650654618,0.7391099656761201
2013-07-11,0.27832863538544894,-3.5961692870587427,-3.9050498257565067
2013-07-12,0.2687609497355903,0.9168650514463481,0.5482351422274774
2013-07-13,0.2532319532965548,0.8696612878291813,0.4266144425615539
2013-07-14,0.24397313599485215,0.8192504566002927,0.960934822143305
2013-07-15,0.23577484433527038,0.715449091214066,0.6897904917537739
2013-07-16,0.22495999553899737,0.6305183702966428,1.0294388458211727
2013-07-17,-1.297010821847221,1.3063783192686063,0.44810774969361833
2013-07-18,0.20693545433279711,-2.5380193337762753,-0.3286556363904616
2013-07-19,0.19730495926538852,0.5699940425649566,0.2899105513006939
2013-07-20,0.18562135441159222,0.5092760817266491,0.19439239698228128
2013-07-21,0.1763472428283388,0.4370016920442185,0.46787247556635464
2013-07-22,0.16747108091522475,0.3738519916138694,0.2954239784670075
2013-07-23,0.15572293108956126,0.25686388577372665,-0.1209993376961509
2013-07-24,1.1052426066822367,-0.6043930290274515,0.1051868545394406
2013-07-25,0.12210036347681383,1.8752762627752921,-0.08390792843032907
2013-07-26,0.10439644965618303,0.1351270595355425,0.016952262702364912
2013-07-27,0.08528104134561587,0.09085336857573359,-0.010878102858803987
2013-07-28,0.06580466536558005,0.06599290430458354,0.056404674460676
2013-07-29,0.053815607587577974,6.106475458339799,0.03288096981026954
2013-07-30,0.03173684255374259,0.031615085008900506,-0.07184758872253444
2013-07-31,1.950440876469533,-0.09558800094017061,0.0014983689004148537
2013-08-01,0.010678295706902735,-0.0880614309077385,-0.036368294947172156
2013-08-02,0.005503193009380479,2.045020465628983,0.0007048849232195037
2013-08-03,0.0027593231484200065,0.0017013509586575326,-0.0043828196804436
2013-08-04,0.0013645691004133542,-0.02044457783967194,-0.008039932536912212
2013-08-05,1.0129136168666955,0.032917736001280125,-0.006721718266010559
2013-08-06,7.022929324093305e-05,-0.004707946628841803,0.9986984242721917
2013-08-07,-0.023662674717308,-0.030947710394704488,1.9999181676724527
2013-08-08,-0.0010692577207247408,-0.019963684836008834,1.9975524112892071
2013-08-09,-0.0015394506471529106,0.01487366429206309,-0.005981166502373221
2013-08-10,-0.0018858445703263966,-0.003218854191379813,-0.0056434444727715034
2013-08-11,-0.0020234198739291203,-0.03443742240247392,-0.004262633535705823
2013-08-12,0.004735693295038708,-0.017171387042395445,-0.0027690230597872544
2013-08-13,-0.001630172436737666,-0.0007455533398303769,-0.0007395396709345462
2013-08-14,-0.0050236656986439344,-0.0049214812678291045,-0.00023358380529004373
2013-08-15,-0.0014547206839827021,8.007777412508343,-0.00033069210873463767
2013-08-16,-0.0013407570726588674,-0.008949241774540553,-0.0006396368102428306
2013-08-17,-0.0011399466013853402,4.5682760915252696e-05,-0.0004871409122575896
2013-08-18,-0.0008518997137143338,2.02896585209409,-0.00025838452139390175
2013-08-19,-0.000652583774688778,-0.026823065445785547,-0.00013411881652071423
2013-08-20,-0.00020066789633972257,0.011106221819145466,0.0003675379334704362
2013-08-21,-7.43489653725637e-05,0.0304834004898629,0.0004262824522053545
2013-08-22,-7.074957242211291e-05,0.04991215976961251,0.0004682234457312264
2013-08-23,-8.749463783450052e-05,0.05564440792690181,2.533519063567188e-05
2013-08-24,-7.80395225095466e-05,0.07612024024103735,1.8950481600875715e-05
2013-08-25,-2.4106619102879723e-05,11.11409725807709,1.9172773958406667e-05
2013-08-26,6.732297690918536e-05,-0.6521468221015674,3.283916649897428e-05
2013-08-27,0.0001593049302040752,0.10848688054960241,4.434630850479117e-05
2013-08-28,0.00015895257953990377,0.12985079559389523,5.707685274232636e-05
2013-08-29,7.240758108537147e-06,0.13971168101711862,7.022886343248699e-05
2013-08-30,0.000286330403806399,0.13892813713297197,7.576041611289e-05
2013-08-31,0.00011597321728770281,0.1640683407521932,7.005375036841796e-05
2013-09-01,-0.0004422619145899809,0.21613781446581484,5.5936876075795473e-05
2013-09-02,-0.000561774508713806,-1.1395180684369326,4.034216338627745e-05
2013-09-03,-0.0006719623501430369,3.2049156046907967,3.0309650950115758e-05
2013-09-04,-0.0008642610867721193,0.229445415117189,2.7055328513660954e-05
2013-09-05,-0.0012925819807315965,0.23967018166178722,2.686012151429037e-05
2013-09-06,0.0001617464972899406,4.230096094395101,2.5576135242282404e-05
2013-09-07,0.0007747037607184776,0.24335405829477996,2.3811707383411032e-05
2013-09-08,-0.002248257986257616,0.27308953795022106,2.030956771870029e-05
2013-09-09,-0.0025390218260970495,0.31870687885442406,1.6191241133040992e-05
2013-09-10,-0.008231703701519417,0.2504389196811173,9.69747656569916e-06
2013-09-11,-0.0031160706969636286,0.3144892413004737,-3.7977606269440974e-06
2013-09-12,-0.0034030820945705146,0.238580195467484,0.00014737818497618973
2013-09-13,1.0026324611021455,0.21508571179912991,-4.538133533000361e-06
2013-09-14,1.0052232783449977,0.21090046759522338,-3.3851188997014543e-06
2013-09-15,-0.0018167453761017104,0.20149699933398987,-3.802283430815232e-05
2013-09-16,-0.0008639162188987977,1.8669581016020154,-8.904716504571259e-05
2013-09-17,-0.03632089166233399,5.18791561362658,-0.00013963105669335653
2013-09-18,0.0011561350195472553,1.16998132236724,-0.0001849162997616114
2013-09-19,0.0025619519489874717,1.1532890863328078,0.00020226698739584398
2013-09-20,0.0021365347257856077,2.1406695160198796,-3.019864682804826e-05
2013-09-21,0.006058578073130871,0.12932494478136172,3.870224880997224e-05
2013-09-22,0.011828585105284367,1.1039131881004796,-0.00031494685310200606
2013-09-23,0.020186462804007765,4.355020025182643,-0.0006963771913890936
2013-09-24,8.920288510043193,0.10304993779520606,-0.000999695336515809
2013-09-25,0.0508050201277776,1.093630269564191,-0.0022597580460673857
2013-09-26,0.07373817834485014,0.06545907072599026,2.998534794261071
2013-09-27,0.08607593506777399,0.014452133203464501,-0.002220456498979971
2013-09-28,0.11785789139469496,0.04920729934166103,-0.002145562616946213
2013-09-29,0.1589125007968101,0.040922735570380744,-0.002751204576243731
2013-09-30,0.19301571421739983,-0.01288056549073243,-0.005405154302882442
2013-10-01,2.717909135388453,4.052635649934709,-0.002239104145928676
2013-10-02,0.25589083599775275,-0.002230042042964231,0.011001872791765822
2013-10-03,0.27429176875724387,0.035039729072176576,-0.005099670748858582
2013-10-04,0.2895527602986473,-0.2747291054034543,-0.01664097361150925
2013-10-05,0.3202451442164408,0.05521644265987028,0.0036201505434134452
2013-10-06,0.3606406076315749,3.0576733105178673,0.009191353430825912
2013-10-07,0.37711410559991904,0.05505894460411408,-0.007288729424927337
2013-10-08,-2.4834870666988036,0.09273886743545753,0.029638255571890357
2013-10-09,0.4133923646360117,0.07628747186288533,11.066750180716408
2013-10-10,0.43849654364326496,0.0816228098339323,0.04154717441533222
2013-10-11,2.4030443080159665,-0.5507217379933121,-0.14055302949639914
2013-10-12,2.4061853395552117,0.09275048797663873,0.08861832553083952
2013-10-13,0.4312755524712631,0.11610451980930443,0.10693350749487772
2013-10-14,12.42457756724713,2.1078730982264693,-0.4295789446242806
2013-10-15,0.4731930047459585,0.13116884390383263,0.1439501565478016
2013-10-16,2.4292219026912134,0.13058795801968054,0.17384521798683739
2013-10-17,0.438606641846414,3.1062590818138203,0.18335058050799063
2013-10-18,0.4207593983583334,0.1735446238925662,3.7029760716466344
2013-10-19,0.42122216823758313,4.11980061654309,0.21736587562407492
2013-10-20,0.4368357690873117,0.14176042249060478,0.2394388168605589
2013-10-21,0.4243619415105713,0.12303181157423551,2.116968562683788
2013-10-22,-2.5601178568184246,0.12132981952697536,0.27721620874269415
2013-10-23,0.43384303953132736,0.11429805561408528,0.27015765115788565
2013-10-24,1.4317318789861835,4.080914224028677,0.2788460796548755
2013-10-25,0.43461845006616207,0.4399589746457804,0.6505050390241134
2013-10-26,0.43245866735730165,0.08521982766564665,0.3489732605396805
2013-10-27,0.42725655399153417,0.08769788725053766,0.36375941995668937
2013-10-28,1.4299200264392762,0.08639062452406716,0.5098318809514182
2013-10-29,1.4359917586927327,0.07427051284787212,0.36261215979381967
2013-10-30,5.419470563561622,0.0673248604412502,2.30890615519125
2013-10-31,0.43330056548021917,0.060630983563506935,4.296257783703168
2013-11-01,0.4281208976043268,2.6767756271335714,0.663725918349271
2013-11-02,0.43120876895363863,0.04617512472559642,0.3336807769907175
2013-11-03,1.4234337667775918,0.03926716135264639,0.31803466450922824
2013-11-04,0.42898493190463727,0.030938360135719253,5.022804489691269
2013-11-05,0.4434618744373813,0.02347133983342572,0.28033557538197945
2013-11-06,2.406846634125997,0.01569696462472262,0.012123536888466794
2013-11-07,0.42123559628922813,0.004381936888163478,0.21312502077328024
2013-11-08,2.402433690335052,0.000805640299611025,-0.12323523215668743
2013-11-09,0.4018904708897908,0.0003395047689088975,0.23789235639406886
2013-11-10,0.3929458229173661,-0.00042905374769097466,0.2187810591210569
2013-11-11,0.39180388727190096,0.005617048397265346,4.484092018911507
2013-11-12,-2.280888325696465,-0.008429055093077157,0.19739166159509947
