,tidev/titanium-sdk,flutter/flutter,facebook/react-native
2019-01-30,-0.5591390402314772,17.439460399544433,1.9120109582294456
2019-01-31,-0.5003155108197125,-1.5941530458337176,3.9120109582294456
2019-02-01,2.0122895311970943,8.744782528395973,10.449826084279866
2019-02-02,2.1193246529380985,6.749738356881214,9.943846769477023
2019-02-03,2.1385554221688676,11.42830978545264,8.49329731892757
2019-02-04,-2.180987779727276,10.246183088620063,13.861590790162218
2019-02-05,-1.0297272755255948,16.98567888693939,12.42741712069443
2019-02-06,-0.5591390402314772,13.439460399544433,8.912010958229445
2019-02-07,-0.5003155108197125,1.4058469541662824,7.912010958229446
2019-02-08,1.0122895311970943,12.744782528395973,2.4498260842798656
2019-02-09,2.1193246529380985,10.749738356881213,10.943846769477023
2019-02-10,2.1385554221688676,10.42830978545264,9.49329731892757
2019-02-11,-1.180987779727276,8.246183088620063,18.861590790162218
2019-02-12,4.970272724474405,18.98567888693939,17.427417120694432
2019-02-13,-0.5591390402314772,14.439460399544433,10.912010958229445
2019-02-14,0.4996844891802875,1.4058469541662824,14.912010958229445
2019-02-15,0.012289531197094243,14.744782528395973,24.449826084279866
2019-02-16,2.1193246529380985,11.749738356881213,7.943846769477022
2019-02-17,2.1385554221688676,10.42830978545264,16.49329731892757
2019-02-18,-2.180987779727276,0.24618308862006338,3.8615907901622184
2019-02-19,0.9702727244744052,-4.014321113060609,12.42741712069443
2019-02-20,0.4408609597685228,8.439460399544433,16.912010958229445
2019-02-21,-0.5003155108197125,10.405846954166282,22.912010958229445
2019-02-22,1.0122895311970943,12.744782528395973,22.449826084279866
2019-02-23,2.1193246529380985,19.749738356881213,7.943846769477022
2019-02-24,2.1385554221688676,15.42830978545264,12.49329731892757
2019-02-25,-2.180987779727276,12.246183088620063,19.861590790162218
2019-02-26,-1.0297272755255948,13.985678886939391,10.42741712069443
2019-02-27,7.440860959768523,7.4394603995444335,4.912010958229446
2019-02-28,1.4996844891802876,5.405846954166282,17.912010958229445
2019-03-01,3.0122895311970943,15.744782528395973,8.449826084279866
2019-03-02,2.1193246529380985,9.749738356881213,14.943846769477023
2019-03-03,2.1385554221688676,11.42830978545264,27.49329731892757
2019-03-04,6.8190122202727235,8.246183088620063,17.861590790162218
2019-03-05,-1.0297272755255948,-4.014321113060609,18.427417120694432
2019-03-06,1.4408609597685227,11.439460399544433,2.9120109582294456
2019-03-07,3.4996844891802876,4.405846954166282,1.9120109582294456
2019-03-08,8.012289531197094,9.744782528395973,3.4498260842798656
2019-03-09,2.1193246529380985,21.749738356881213,5.943846769477022
2019-03-10,2.1385554221688676,16.42830978545264,8.49329731892757
2019-03-11,1.819012220272724,9.246183088620063,0.8615907901622184
2019-03-12,-0.029727275525594843,9.985678886939391,6.427417120694431
2019-03-13,0.4408609597685228,3.4394603995444335,19.912010958229445
2019-03-14,-0.5003155108197125,5.405846954166282,6.912010958229446
2019-03-15,5.012289531197094,19.744782528395973,20.449826084279866
2019-03-16,2.1193246529380985,12.749738356881213,10.943846769477023
2019-03-17,2.1385554221688676,12.42830978545264,9.49329731892757
2019-03-18,-0.1809877797272761,11.246183088620063,16.861590790162218
2019-03-19,-0.029727275525594843,8.985678886939391,26.427417120694432
