,symfony/symfony,bcit-ci/CodeIgniter,laravel/framework
2016-01-01,0.07072829131652625,0.7495767537784344,3.9755209776218177
2016-01-02,6.86904761904762,2.4554591067196108,11.681403330562995
2016-01-03,17.61134453781513,1.567503924646782,12.418098008434143
2016-01-04,14.923615600086189,0.07299843014128748,11.151991565857113
2016-01-05,-0.018692092221504364,-0.2951334379905809,15.053090466956013
2016-01-06,6.8933958198664085,1.9521193092621663,11.654738818604365
2016-01-07,14.650560224089636,9.4974759134423,41.065156831963556
2016-01-08,-0.9292717086834738,3.7495767537784346,13.975520977621818
2016-01-09,6.86904761904762,1.4554591067196108,6.681403330562995
2016-01-10,6.6113445378151265,1.567503924646782,18.418098008434143
2016-01-11,6.923615600086188,17.072998430141286,-0.848008434142888
2016-01-12,20.981307907778497,1.704866562009419,7.053090466956013
2016-01-13,10.89339581986641,5.952119309262167,22.654738818604365
2016-01-14,40.65056022408964,-0.5025240865577001,11.065156831963554
2016-01-15,14.070728291316525,0.7495767537784344,24.97552097762182
2016-01-16,20.86904761904762,0.4554591067196109,9.681403330562995
2016-01-17,9.611344537815127,1.567503924646782,15.418098008434143
2016-01-18,11.923615600086189,-0.9270015698587125,4.151991565857112
2016-01-19,25.981307907778497,-0.2951334379905809,6.053090466956013
2016-01-20,12.89339581986641,10.952119309262166,-0.3452611813956361
2016-01-21,21.650560224089638,-0.5025240865577001,7.065156831963555
2016-01-22,7.070728291316526,-0.2504232462215656,14.975520977621818
2016-01-23,15.86904761904762,0.4554591067196109,14.681403330562995
2016-01-24,12.611344537815127,1.567503924646782,14.418098008434143
2016-01-25,95.9236156000862,0.07299843014128748,5.151991565857112
2016-01-26,16.981307907778497,1.704866562009419,11.053090466956013
2016-01-27,51.893395819866406,0.9521193092621663,5.654738818604364
2016-01-28,0.6505602240896367,3.4974759134423,0.0651568319635547
2016-01-29,3.0707282913165264,5.749576753778435,30.97552097762182
2016-01-30,16.86904761904762,1.4554591067196108,6.681403330562995
2016-01-31,19.61134453781513,2.5675039246467817,10.418098008434143
2016-02-01,12.923615600086189,0.07299843014128748,10.151991565857113
2016-02-02,12.981307907778495,1.704866562009419,17.053090466956014
2016-02-03,13.89339581986641,0.9521193092621663,12.654738818604365
2016-02-04,21.650560224089638,5.4974759134423,9.065156831963554
2016-02-05,9.070728291316525,10.749576753778435,4.975520977621818
2016-02-06,11.86904761904762,4.455459106719611,5.681403330562995
2016-02-07,9.611344537815127,2.5675039246467817,11.418098008434143
2016-02-08,2.9236156000861877,3.0729984301412876,11.151991565857113
2016-02-09,11.981307907778495,15.70486656200942,14.053090466956013
2016-02-10,1.8933958198664085,2.9521193092621663,29.654738818604365
2016-02-11,4.650560224089636,3.4974759134423,36.065156831963556
2016-02-12,15.070728291316525,1.7495767537784344,6.975520977621818
2016-02-13,15.86904761904762,1.4554591067196108,10.681403330562995
2016-02-14,24.61134453781513,1.567503924646782,21.418098008434143
2016-02-15,14.923615600086189,8.072998430141288,21.151991565857113
2016-02-16,16.981307907778497,-0.2951334379905809,30.053090466956014
2016-02-17,8.89339581986641,0.9521193092621663,25.654738818604365
2016-02-18,24.650560224089638,-0.5025240865577001,16.065156831963556
2016-02-19,6.070728291316526,-0.2504232462215656,29.97552097762182
2016-02-20,11.86904761904762,1.4554591067196108,25.681403330562993
2016-02-21,8.611344537815127,1.567503924646782,11.418098008434143
2016-02-22,21.923615600086187,-0.9270015698587125,12.151991565857113
2016-02-23,21.981307907778497,3.704866562009419,6.053090466956013
2016-02-24,0.8933958198664085,2.9521193092621663,27.654738818604365
2016-02-25,-1.3494397759103633,-0.5025240865577001,23.065156831963556
2016-02-26,40.07072829131653,-0.2504232462215656,21.97552097762182
2016-02-27,7.86904761904762,2.4554591067196108,14.681403330562995
2016-02-28,51.61134453781513,2.5675039246467817,19.418098008434143
2016-02-29,7.923615600086188,8.072998430141288,15.151991565857113
2016-03-01,32.98130790777849,0.7048665620094191,24.053090466956014
2016-03-02,35.893395819866406,0.9521193092621663,40.654738818604365
2016-03-03,10.650560224089636,-0.5025240865577001,12.065156831963554
2016-03-04,20.070728291316527,2.7495767537784346,8.975520977621818
2016-03-05,13.86904761904762,0.4554591067196109,13.681403330562995
2016-03-06,15.611344537815127,2.5675039246467817,12.418098008434143
2016-03-07,14.923615600086189,10.072998430141288,18.151991565857113
2016-03-08,8.981307907778495,-0.2951334379905809,4.053090466956013
2016-03-09,2.8933958198664085,-0.04788069073783371,17.654738818604365
2016-03-10,33.65056022408964,1.4974759134423,-0.9348431680364453
2016-03-11,3.0707282913165264,7.749576753778435,2.9755209776218177
2016-03-12,18.86904761904762,47.45545910671961,12.681403330562995
2016-03-13,17.61134453781513,2.5675039246467817,11.418098008434143
2016-03-14,2.9236156000861877,6.072998430141287,-0.848008434142888
2016-03-15,23.981307907778497,0.7048665620094191,6.053090466956013
2016-03-16,28.89339581986641,6.952119309262167,3.654738818604364
2016-03-17,9.650560224089636,2.4974759134423,9.065156831963554
2016-03-18,10.070728291316525,-0.2504232462215656,14.975520977621818
2016-03-19,7.86904761904762,0.4554591067196109,32.68140333056299
2016-03-20,7.6113445378151265,1.567503924646782,7.418098008434142
2016-03-21,10.923615600086189,2.0729984301412876,18.151991565857113
2016-03-22,3.9813079077784956,5.704866562009419,7.053090466956013
2016-03-23,37.893395819866406,-0.04788069073783371,13.654738818604365
2016-03-24,6.650560224089636,-0.5025240865577001,4.065156831963555
2016-03-25,26.070728291316527,-0.2504232462215656,25.97552097762182
2016-03-26,7.86904761904762,0.4554591067196109,10.681403330562995
2016-03-27,27.61134453781513,1.567503924646782,12.418098008434143
2016-03-28,4.923615600086188,-0.9270015698587125,39.15199156585711
2016-03-29,5.981307907778495,-0.2951334379905809,28.053090466956014
2016-03-30,29.89339581986641,0.9521193092621663,13.654738818604365
2016-03-31,27.650560224089638,-0.5025240865577001,12.065156831963554
2016-04-01,28.070728291316527,2.7495767537784346,44.97552097762182
2016-04-02,15.86904761904762,0.4554591067196109,12.681403330562995
2016-04-03,14.611344537815127,1.567503924646782,13.418098008434143
2016-04-04,20.923615600086187,0.07299843014128748,2.151991565857112
2016-04-05,11.981307907778495,-0.2951334379905809,22.053090466956014
2016-04-06,1.8933958198664085,-0.04788069073783371,19.654738818604365
2016-04-07,14.650560224089636,-0.5025240865577001,18.065156831963556
2016-04-08,-0.9292717086834738,-0.2504232462215656,11.975520977621818
2016-04-09,11.86904761904762,0.4554591067196109,10.681403330562995
2016-04-10,8.611344537815127,1.567503924646782,6.418098008434142
2016-04-11,6.923615600086188,-0.9270015698587125,7.151991565857112
2016-04-12,10.981307907778495,2.704866562009419,6.053090466956013
2016-04-13,1.8933958198664085,-0.04788069073783371,5.654738818604364
2016-04-14,10.650560224089636,-0.5025240865577001,16.065156831963556
2016-04-15,10.070728291316525,-0.2504232462215656,-1.0244790223781823
2016-04-16,6.86904761904762,0.4554591067196109,16.681403330562993
2016-04-17,9.611344537815127,2.5675039246467817,6.418098008434142
2016-04-18,9.923615600086189,-0.9270015698587125,17.151991565857113
