,apache/cassandra,apache/couchdb,mongodb/mongo
2017-03-02,13.255240557761567,-0.18902945793702094,9.877797272755256
2017-03-03,13.176809185212546,4.5504663403823065,3.230738449225844
2017-03-04,6.392495459722351,0.38239911349155054,9.432419121494751
2017-03-05,3.0275417859451474,0.8694708652691846,10.281481823498632
2017-03-06,0.35171761012097136,2.352987348785668,13.259503801520609
2017-03-07,5.737033274848401,3.4972450518669005,4.043063379197832
2017-03-08,9.059162126389017,9.536460738141411,6.874996152307077
2017-03-09,1.2552405577615664,1.8109705420629791,8.877797272755256
2017-03-10,7.176809185212546,5.5504663403823065,6.230738449225845
2017-03-11,2.3924954597223507,0.38239911349155054,9.432419121494751
2017-03-12,3.0275417859451474,0.8694708652691846,13.281481823498632
2017-03-13,6.351717610120971,0.35298734878566806,11.259503801520609
2017-03-14,-1.262966725151599,2.4972450518669005,3.0430633791978323
2017-03-15,0.05916212638901708,1.5364607381414106,6.874996152307077
2017-03-16,7.255240557761566,7.810970542062979,1.8777972727552559
2017-03-17,5.176809185212546,2.550466340382307,1.2307384492258442
2017-03-18,3.3924954597223507,0.38239911349155054,9.432419121494751
2017-03-19,3.0275417859451474,4.869470865269185,10.281481823498632
2017-03-20,7.351717610120971,5.352987348785668,12.259503801520609
2017-03-21,1.737033274848401,1.4972450518669005,6.043063379197832
2017-03-22,3.059162126389017,-0.4635392618585895,10.874996152307077
2017-03-23,14.255240557761567,5.810970542062979,10.877797272755256
2017-03-24,2.1768091852125466,0.5504663403823067,12.230738449225845
2017-03-25,2.3924954597223507,1.3823991134915505,10.432419121494751
2017-03-26,3.0275417859451474,1.8694708652691845,10.281481823498632
2017-03-27,5.351717610120971,6.352987348785668,7.259503801520609
2017-03-28,12.7370332748484,1.4972450518669005,6.043063379197832
2017-03-29,7.059162126389017,-0.4635392618585895,19.874996152307077
2017-03-30,7.255240557761566,-0.18902945793702094,9.877797272755256
2017-03-31,0.17680918521254652,4.5504663403823065,9.230738449225845
2017-04-01,2.3924954597223507,20.38239911349155,10.432419121494751
2017-04-02,3.0275417859451474,0.8694708652691846,11.281481823498632
2017-04-03,15.351717610120971,0.35298734878566806,10.259503801520609
2017-04-04,17.7370332748484,0.4972450518669006,7.043063379197832
2017-04-05,6.059162126389017,0.5364607381414105,7.874996152307077
2017-04-06,1.2552405577615664,-0.18902945793702094,11.877797272755256
2017-04-07,26.176809185212548,0.5504663403823067,15.230738449225845
2017-04-08,5.392495459722351,0.38239911349155054,9.432419121494751
2017-04-09,7.0275417859451474,0.8694708652691846,12.281481823498632
2017-04-10,9.351717610120971,0.35298734878566806,7.259503801520609
2017-04-11,1.737033274848401,1.4972450518669005,4.043063379197832
2017-04-12,1.0591621263890172,0.5364607381414105,14.874996152307077
2017-04-13,1.2552405577615664,-0.18902945793702094,0.8777972727552559
2017-04-14,1.1768091852125466,-0.44953365961769326,5.230738449225845
2017-04-15,8.392495459722351,1.3823991134915505,14.432419121494751
2017-04-16,3.0275417859451474,0.8694708652691846,11.281481823498632
2017-04-17,0.35171761012097136,1.352987348785668,15.259503801520609
2017-04-18,2.737033274848401,6.4972450518669005,12.043063379197832
2017-04-19,4.059162126389017,4.53646073814141,14.874996152307077
2017-04-20,12.255240557761567,-0.18902945793702094,9.877797272755256
2017-04-21,4.176809185212546,5.5504663403823065,11.230738449225845
2017-04-22,2.3924954597223507,2.3823991134915508,10.432419121494751
2017-04-23,5.0275417859451474,2.8694708652691845,11.281481823498632
2017-04-24,4.351717610120971,8.352987348785668,9.259503801520609
2017-04-25,1.737033274848401,5.4972450518669005,12.043063379197832
2017-04-26,11.059162126389017,-0.4635392618585895,-1.1250038476929234
2017-04-27,-1.7447594422384336,1.8109705420629791,10.877797272755256
2017-04-28,-0.8231908147874535,10.550466340382307,8.230738449225845
2017-04-29,2.3924954597223507,3.3823991134915508,11.432419121494751
2017-04-30,3.0275417859451474,5.869470865269185,10.281481823498632
2017-05-01,-0.6482823898790286,1.352987348785668,12.259503801520609
