,facebook/react-native,flutter/flutter,tidev/titanium-sdk
2018-01-30,4.041064322235664,6.468056691970377,-0.8841019950842437
2018-01-31,5.42273890953732,6.205919378201975,-1.3163315699745666
2018-02-01,6.209280141090699,7.611531845264032,-0.4973375573848182
2018-02-02,2.8362386400473163,7.573702158535744,0.9524123583264261
2018-02-03,7.1002508016049575,7.183062671385679,2.836516365263647
2018-02-04,8.28281730546573,9.158476566252743,6.395601581041598
2018-02-05,10.250732873693456,10.580184428932412,13.209300872043608
2018-02-06,10.597169169340585,9.609026126807969,2.02302126549577
2018-02-07,8.458305027552832,9.696297199750305,3.9416438522484762
2018-02-08,11.03191984314195,10.002578462448021,-4.575764147761539
2018-02-09,12.062906331806067,9.861305406743803,10.861159052762902
2018-02-10,8.52133639973481,15.960511399866643,3.744876259103811
2018-02-11,8.178986641078739,9.540971484817174,6.512253731426709
2018-02-12,7.30474916564126,9.089268743036444,5.967765079610123
2018-02-13,7.11853506469633,11.658977502703276,6.928755072987772
2018-02-14,9.544692960826277,12.34663981152714,7.4875989578484585
2018-02-15,3.536523940509534,10.29780789511709,12.610594624798068
2018-02-16,10.470173895124349,12.173488330787004,5.766907537722656
2018-02-17,9.011751714503252,8.797129337967753,6.6243863506407425
2018-02-18,8.002834431180142,8.013380390477526,6.513129617475521
2018-02-19,3.3022642463718053,5.566952851597252,7.89452514998727
2018-02-20,-1.2628135065266681,3.580563772283729,7.948219000710388
2018-02-21,7.431878062257693,7.131259484556694,12.518888761372216
2018-02-22,2.1349009117506843,2.5279363521823894,8.851475151556889
2018-02-23,8.532510658661945,1.4008634053830953,10.855551361424233
2018-02-24,8.497756783365977,6.831053919621639,9.101399560955988
2018-02-25,8.664851797278114,7.50291579867642,6.1778493907137415
2018-02-26,12.394668494627961,8.82188040298843,20.445920318339127
2018-02-27,10.753939891406516,5.552411144409678,8.661360988011271
2018-02-28,3.3989292327181158,4.617969805365218,23.451052575334263
2018-03-01,10.575182546239652,11.777597919739565,-5.548462056198635
2018-03-02,7.669230177047867,8.09073145293301,6.706956430161262
2018-03-03,9.751861441970064,7.3801193380062085,4.052679692892666
2018-03-04,6.690821436644484,8.575661786641065,4.847755418838692
2018-03-05,10.41333146193791,2.8609878413621956,5.006242057666511
2018-03-06,9.641541435730709,9.935064802423824,3.0852479234550225
2018-03-07,7.654221568319032,11.94516890692112,3.4328102555017335
2018-03-08,12.913615577019058,8.097311021885304,3.08611150933073
2018-03-09,21.882131982516164,12.248682041565555,1.7967249842354198
2018-03-10,6.829564465534012,7.7234883525072195,3.1013486469758087
2018-03-11,10.77111168580938,9.844377125826803,3.3875338721149864
2018-03-12,7.851413886725882,11.77053306106189,2.1884694764570605
2018-03-13,4.561555626600195,2.8752878139435447,1.7300020907270852
2018-03-14,12.140031868244522,9.744664545303982,0.4038173842391024
2018-03-15,6.868896622306973,1.382339491556042,-3.094174903063704
2018-03-16,6.504430069196917,10.055654681208093,2.3141154503592056
2018-03-17,8.20106977447487,14.15408459224179,2.4335542828818375
2018-03-18,6.984010071197169,7.5120138097621725,2.746967327445628
2018-03-19,23.687469974739393,20.800076607025694,2.019915254252976
2018-03-20,25.213907219826083,8.90317732906703,3.2321020385576626
2018-03-21,5.891128545311213,6.278606378841109,7.7287026595914785
2018-03-22,5.580021199119408,8.837694229326516,-1.3491652908350042
2018-03-23,6.90474489132567,6.28519801027023,2.5816966477118495
2018-03-24,7.730268805408931,8.586610352090215,3.300408400787664
2018-03-25,7.111869709525752,9.050699299990285,2.7324367179800118
2018-03-26,16.283564673595425,4.728280055814606,2.676010890845911
