,sequelize/sequelize,typeorm/typeorm,dresende/node-orm2
2016-02-21,13.815872502847293,3.691245729060855,0.06457967802505618
2016-02-22,4.067973343183428,0.8256995105734601,-0.13149875334749286
2016-02-23,0.5357604580293656,0.7332625357835443,-0.05306738079847324
2016-02-24,3.8439914427309385,-0.13244528580663034,0.04410995167297689
2016-02-25,0.9154200141595099,-0.1791485825099271,0.04410995167297689
2016-02-26,1.0555299042694,-0.3357419891033336,-0.03281312525010003
2016-02-27,0.7654523347800658,1.3971280820020315,0.06457967802505618
2016-02-28,1.8158725028472928,1.6912457290608551,0.06457967802505618
2016-02-29,-0.9320266568165726,1.8256995105734601,-0.13149875334749286
2016-03-01,3.5357604580293653,-0.2667374642164558,-0.05306738079847324
2016-03-02,3.8439914427309385,-0.13244528580663034,0.04410995167297689
2016-03-03,5.91542001415951,-0.1791485825099271,0.04410995167297689
2016-03-04,2.0555299042694,-0.3357419891033336,-0.03281312525010003
2016-03-05,0.7654523347800658,0.3971280820020316,0.06457967802505618
2016-03-06,0.8158725028472928,2.691245729060855,0.06457967802505618
2016-03-07,1.0679733431834273,6.82569951057346,-0.13149875334749286
2016-03-08,-0.46423954197063444,-0.2667374642164558,-0.05306738079847324
2016-03-09,1.8439914427309385,-0.13244528580663034,0.04410995167297689
2016-03-10,-0.08457998584049006,-0.1791485825099271,0.04410995167297689
2016-03-11,0.05552990426940003,-0.3357419891033336,-0.03281312525010003
2016-03-12,1.7654523347800657,0.3971280820020316,0.06457967802505618
2016-03-13,0.8158725028472928,7.691245729060855,0.06457967802505618
2016-03-14,0.0679733431834274,2.82569951057346,-0.13149875334749286
2016-03-15,-0.46423954197063444,-0.2667374642164558,-0.05306738079847324
2016-03-16,3.8439914427309385,-0.13244528580663034,0.04410995167297689
2016-03-17,7.91542001415951,-0.1791485825099271,0.04410995167297689
2016-03-18,8.0555299042694,2.6642580108966665,-0.03281312525010003
2016-03-19,0.7654523347800658,4.397128082002031,0.06457967802505618
2016-03-20,0.8158725028472928,4.691245729060855,0.06457967802505618
2016-03-21,5.067973343183428,9.82569951057346,-0.13149875334749286
2016-03-22,6.535760458029365,2.733262535783544,-0.05306738079847324
