,apache/couchdb,apache/cassandra,mongodb/mongo
2009-03-02,5.870477118159533,0.8205364012369605,33.30116245250078
2009-03-03,4.117795131667785,0.6514818481656045,5.9951349205697415
2009-03-04,5.545474331961067,0.34507462602774325,3.846303760093837
2009-03-05,5.865534827683043,-0.07515077680793046,4.565294223446146
2009-03-06,5.201502782912261,0.8176037557390622,9.383502765133684
2009-03-07,4.030293203219915,-0.4613179025939666,6.377199465729636
2009-03-08,3.7042044779522154,-0.1533186233166284,6.878239226174345
2009-03-09,3.0939766515202036,-0.27998067075636907,9.101725880608132
2009-03-10,3.9878896458292474,0.19636461491358403,5.191893859648179
2009-03-11,1.0026628945703957,0.24215362413860006,11.240376847473197
2009-03-12,-0.939026688733637,0.42167664896766455,7.747757126544293
2009-03-13,-0.45438366829553045,-1.562011884140139,4.637287536234201
2009-03-14,-0.22743282666077722,1.4966438739472743,8.687915913465256
2009-03-15,10.695033988955142,0.47834312106783644,8.748628475778796
2009-03-16,13.28455967044439,0.6094610708826409,3.7532099590638177
2009-03-17,2.213051740365998,-0.25814865358609235,11.425178210930433
2009-03-18,6.395215200805546,1.1288622927710552,8.564092613513093
2009-03-19,2.204413989053986,1.9531741100822715,13.31674760830893
2009-03-20,8.816247128277961,2.026044673070353,7.681374141455816
2009-03-21,4.5064497909591985,1.5042022352577606,10.935230195294084
2009-03-22,1.584456323709711,2.291327098617777,10.607129789636966
2009-03-23,13.377565369070036,1.609191912744298,14.596306467938273
2009-03-24,13.006563383947803,2.5802926338862076,12.312632129255304
2009-03-25,1.7094482012806758,1.2878752995606142,12.204357485622921
2009-03-26,2.1386566819851214,1.7473186905506854,24.38564804426703
2009-03-27,2.0278484209714955,63.94553603629397,16.197916438426617
2009-03-28,1.0711717496718551,2.6779033971857578,13.278902237854671
2009-03-29,1.46325043911807,9.063157612309169,15.634050283823555
2009-03-30,1.6281408797283519,4.28207950287689,14.895279727337536
2009-03-31,8.465613477386464,5.079336388321711,8.196501934262685
2009-04-01,1.429942180708206,6.0388109002331944,13.934794357183186
2009-04-02,2.7759901430568457,11.362595674554894,12.4718487637424
2009-04-03,0.33343026250856767,-1.5457976277211944,26.860144981524073
2009-04-04,2.2521249639990737,3.0464605768927915,14.917479100094312
2009-04-05,3.1684733601007506,2.7674643295151258,13.92621700020904
2009-04-06,1.486317179304378,17.197144734173072,19.02994906439216
2009-04-07,1.9186771615526736,0.7927013218198562,21.38273664339769
2009-04-08,0.07366549744875463,2.349748612301544,-5.672535115952595
2009-04-09,3.7728908876017915,2.401640271241784,-1.329917100166072
2009-04-10,2.551670663095649,-9.475905550545408,17.608307471305302
2009-04-11,1.4859487902830968,3.826008840512051,16.247551392522883
2009-04-12,1.2587838955746506,4.000798465374268,16.501158123458197
2009-04-13,0.3152653552466782,2.0502827479247374,15.630784751911117
2009-04-14,1.4976015401950016,4.672936151169787,-8.13935740151749
2009-04-15,3.856027056184069,4.622922942829074,16.805477583404087
