,symfony/symfony,laravel/framework,fuel/fuel
2013-01-10,75.91092439132711,7.372084451125461,0.7912242154830372
2013-01-11,19.76903435027959,10.255820063656476,-0.7510587548763492
2013-01-12,19.520719350227843,11.466204552497981,2.3389338032263574
2013-01-13,18.3195497169892,6.429979846415138,0.24248437146540147
2013-01-14,16.17092457945236,5.446935515305892,-1.2036148272804583
2013-01-15,19.811315761936704,7.099524952463835,0.8051998167101857
2013-01-16,16.05917458273538,7.012434760450402,0.8253797079972975
2013-01-17,18.243931406090798,8.393863845476247,0.8596764719095162
2013-01-18,1.5394263588493189,1.597062865380499,-0.6346170686553934
2013-01-19,14.42780514672834,1.8950484951650377,0.5153183303726897
2013-01-20,13.626085173847898,4.836185109829394,4.486546341424342
2013-01-21,15.047754694062355,5.829285591213021,1.1099989301225202
2013-01-22,9.25569070098273,3.2533640975765707,1.087663687952175
2013-01-23,15.632716883643022,41.219257716487334,1.0519143032118008
2013-01-24,7.972377389097785,21.389750349877048,0.9987745762301028
2013-01-25,-9.633174059079192,8.948501181455013,0.746066299525046
2013-01-26,8.410373009718192,3.2594179957555682,0.8389236159045825
2013-01-27,10.018307680144463,10.433555700675152,0.7337404138958556
2013-01-28,8.638080049720402,15.296442923716096,1.2730635002430373
2013-01-29,4.706045607252204,10.604541533008444,0.4186160138620778
2013-01-30,2.9682586645443187,7.0894486870466995,0.2706936609364541
2013-01-31,5.056522127669696,7.4881439906748835,0.1267806365165333
2013-02-01,6.028489054430436,7.04553703403799,-0.3055620500376621
2013-02-02,7.460545830714102,11.455298137622638,0.7837326175505972
2013-02-03,5.458790076143816,10.124768862553678,0.6858709496733635
2013-02-04,24.259703880109896,8.59407751963307,-0.7662460436259
2013-02-05,13.838014221972044,10.028348480838982,0.1738347971291697
2013-02-06,5.466351009989795,8.180663502445942,0.13999305769657763
2013-02-07,23.581184127702375,12.820505247842721,-0.03635179452846899
2013-02-08,19.059649624316464,13.65028093818782,-0.3840064675286768
2013-02-09,7.515880357314725,10.216087346117181,-0.3170379159275205
2013-02-10,8.46425229940851,4.537383931338326,0.5694781545691456
2013-02-11,28.167388679053417,5.130219677446426,0.5715923642112875
2013-02-12,-1.130736370294808,12.974229202539123,-0.040016266643933346
2013-02-13,6.452167023915795,29.656901161521112,-0.03671186486342891
2013-02-14,7.25065561913054,5.184492056062973,-0.026795544247530226
2013-02-15,3.395332599106597,5.253309588502121,0.6215722126566529
2013-02-16,3.6765684030907666,9.960218989019596,-0.002804258697097356
2013-02-17,24.062266557513986,4.873819996488116,0.0060282765128875215
2013-02-18,7.1078085879065185,6.5237607446382135,2.0108255691900623
2013-02-19,7.64713397049438,0.1615204310806751,2.08500670732954
2013-02-20,8.592029452220254,7.486522025187142,0.0406865355692271
2013-02-21,-2.548121908916194,-6.971677698340932,0.05697558942816142
2013-02-22,9.201393118791403,5.947116948637085,-0.22471489104885548
2013-02-23,11.443597991700718,6.541128488073084,0.03452786026402923
